name,movie_url,rate,rating_people,director,writer,actor,genre,place,language,year,movietime,comment,review
安娜·卡列尼娜,https://movie.douban.com/subject/1292577/,7.4,26191,伯纳德·罗斯,伯纳德·罗斯,苏菲·玛索/肖恩·宾/阿尔弗雷德·莫里纳/米娅·科施娜/詹姆斯·福克斯/费奥纳·肖,剧情/爱情,美国,英语,1997,108分钟,(全部5485条),(全部175条)
喋血街头,https://movie.douban.com/subject/1295344/,8.2,26743,吴宇森,梁柏坚,梁朝伟/张学友/李子雄/任达华/甄楚倩/袁洁莹/鲍起静/吴宇森,剧情/动作/惊悚/犯罪,香港,粤语/英语/越南语/法语,1990,130分钟,(全部4808条),(全部76条)
鼠胆龙威,https://movie.douban.com/subject/1295106/,7.2,25269,王晶,王晶,李连杰/张学友/邱淑贞/曹查理/周比利/杨采妮/周嘉玲/午马/李力持/王霄/关秀媚,喜剧/动作/犯罪,香港,粤语/汉语普通话/英语,1995,101分钟,(全部1996条),(全部18条)
天地大冲撞,https://movie.douban.com/subject/1293131/,7.1,28657,米密·莱德,布鲁斯·乔尔·鲁宾,伊莱贾·伍德/瓦妮莎·雷德格瑞夫/摩根·弗里曼/罗伯特·杜瓦尔/蒂娅·里欧妮/乔恩·费儒/莉莉·索博斯基/詹姆斯·克伦威尔/多格雷·斯科特/马克·摩斯/德雷克·德·林特/马克西米连·谢尔/朗·埃达德/劳拉·伊内斯/玛丽·麦克科马克/理查德·希夫/布莱尔·安德伍德,科幻/灾难,美国,英语,1998,120分钟,(全部3228条),(全部45条)
自梳,https://movie.douban.com/subject/1304648/,8.3,30075,张之亮,小唐,刘嘉玲/杨采妮/归亚蕾/李绮虹/赵文瑄/钱嘉乐/董玮/杨雪仪,剧情/爱情/同性,香港,粤语/汉语普通话/英语,1997,117分钟,(全部6945条),(全部230条)
喜福会,https://movie.douban.com/subject/1299923/,8.4,30398,王颖,谭恩美,周采芹/温明娜/俞飞鸿/邬君梅/卢燕/丁一/奚美娟,剧情/爱情,美国,英语/汉语普通话,1993,139分钟,(全部8295条),(全部229条)
背靠背，脸对脸,https://movie.douban.com/subject/1307856/,9.4,32591,黄建新/杨亚洲,黄建新,牛振华/雷恪生/李强/句号/王劲松/戈治均/佘南南/张嘉译/刘国祥/徐学政/林海海/温谦/马载军/吴玮玲/张艺/韩炳杰/杨亚洲/王馥荔,剧情,中国大陆/香港,汉语普通话,1994,141分钟,(全部10153条),(全部168条)
亚当斯一家,https://movie.douban.com/subject/1293718/,8.5,30000,巴里·索南菲尔德,卡罗琳·汤普森,安杰丽卡·休斯顿/劳尔·胡里亚/克里斯托弗·洛伊德/克里斯蒂娜·里奇/丹娜·爱薇/卡雷尔·斯特鲁基/丹·哈达亚,喜剧/家庭/奇幻,美国,英语,1991,100分钟,(全部6732条),(全部50条)
特警新人类,https://movie.douban.com/subject/1299048/,6.3,21500,陈木胜,陈木胜,谢霆锋/冯德伦/李灿森/吴彦祖/叶佩雯/仲村亨/吴镇宇/林家栋/尹子维/曾志伟/成龙,喜剧/动作/惊悚,香港,粤语,1999,Japan:113分钟,(全部1618条),(全部10条)
人鱼传说,https://movie.douban.com/subject/1302673/,7.2,25173,罗文,张祖儿,郑伊健/钟丽缇/金城武/麦家琪/郑则仕/陈国新/苑琼丹/刘兆铭,喜剧/爱情/奇幻,香港,粤语,1994,92分钟,(全部4174条),(全部35条)
金枝玉叶2,https://movie.douban.com/subject/1302054/,7.8,26869,陈可辛,阮世生,张国荣/梅艳芳/袁咏仪/陈小春/李绮虹/曾志伟/刘嘉玲/陈豪/周华健/许志安/梁汉文,喜剧/同性,香港,粤语/汉语普通话/英语,1996,107分钟,(全部5256条),(全部90条)
玛戈王后,https://movie.douban.com/subject/1300802/,7.8,26866,帕特里斯·夏侯,达妮埃尔·汤普森,伊莎贝尔·阿佳妮/丹尼尔·奥特伊/维尔娜·丽丝/让·雨果·安格拉德/文森特·佩雷斯/多米尼克·布隆/帕斯卡尔·格雷戈里/克劳迪奥·阿门多拉/米盖尔·波斯/艾莎·阿基多/朱利安·拉萨姆/托马斯·克莱舒曼/让-克洛德·布里亚利/让-菲利普·艾科菲/AlbanoGuaetta,剧情/爱情/传记/历史,法国/德国/意大利,法语,1994,162分钟,(全部7059条),(全部88条)
古惑仔情义篇之洪兴十三妹,https://movie.douban.com/subject/1307345/,7.1,24626,叶伟民,文隽,吴君如/杨恭如/方中信/尹扬明/舒淇/吴孟达/程东/植敬雯/敖志君/郑伊健,剧情,香港,粤语,1998,114分钟,(全部2764条),(全部56条)
甜心先生,https://movie.douban.com/subject/1293158/,7.4,28543,卡梅伦·克罗,卡梅伦·克罗,汤姆·克鲁斯/小库珀·古丁/蕾妮·齐薇格/凯利·普雷斯顿/杰瑞·奥康奈尔/杰·摩尔/邦尼·亨特/雷吉娜·金/乔纳森·利普尼基/托德·路易斯/马克·佩灵顿/杰里米·苏莱泽/JannWenner/NadaDespotovich/亚利桑德拉·温特沃斯/AriesSpears/温妮·霍尔兹曼/苏珊·诺弗利特/海登·瓦尔希/格伦·弗雷/唐纳尔·罗格/汤姆·加洛普/安吉拉·戈塔尔斯/RickJohnson/LightfieldLewis/JerryCantrell/托比·胡斯/德雷克·贝尔/克里斯汀·凯文诺/RusselLunday/埃里克·斯托尔兹/拉蒙·约翰逊/BrentBarry/西奥·格林利/JordanRoss/ThomasJ.Reilly/ReaganGomez-Preston/KlairBybee/刘玉玲/JustinaVail/萨曼塔·史密斯/伊万娜·米利塞维奇/丽萨·罗唐迪/LisaStahl/艾米丽·普格特/StaceyWilliams/LisaAnnHadley/艾丽森·阿米塔奇/丽贝卡·里格/RoyFirestone/AlMichaels/DanDierdorf/FrankGifford/梅尔·基佩尔/JeffreyLurie/DrewRosenhaus/RichieKotite/TimMcDonald/MikeTirico/WayneFontes/MikeWhite,剧情/喜剧/爱情/运动,美国,英语/美国手语,1996,139分钟,(全部6303条),(全部151条)
望夫成龙,https://movie.douban.com/subject/1298603/,7.1,21175,梁家树,邓特希,周星驰/吴君如/成奎安/关秀媚/关佩琳/胡枫/王敏德/单立文/卢宛茵,喜剧/爱情,香港,粤语,1990,91分钟,(全部2435条),(全部57条)
女人，四十,https://movie.douban.com/subject/1308162/,8.9,28063,许鞍华,陈文强,萧芳芳/乔宏/罗家英/罗冠兰/丁子峻/谭倩红/鲍方/夏萍,剧情/家庭,香港,汉语普通话/粤语,1995,101分钟,(全部7061条),(全部208条)
回忆三部曲,https://movie.douban.com/subject/1307897/,8.8,28973,大友克洋/森本晃司/冈村天斋,大友克洋,矶部勉/山寺宏一/饭冢昭三/千叶繁/高岛雅罗/长谷川亚美,科幻/动画/惊悚/奇幻,日本,日语/英语,1995,113分钟,(全部5558条),(全部102条)
没事偷着乐,https://movie.douban.com/subject/1300678/,7.5,23674,杨亚洲,崔砚君,冯巩/丁嘉丽/郑卫莉/气壳/李明启/侯耀华/李婉芬/韩善续/蔡国庆/牛群/唐杰忠/李丁/郭达/巩汉林,喜剧,中国大陆,汉语普通话/天津方言,1998,106分钟,(全部2236条),(全部42条)
追梦赤子心,https://movie.douban.com/subject/1294753/,8.8,29222,大卫·安斯鲍夫,安吉罗·皮佐,西恩·奥斯汀/乔恩·费儒/尼德·巴蒂/查尔斯·达顿/莉莉·泰勒/文斯·沃恩,剧情/传记/运动,美国,英语,1993,114分钟,(全部8465条),(全部256条)
东宫西宫,https://movie.douban.com/subject/1304609/,6.6,25034,张元,张元,司汗/胡军/叶静/赵薇/刘欲晓/马雯,剧情/同性,中国大陆,汉语普通话,1996,90分钟,(全部5450条),(全部157条)
水牛城66,https://movie.douban.com/subject/1297311/,8.5,27240,文森特·加洛,文森特·加洛,文森特·加洛/克里斯蒂娜·里奇/本·戈扎那/米基·洛克/罗姗娜·阿奎特/冉-迈克尔·文森特/安杰丽卡·休斯顿/凯文·波拉克,剧情/喜剧/爱情/犯罪,美国/加拿大,英语,1998,110分钟,(全部7861条),(全部188条)
呆佬拜寿,https://movie.douban.com/subject/1394163/,7.5,23633,谷德昭,谷德昭,刘青云/吴倩莲/黄子华/乔宏/元华/林晓峰/白嘉倩/谷德昭,喜剧/爱情,香港,粤语,1995,109分钟,(全部2647条),(全部27条)
失乐园,https://movie.douban.com/subject/1308567/,7.3,23894,森田芳光,筒井智美,役所广司/寺尾聪/黑木瞳/柴俊夫/星野知子/木村佳乃,剧情/爱情/情色,日本,日语,1997,119分钟,(全部4887条),(全部201条)
梦,https://movie.douban.com/subject/1299112/,8.6,25733,黑泽明,黑泽明,笠智众/寺尾聪/原田美枝子/倍赏美津子/小野真理惠/马丁·斯科塞斯,剧情/奇幻,日本/美国,日语/法语/英语,1990,121分钟,(全部6533条),(全部224条)
少女小渔,https://movie.douban.com/subject/1308130/,7.9,23981,张艾嘉,张艾嘉,刘若英/庹宗华/丹尼尔·J·特拉万提/马季·杜萨伊,剧情,台湾,汉语普通话/英语/粤语,1995,104分钟,(全部4798条),(全部191条)
离开拉斯维加斯,https://movie.douban.com/subject/1293596/,8.1,26203,迈克·菲吉斯,迈克·菲吉斯,尼古拉斯·凯奇/伊丽莎白·苏/朱利安·山德斯/理查德·刘易斯/斯蒂文·韦伯,剧情/爱情,美国/法国/英国,英语/俄语,1995,111分钟,(全部5581条),(全部232条)
蝙蝠侠与罗宾,https://movie.douban.com/subject/1294519/,6.0,22689,乔·舒马赫,鲍勃·凯恩,阿诺·施瓦辛格/乔治·克鲁尼/克里斯·奥唐纳/乌玛·瑟曼/艾丽西亚·希尔维斯通/迈克尔·高夫/帕特·亨格尔/约翰·格洛弗/艾拉·麦克弗森/薇薇卡·福克斯/温德拉·科斯伯姆/ElizabethSanders/吉普·斯温森/约翰·芬克/迈克尔·雷德·麦基/艾力克·洛伊德,动作/科幻,美国/英国,英语,1997,125分钟,(全部2801条),(全部24条)
教室别恋,https://movie.douban.com/subject/1303031/,7.2,22987,波·维德伯格,波·维德伯格,约翰·维德伯格/马莉卡·拉格尔克朗斯/托马斯·冯·布罗姆森/KarinHuldt/尼娜·贡克/伯恩·谢尔曼/KennethMilldoff/SiggeCederlund/GeorgeBisset/PerOlovBörjeson/MonicaStenbeck/MagnusAndersson/MikaelBengtsson/PekkaÖhrstedt/HåkanAndersson/BjörnBergström/弗里达法瑞尔/托马茨·兰斯米尔,剧情/爱情/情色/战争,瑞典/丹麦,瑞典语/西班牙语/英语/葡萄牙语/德语,1995,130分钟,(全部3721条),(全部114条)
力王,https://movie.douban.com/subject/1308912/,6.9,23721,蓝乃才,蓝乃才,樊少皇/叶蕴仪/何家驹/大岛由加利/丹波哲郎/陈治良/杉崎浩一/黄贵雄/曾近荣/黄国梁/陈国邦/黄智强/郭追/林雪/樊梅生,喜剧/动作/惊悚/犯罪,香港/日本,粤语,1992,91分钟,(全部5926条),(全部53条)
亡命天涯,https://movie.douban.com/subject/1297229/,8.0,25130,安德鲁·戴维斯,杰布·斯图尔特,哈里森·福特/汤米·李·琼斯/雪拉·渥德/朱丽安·摩尔,剧情/动作/悬疑/惊悚/犯罪,美国,英语/波兰语/西班牙语,1993,130分钟,(全部3631条),(全部54条)
双旗镇刀客,https://movie.douban.com/subject/1307812/,8.2,21932,何平,何平,高一玮/赵玛娜/常江/孙海英/王刚,动作/冒险/武侠,中国大陆,汉语普通话,1991,91分钟,(全部4337条),(全部119条)
西伯利亚的理发师,https://movie.douban.com/subject/1303001/,8.7,25312,尼基塔·米哈尔科夫,尼基塔·米哈尔科夫,朱莉娅·奥蒙德/欧列格·缅希科夫/阿列克谢·彼得连科/理查德·哈里斯/弗拉基米尔·伊利因,剧情/喜剧/爱情,俄罗斯/法国/意大利/捷克,俄语/英语/法语/德语,1998,180分钟,(全部6189条),(全部271条)
麻将,https://movie.douban.com/subject/1297418/,8.6,24867,杨德昌,杨德昌,柯宇纶/张震/林海象/唐从圣/维吉妮·拉朵嫣/金燕玲/王启赞/吴念真/尼克·埃里克森/柯一正/王柏森/张国柱/吴家丽,剧情/喜剧,台湾,汉语普通话/英语/法语/闽南语,1996,121分钟,(全部5668条),(全部188条)
风中奇缘,https://movie.douban.com/subject/1301342/,7.7,21582,迈克·加布里尔/埃里克·古德伯格,Carl Binder,梅尔·吉布森/艾琳·贝达/朱迪·库恩/克里斯蒂安·贝尔,剧情/爱情/动画/歌舞/家庭/历史,美国,英语,1995,81分钟,(全部2856条),(全部40条)
辣手神探,https://movie.douban.com/subject/1293147/,7.9,24242,吴宇森,黄炳耀,周润发/梁朝伟/毛舜筠/陈欣健/黄秋生/郭追/关海山/林保怡/欧阳震华/国村隼,剧情/动作/惊悚/犯罪,香港,粤语,1992,128分钟,(全部3487条),(全部45条)
一本漫画闯天涯,https://movie.douban.com/subject/1307456/,6.5,18485,梁家仁,梁家仁,周星驰/林俊贤/柏安妮/成奎安/梁家仁/袁和平,剧情/喜剧/动作,香港,粤语,1990,93分钟,(全部1583条),(全部34条)
王尔德,https://movie.douban.com/subject/1300029/,7.7,25104,布莱恩·吉尔伯特,朱利安·米契,斯蒂芬·弗雷/裘德·洛/瓦妮莎·雷德格瑞夫/詹妮弗·艾莉/杰玛·琼斯/朱迪·帕瑞福特/麦克·辛/佐伊·沃纳梅克/汤姆·威尔金森/艾恩·格拉法德/彼得·巴克沃斯/RobertLang/PhilipLocke/大卫·维斯特海德/马克·莱瑟伦/迈克尔·菲茨杰拉德/奥兰多·布鲁姆/亚当·加西亚/约瑟夫·梅/詹姆斯·达西/OrlandoWells/罗宾·克莫德/AvrilElgar/安德鲁·哈维尔/比迪·霍德森/HughMunro/MichaelSimkins/GeoffreyLeesley/SimonMolloy/HywelSimons/阿尔伯特·威灵/萨沙·本奈特/哈里·弗雷德尔,剧情/同性/传记/历史,英国/日本/德国,英语/意大利语,1997,118分钟,(全部7074条),(全部203条)
移魂女郎,https://movie.douban.com/subject/1296185/,8.2,25132,詹姆斯·曼高德,苏珊娜·凯森,薇诺娜·瑞德/安吉丽娜·朱莉/克里·杜瓦尔/布莱特妮·墨菲/伊丽莎白·莫斯/杰瑞德·莱托/杰弗里·塔伯/瓦妮莎·雷德格瑞夫/乌比·戈德堡/安吉拉·贝蒂斯/吉利安·阿美娜特/克莉丝汀·梅尔斯/乔安娜·科恩斯,剧情/传记,美国/德国,英语,1999,127分钟,(全部6050条),(全部165条)
新世纪福音战士剧场版：死与新生,https://movie.douban.com/subject/1455442/,9.2,23908,庵野秀明/摩砂雪/鹤卷和哉,庵野秀明,绪方惠美/林原惠美/宫村优子/三石琴乃/立木文彦/清川元梦/山口由里子/山寺宏一/关智一/岩永哲哉/岩男润子/石田彰/长泽美树/优希比吕/子安武人/麦人/川村万梨阿/土井美加/永野广一/平松晶子/长嶝高士/铃木胜美/矢岛晶子/关俊彦,剧情/科幻/动画,日本,日语,1997,101分钟,(全部2231条),(全部8条)
龙卷风,https://movie.douban.com/subject/1292454/,7.2,22612,扬·德·邦特,迈克尔·克莱顿,海伦·亨特/比尔·帕克斯顿/加利·艾尔维斯/杰米·格尔兹/菲利普·塞默·霍夫曼,动作/冒险/灾难,美国,英语,1996,113分钟,(全部2370条),(全部14条)
圣女贞德,https://movie.douban.com/subject/1297271/,7.4,22899,吕克·贝松,安德鲁·伯金,米拉·乔沃维奇/达斯汀·霍夫曼/费·唐纳薇/约翰·马尔科维奇/文森特·卡索/帕斯卡尔·格雷戈里/安德鲁·伯金/罗伯特·甘特/切基·卡尤/JohnFrederick/戴斯蒙德·哈灵顿,剧情/传记/历史/战争,法国,英语,1999,158分钟,(全部3257条),(全部120条)
伊丽莎白,https://movie.douban.com/subject/1296223/,7.7,23693,谢卡尔·卡普尔,迈克尔·赫斯特,凯特·布兰切特/杰弗里·拉什/克里斯托弗·埃克莱斯顿/约瑟夫·费因斯/理查德·阿滕伯勒/文森特·卡索/芬妮·阿尔丹/埃里克·坎通纳/凯西·伯克/艾米莉·莫迪默/约翰·吉尔古德/詹姆斯·弗莱恩/凯莉·麦克唐纳/丹尼尔·克雷格,剧情/爱情/传记/历史,英国,英语/法语,1998,124分钟,(全部4133条),(全部72条)
因父之名,https://movie.douban.com/subject/1297009/,8.8,25291,吉姆·谢里丹,吉姆·谢里丹,丹尼尔·戴-刘易斯/皮特·波斯尔思韦特/约翰·林奇/马克·谢泼德/比蒂·埃德尼/艾玛·汤普森/安东尼·布罗菲/弗朗基·麦卡弗蒂/莫琳·麦克布赖德/唐·贝克/科林·雷德格瑞夫/杰拉德·迈克索利/弗兰克·哈珀/杰米·哈里斯/汤姆·威尔金森/凯莉·麦基芙妮/艾莉森·克罗斯比/菲利普·金/奈·赫伦/保罗·沃利纳/朱利安·沃尔什/斯图尔特·沃尔芬登/乔·康纳/卡伦·卡莱尔/谢默斯·莫兰/比利·伯恩/萨弗蓉·布罗斯,剧情/传记,爱尔兰/英国/美国,英语,1993,133分钟,(全部5384条),(全部205条)
落跑新娘,https://movie.douban.com/subject/1299922/,6.8,20632,盖瑞·马歇尔,Josann McGibbon,朱莉娅·罗伯茨/理查·基尔/琼·库萨克/赫克托·埃里仲杜/丽塔·威尔逊/保罗·杜利/克里斯托弗·米洛尼/唐纳尔·罗格/瑞格·罗杰斯/尤尔·瓦斯克斯/简·莫里斯/凯瑟琳·马歇尔/汤姆·海因斯/雪拉·渥德/YvonnePollack/桑德拉·泰勒/PatrickRichwood/JulieParis/JacquiAllen/GreggGoulet/戴安娜·肯特/琳达·拉金/玛丽索尔·科雷亚/芭芭拉·马歇尔/盖瑞·马歇尔/斯科特·马歇尔/劳里·梅特卡夫/拉里·米勒/赖恩·斯莱特里,喜剧/爱情,美国,英语,1999,116分钟,(全部2197条),(全部53条)
霹雳火,https://movie.douban.com/subject/1299502/,6.8,20568,陈嘉上,陈庆嘉,成龙/袁咏仪/王敏德/黄子华/ThorstenNickel/文颂娴/加山维三/泽田谦也/楚原/元奎/钱嘉乐,动作,香港,粤语/英语/日语,1995,110分钟,(全部1171条),(全部6条)
阿波罗13号,https://movie.douban.com/subject/1293785/,7.9,23472,朗·霍华德,小威廉·保尔斯,汤姆·汉克斯/比尔·帕克斯顿/凯文·贝肯/艾德·哈里斯/加里·西尼斯/凯瑟琳·奎南/马里·凯特·舒切尔哈德特/艾米丽·安·劳埃德/米克·休斯/麦克斯·艾略特·斯莱德/琼·斯皮格勒·霍华德/特雷西赖纳,剧情/历史/冒险,美国,英语,1995,140分钟,(全部3154条),(全部39条)
鬼马小精灵,https://movie.douban.com/subject/1305217/,8.1,18785,布拉德·塞伯宁,约瑟夫·奥廖洛,克里斯蒂娜·里奇/艾瑞克·爱都/本·斯坦/比尔·普尔曼/昌西·莱奥普拉迪/戴文·萨瓦DevonSawa/加雷特·拉特利夫·亨森,喜剧/奇幻,美国,英语,1995,100分钟,(全部2099条),(全部11条)
刀,https://movie.douban.com/subject/1401962/,8.0,22811,徐克,许安,赵文卓/熊欣欣/桑妮/惠天赐/陈豪/钟碧霞/朱永棠/周嘉玲/谢天华/邹兆龙/元彬/陈志辉/雪妮,剧情/动作/武侠,中国大陆/香港,汉语普通话,1995,101分钟,(全部4529条),(全部108条)
红玫瑰白玫瑰,https://movie.douban.com/subject/1297036/,7.7,21002,关锦鹏,林奕华,陈冲/叶玉卿/赵文瑄/史戈/林燕玉/赵畅/李冰冰,剧情/爱情,香港/中国大陆/台湾,汉语普通话/粤语/上海话,1994,110分钟,(全部4221条),(全部142条)
薄荷糖,https://movie.douban.com/subject/1303145/,8.3,24641,李沧东,李沧东,薛耿求/文素丽/金汝珍/徐情/金仁权/高瑞熙/李代延/朴志妍,剧情,韩国/日本,韩语,1999,France:129分钟,(全部7362条),(全部221条)
黄飞鸿之四：王者之风,https://movie.douban.com/subject/1294011/,7.0,15461,元彬,徐克,赵文卓/王静莹/莫少聪/熊欣欣/周比利/钱嘉乐/刘洵/王志文/鲁亦诗,动作/武侠/古装,中国大陆/香港,粤语/汉语普通话,1993,102分钟,(全部1042条),(全部19条)
刀剑笑,https://movie.douban.com/subject/1301982/,6.3,18130,黄泰来,李世雄,刘德华/林青霞/徐锦江/斯琴高娃/吕良伟/于莉,喜剧/动作/武侠/古装,香港,粤语,1994,86分钟,(全部1501条),(全部13条)
心火,https://movie.douban.com/subject/1297643/,8.0,21890,威廉姆·尼克尔森,威廉姆·尼克尔森,苏菲·玛索/斯蒂芬·迪兰/凯文·安德森/乔斯·雅克兰德,剧情/爱情,英国/美国,英语/法语,1997,103分钟,(全部3984条),(全部156条)
蒸发密令,https://movie.douban.com/subject/1298635/,7.3,21279,查克·拉塞尔,托尼·普里尔,阿诺·施瓦辛格/詹姆斯·肯恩/凡妮莎·威廉斯/詹姆斯·柯本/罗伯特·帕斯托莱利/詹姆斯·克伦威尔/丹尼·努齐/AndyRomano/尼克·齐兰德/迈克尔·帕帕约翰/乔·维特雷利/马克·罗斯顿/约翰·斯拉特里/RobertMiranda/罗马·玛菲娅/托尼·隆哥/格里·贝克尔/JohnSnyder/梅洛拉·沃尔特斯/奥莱克·克鲁帕/西尔克·科扎特/K·托德·弗里曼/罗科·西斯托/GeraldBerns/斯蒂芬·福特/伊斯梅尔·伊斯特·卡尔罗/TommyJ.Huff/RickBatalla/MichaelGregory/帕特里克·基尔帕特里克/斯基普·萨德思/DenisForest/史文-欧尔·托尔森,剧情/动作/悬疑/犯罪,美国,英语,1996,115分钟,(全部1760条),(全部18条)
蝴蝶君,https://movie.douban.com/subject/1293643/,8.1,24341,大卫·柯南伯格,黄哲伦,杰瑞米·艾恩斯/尊龙/巴巴拉·苏科瓦/伊恩·理查森/AnnabelLeventon/理查德·麦克米伦/弗农·多布切夫/大卫·海布伦/TristramJellinek/DavidNeal/PeterMessaline/MichaelMehlmann/GeorgeJonas/ViktorFülöp,剧情/爱情/同性,美国,英语,1993,101分钟,(全部7158条),(全部263条)
赌神3之少年赌神,https://movie.douban.com/subject/1301381/,6.8,13401,王晶,王晶,黎明/袁咏仪/陈小春/陈豪/张达明/梁咏琪/吴镇宇/钟景辉/徐锦江/邹兆龙/邹兆龙CollinChou,剧情/喜剧/动作,香港,粤语/英语,1996,102分钟,(全部1966条),(全部22条)
监狱风云2：逃犯,https://movie.douban.com/subject/1294019/,7.7,19121,林岭东,南燕,周润发/陈松勇/胡耀宗/于莉/黄光亮/徐锦江/尹扬明/张耀扬,动作,香港,粤语,1991,HongKong:109分钟,(全部2223条),(全部18条)
佐罗的面具,https://movie.douban.com/subject/1293225/,7.5,20298,马丁·坎贝尔,John Eskow,安东尼奥·班德拉斯/安东尼·霍普金斯/凯瑟琳·泽塔-琼斯/斯图亚特·维尔森,动作/爱情/西部/冒险,美国/德国,英语,1998,136分钟,(全部1956条),(全部19条)
群尸玩过界,https://movie.douban.com/subject/1300377/,7.7,23009,彼得·杰克逊,斯蒂芬·辛克莱,蒂莫西·贝尔米/黛安娜·培耶/ElizabethMoody,喜剧/恐怖,新西兰,英语/西班牙语,1992,104分钟,(全部6077条),(全部74条)
八毫米,https://movie.douban.com/subject/1296153/,7.3,21085,乔·舒马赫,安德鲁·凯文·沃克,尼古拉斯·凯奇/杰昆·菲尼克斯/詹姆斯·甘多菲尼/彼得·斯特曼/凯瑟琳·基纳,悬疑/惊悚/犯罪,美国/德国,英语,1999,123分钟,(全部2828条),(全部83条)
一个好人,https://movie.douban.com/subject/1295547/,6.9,19249,洪金宝,马美萍,成龙/理查德·诺顿/李婷宜/KarenMcLymont/加布里埃尔·费茨帕特里克/VincePoletto/巴里·奥托/洪金宝/周华健/高丽虹/PeterHoughton/PeterLindsay/大卫·诺/瑞秋·布莱克利/JudyGreen/AaronNotarfrancesco/JakeNotarfrancesco/FrederickMiragliotta/NickCarrafa/KeithAgius/CarlaBonner/陈英明,喜剧/动作/犯罪,香港,英语/汉语普通话/粤语,1997,97分钟,(全部1066条),(全部5条)
赌城风云,https://movie.douban.com/subject/1299799/,8.2,22755,马丁·斯科塞斯,尼古拉斯·派勒吉,罗伯特·德尼罗/莎朗·斯通/乔·佩西/詹姆斯·伍兹/弗兰克·文森特,剧情/传记/犯罪,美国/法国,英语/法语,1995,178分钟,(全部4147条),(全部79条)
风柜来的人,https://movie.douban.com/subject/1299436/,8.3,21136,侯孝贤,朱天文,钮承泽/张世/庹宗华/林秀玲/杨丽音/张纯芳/陈博正,剧情,台湾,汉语普通话/闽南语,1983,101分钟,(全部5483条),(全部136条)
爱的捆绑,https://movie.douban.com/subject/1308543/,7.3,18833,岩井俊二,岩井俊二,丰川悦司/山口智子/田口智朗,剧情/爱情,日本,日语,1994,47分钟,(全部3285条),(全部121条)
巴顿·芬克,https://movie.douban.com/subject/1298043/,8.1,21777,乔尔·科恩/伊桑·科恩,伊桑·科恩,约翰·特托罗/约翰·古德曼/朱迪·戴维斯/迈克尔·勒纳/约翰·马奥尼/史蒂夫·布西密,剧情/悬疑/惊悚,美国/英国,英语,1991,116分钟,(全部5264条),(全部125条)
摇啊摇，摇到外婆桥,https://movie.douban.com/subject/1292900/,7.2,20020,张艺谋,毕飞宇,巩俐/李保田/李雪健/孙淳/傅彪/陈述/刘江/蒋宝英/王啸晓/杨倩倩/高英/高维明,剧情/犯罪,中国大陆/法国,汉语普通话,1995,108分钟,(全部2954条),(全部81条)
杀手之王,https://movie.douban.com/subject/1297194/,6.7,16937,董玮,陈庆嘉,李连杰/任达华/曾志伟/梁咏琪/何宝生,喜剧/动作,香港,粤语/汉语普通话/日语/英语,1998,104分钟,(全部1371条),(全部16条)
水浒传之英雄本色,https://movie.douban.com/subject/1297924/,7.1,18139,陈会毅,李炯楷,王祖贤/梁家辉/徐锦江/刘青云/林威/午马/单立文,剧情/动作/武侠/古装,香港/中国大陆,粤语,1992,99分钟,(全部1961条),(全部8条)
刺杀肯尼迪,https://movie.douban.com/subject/1292230/,8.8,20917,奥利佛·斯通,奥利佛·斯通,凯文·科斯特纳/茜茜·斯派塞克/汤米·李·琼斯/乔·佩西/加里·奥德曼/凯文·贝肯/杰克·莱蒙/唐纳德·萨瑟兰,剧情/悬疑/惊悚/传记/历史,美国/法国,英语,1991,189分钟,(全部4676条),(全部128条)
大富之家,https://movie.douban.com/subject/1296897/,7.7,19215,高志森,杜国威,黄百鸣/梁家辉/张国荣/毛舜筠/刘青云/袁咏仪/冯宝宝/郑裕玲/李泳汉/关德兴/黄霑/李香琴/曹达华,喜剧/家庭,香港,粤语,1994,94分钟,(全部2719条),(全部19条)
艾德·伍德,https://movie.douban.com/subject/1293683/,8.2,21146,蒂姆·波顿,斯科特·亚历山大,约翰尼·德普/莎拉·杰茜卡·帕克/比尔·默瑞/马丁·兰道/帕特丽夏·阿奎特/杰弗瑞·琼斯/丽莎·玛丽,剧情/喜剧/传记,美国,英语,1994,127分钟,(全部4417条),(全部129条)
半支烟,https://movie.douban.com/subject/1304469/,7.2,19691,叶锦鸿,叶锦鸿,谢霆锋/曾志伟/舒淇/谷祖琳/吴君如/陈惠敏/李灿森/冯德伦/尹子维/陈慧琳/黄秋生/金燕玲/张达明/谷德昭,剧情/爱情,香港,粤语,1999,101分钟,(全部3509条),(全部135条)
漫画威龙,https://movie.douban.com/subject/1400673/,6.8,17084,左颂升/元奎,何东,周星驰/萧芳芳/陈百祥/张敏/钟镇涛/元华/梅小惠/元德/谷峰,喜剧/动作,香港,粤语,1992,93分钟,(全部1036条),(全部6条)
情枭的黎明,https://movie.douban.com/subject/1292646/,8.7,22291,布莱恩·德·帕尔玛,大卫·凯普,阿尔·帕西诺/西恩·潘/佩内洛普·安·米勒/约翰·雷吉扎莫/维果·莫腾森/詹姆斯·瑞布霍恩/亚德里安·帕斯达,剧情/惊悚/犯罪,美国,英语/西班牙语,1993,144分钟,(全部4792条),(全部109条)
