name,url,rate,box,director,writer,actor,genre,place,language,releasedate,movietime
青魇,https://movie.douban.com/subject/10508879/,6.1,7650000,邱礼涛,南柯,黄轩/薛凯琪/周楚濋/陶海/尚大庆/蔡伟/张谦/阳阳/乔立生,剧情/悬疑/恐怖,中国大陆/香港,汉语普通话/粤语,2012-07-06(中国大陆),86分钟
摩尔庄园2海妖宝藏,https://movie.douban.com/subject/10727042/,5.3,24100000,刘可欣,刘可欣,黄渤/宣晓鸣/周志强/季冠霖/乔诗语/金锋/张凯/阿杰,动画/儿童/奇幻/冒险,中国大陆,汉语普通话,2012-07-05(中国大陆),95分钟
十二星座离奇事件,https://movie.douban.com/subject/6861573/,3.1,19300000,盛志民,盛志民,佟大为/甘薇/秦昊/乔任梁/柳岩/杜海涛/宋宁峰/王景春/张钧涵,悬疑/惊悚/犯罪,中国大陆,汉语普通话,2012-07-13(中国大陆),102分钟
超决战！贝利亚银河帝国 ウルトラマンゼロ THE MOVIE 超決戦！ベリアル銀河帝国,https://movie.douban.com/subject/4897786/,6.9,19650000,阿部雄一,阿部雄一 ,宫野真守/绿川光/关智一/神谷浩史/宫迫博之/小柳友/滨田龙臣/土屋太凤/黑部进/森次晃嗣,动作,日本,日语,2012-07-12(中国大陆),100分钟
大武当之天地密码,https://movie.douban.com/subject/6957273/,3.8,34000000,梁柏坚,陈汗,赵文卓/杨幂/樊少皇/徐娇/杜宇航/鲍起静/方平,喜剧/动作/冒险,中国大陆/香港,汉语普通话,2012-07-06(中国大陆),100分钟
麦兜·当当伴我心 麥兜‧噹噹伴我心,https://movie.douban.com/subject/10772258/,8.4,46200000,谢立文,谢立文,黄秋生/吴君如/胡歌/郑中基/许飞,喜剧/动画,中国大陆/香港,汉语普通话/粤语,2012-07-10(中国大陆),80分钟
搜索,https://movie.douban.com/subject/6799191/,7.3,176300000,陈凯歌,陈凯歌,高圆圆/姚晨/赵又廷/陈红/王学圻/王珞丹/陈燃/张译/余皑磊/张大礼/马维福/杨青/霍青/谭松韵,剧情/悬疑,中国大陆,汉语普通话,2012-07-06(中国大陆),117分钟
四大名捕,https://movie.douban.com/subject/6124012/,5.1,196100000,陈嘉上,温瑞安,邓超/刘亦菲/郑中基/邹兆龙/黄秋生/江一燕/吴秀波/邓萃雯/成泰燊/吴映洁/包贝尔/木幡龙/田启文/方安娜/李子雄/苗驰/向恬冉/唐文龙/唐治平/刘长德/张颂文/李瑞雪/李紫菻/李欣烨/李宛真/邱晔/李奕泽,动作/爱情/悬疑/武侠/古装,中国大陆/香港,汉语普通话/粤语,2012-07-12(中国大陆/香港),118分钟
勇敢传说 Brave,https://movie.douban.com/subject/3036473/,7.5,26250000,马克∙安德鲁斯,布兰达∙查普曼,凯莉·麦克唐纳/艾玛·汤普森/比利·康诺利/朱丽·沃特斯/罗彼·考特拉尼/凯文·麦克基德/克雷格·费格森/莎莉·金霍恩/伊丽·弗雷泽/佩吉·巴克/史蒂芬·克里/卡勒姆·奥尼尔/帕特里克·道尔/约翰·拉岑贝格/史蒂夫·波赛尔,喜剧/动画/奇幻/冒险,美国,英语,2012-06-19(中国大陆),93分钟
猪猪侠之囧囧危机,https://movie.douban.com/subject/10599639/,5.0,11500000,古志斌,,,动画/儿童,中国大陆,汉语普通话,2012-06-28(中国大陆),83分钟
车手,https://movie.douban.com/subject/5319819/,6.0,26800000,郑保瑞,祖尔·奥拜恩,黄秋生/余文乐/郭晓东/林家栋/徐熙媛/何超仪/叶璇/李海涛/李光洁,剧情/动作/犯罪,中国大陆/香港,汉语普通话/粤语,2012-06-21(中国大陆/香港),89分钟
赛尔号大电影2之雷伊与迈尔斯,https://movie.douban.com/subject/10799213/,4.3,32110000,王章俊,田思源,武艺/张杰/曾轶可,动画/奇幻/冒险,中国大陆,汉语普通话,2012-06-28(中国大陆),90分钟
痞子英雄之全面开战 痞子英雄,https://movie.douban.com/subject/4154669/,6.4,89450000,蔡岳勋,陈慧如,黄渤/赵又廷/杨颖/关颖/戴立忍/高捷/杜德伟/藤冈靛/汤志伟/林暐恒,剧情/动作/犯罪,中国大陆/台湾,汉语普通话,2012-06-19(中国大陆),155分钟
画皮2 畫皮Ⅱ,https://movie.douban.com/subject/4218768/,5.9,726400000,乌尔善,冉平,周迅/赵薇/陈坤/冯绍峰/杨幂/费翔/陈廷嘉/鲁诺,剧情/爱情/惊悚/奇幻,中国大陆/香港,汉语普通话,2012-06-28(中国大陆),135分钟
宝岛双雄 寶島雙雄,https://movie.douban.com/subject/6957227/,4.4,7000000,张训玮,张弘毅,房祖名/夏雨/陈汉典/邓家佳/张菲/锦荣/杰西卡·C,喜剧/动作/爱情,中国大陆/台湾,汉语普通话,2012-06-08(中国大陆),92分钟
2012喜上加喜 2012我愛HK 喜上加囍,https://movie.douban.com/subject/7161707/,6.1,3600000,钟澍佳,戚家基,曾志伟/毛舜筠/黄宗泽/何韵诗/冯淬帆/邵音音/张馨予/苏永康/麦长青/林颖彤,剧情/喜剧,香港/中国大陆,粤语/汉语普通话,2012-06-15(中国大陆),100分钟(香港)
特工争风 This Means War,https://movie.douban.com/subject/4301278/,6.6,17000000,约瑟夫·麦克金提·尼彻,蒂莫斯·道灵,瑞茜·威瑟斯彭/克里斯·派恩/汤姆·哈迪/阿比盖尔·斯宾赛/劳拉·范德沃特/蒂尔·施威格/切尔西·韩德勒,喜剧/动作/爱情,美国,英语,2012-06-16(中国大陆),98分钟
半夜不要照镜子,https://movie.douban.com/subject/10569133/,3.5,11600000,牛朝阳,牛朝阳,关智斌/李曼筠/徐汶萱/张钧涵/及莉/姜梦茹/刘静怡/苏悦华/乌雅心颜,悬疑/惊悚,中国大陆,汉语普通话,2012-06-14(中国大陆),88分钟
百万巨鳄,https://movie.douban.com/subject/10527288/,4.9,12100000,林黎胜,林黎胜,徐熙媛/郭涛/林雪/石兆琪/蒲巴甲/方青卓/王劲松/李勤勤/丁嘉力,喜剧/惊悚/灾难,中国大陆,汉语普通话,2012-06-08(中国大陆),90分钟
笔仙惊魂,https://movie.douban.com/subject/10748193/,3.4,23250000,关尔,周唯,何杜娟/翟子陌/王一/午马/柴碧云/付曼,悬疑/惊悚/恐怖,中国大陆,汉语普通话,2012-06-08(中国大陆),92分钟
第一次,https://movie.douban.com/subject/7155083/,6.1,33900000,韩延,韩延,杨颖/赵又廷/江珊/赵树海/田沅/赵英俊/袁咏琳/白百何/黄轩,爱情,中国大陆,汉语普通话,2012-06-08(中国大陆),103分钟
马达加斯加3 Madagascar 3: Europe's Most Wanted,https://movie.douban.com/subject/3178770/,8.2,214400000,康拉德·弗农,诺亚·鲍姆巴赫,本·斯蒂勒/克里斯·洛克/大卫·休默/贾达·萍克·史密斯/萨莎·拜伦·科恩/弗兰西斯·麦克多蒙德/杰西卡·查斯坦,喜剧/动画/冒险,美国,英语,2012-06-08(美国/中国大陆),93分钟
饥饿游戏 The Hunger Games,https://movie.douban.com/subject/3592853/,6.8,178400000,盖瑞·罗斯,苏珊·科林斯,詹妮弗·劳伦斯/乔什·哈切森/利亚姆·海姆斯沃斯/韦斯·本特利/伊丽莎白·班克斯/斯坦利·图齐/伍迪·哈里森/伊莎贝拉·弗尔曼/阿曼德拉·斯坦伯格/薇洛·西尔德斯/唐纳德·萨瑟兰/亚历山大·路德韦格/莱文·兰宾/杰克·奎德,动作/科幻/冒险,美国,英语,2012-06-14(中国大陆),142分钟
忠诚与背叛,https://movie.douban.com/subject/10746136/,4.7,11500000,张玉中,赵峻防,刘之冰/郭晓东/李幼斌/侯天来/卢奇/陶玉玲/巫刚/侯勇/张曦文/金鑫/徐箭/赵晓明/白景军/王辉/祝新运/宋春丽/丁柳元/侯祥玲/王晖/王骏毅/马晓伟/吴其江/王嘉/周征波/袁满/冯恩鹤/颜世魁/岳红,剧情/历史,中国大陆,汉语普通话,2012-05-23(中国大陆),92分钟
超蛙战士之威武教官,https://movie.douban.com/subject/6011808/,5.1,5000000,徐克,,谢添天/徐敏/桂楠/翟巍/海帆,动作/科幻/动画,中国大陆,汉语普通话,2012-06-01(中国大陆),90分钟
醉后一夜,https://movie.douban.com/subject/6722888/,5.5,9900000,曾国祥,张优优,余文乐/张静初/周俊伟/林宥嘉/朱雨辰,喜剧/爱情/悬疑,中国大陆/香港,汉语普通话,2012-06-01(中国大陆),96分钟
雨果 Hugo,https://movie.douban.com/subject/2028677/,7.6,21100000,马丁·斯科塞斯,约翰·洛根,阿萨·巴特菲尔德/科洛·莫瑞兹/本·金斯利/萨莎·拜伦·科恩/裘德·洛/雷·温斯顿/克里斯托弗·李/理查德·格雷弗斯/海伦·麦克洛瑞/弗朗西斯·德·拉·图瓦/迈克尔·斯图巴/艾米莉·莫迪默/马丁·斯科塞斯,剧情/儿童/奇幻/冒险,美国,英语,2012-05-31(中国大陆),127分钟
潜艇总动员2,https://movie.douban.com/subject/10748141/,3.2,16900000,谭轶心,辛迪·麦恺,,喜剧/动画/家庭/冒险,中国大陆,汉语普通话,2012-06-01(中国大陆),85分钟
白雪公主之魔镜魔镜 Mirror Mirror,https://movie.douban.com/subject/5967821/,5.9,44530000,塔西姆·辛,雅各布·格林,朱莉娅·罗伯茨/莉莉·柯林斯/艾米·汉莫/内森·连恩/肖恩·宾/梅尔·温宁汉姆/迈克尔·勒纳,剧情/喜剧/奇幻/冒险,美国,英语,2012-06-01(中国大陆),106分钟
神奇海盗团 The Pirates! In an Adventure with Scientists!,https://movie.douban.com/subject/3718709/,6.9,36900000,彼得·洛伊德,吉德安·狄福,休·格兰特/萨尔玛·海耶克/大卫·田纳特/杰里米·皮文/布莱丹·格里森/布耐恩·布莱塞得/马丁·弗瑞曼/艾美达·斯丹顿,喜剧/动画/家庭/冒险,英国/美国,英语,2012-06-01(中国大陆),88分钟
黑衣人3 Men in Black III,https://movie.douban.com/subject/3642835/,7.6,516550000,巴里·索南菲尔德,伊坦·柯亨,威尔·史密斯/汤米·李·琼斯/乔什·布洛林/杰梅奈·克莱门特/艾玛·汤普森/尼可·斯彻金格/爱丽丝·伊芙/大卫·拉斯彻/比尔·哈德尔/迈克尔·斯图巴,喜剧/动作/科幻,美国,英语,2012-05-25(美国/中国大陆),103分钟(中国大陆)
飞越老人院,https://movie.douban.com/subject/6872244/,7.8,4750000,张杨,张杨,许还山/吴天明/李滨/颜丙燕/田华/斯琴高娃/王德顺/贾凤森/牛犇/韩童生/黄素影/刘江/管宗祥/仲星火/蔡鸿翔/唐佐辉/江化霖/刘栋/张华勋/王连生/陈志宏/高歌/姚刚/尚天瞳/程伊/胡明/陈平/冯静恩/史玉林/金弘/戴军/果靖霖/廖凡/徐帆,剧情/喜剧,中国大陆,汉语普通话,2012-05-08(中国大陆),101分钟
我11,https://movie.douban.com/subject/5044737/,7.3,2800000,王小帅,王小帅,闫妮/刘文卿/莫诗旎/王景春/王紫逸/乔任梁/于越/张珂源/钟国流星/楼逸昊,剧情/犯罪,中国大陆/法国,汉语普通话/上海话,2012-05-18(中国大陆),110分钟
浮城大亨 浮城,https://movie.douban.com/subject/10586620/,7.2,8300000,严浩,严浩,郭富城/杨采妮/鲍起静/刘心悠/何超仪/郑家星/鲁振顺/颜卓灵,剧情,中国大陆/香港,汉语普通话/粤语,2012-05-18(中国大陆),104分钟
赛德克·巴莱 賽德克·巴萊,https://movie.douban.com/subject/3993559/,8.7,14750000,魏德圣,魏德圣,林庆台/马志翔/安藤政信/河原萨布/徐诣帆/温岚/罗美玲/徐若瑄/游大庆/林源杰,剧情/历史/战争,台湾,赛德克语/闽南语/日语,2012-05-10(中国大陆),153分钟(中国大陆/国际版)
追凶,https://movie.douban.com/subject/4903581/,4.3,15150000,彭发,彭发,刘青云/王宝强/江若琳/万绮雯/林雪/卢惠光,悬疑/惊悚/犯罪,香港,粤语/汉语普通话,2012-05-11(中国大陆),94分钟
影子爱人 影子愛人,https://movie.douban.com/subject/6436763/,4.1,17600000,潘源良,秦雯,张柏芝/权相宇/景甜/丁春诚/张韶涵/井柏然/成泰燊/恬妞/吴耀汉/鲁园,喜剧/爱情,中国大陆/香港,汉语普通话/韩语,2012-05-11(中国大陆),84分钟
人狼大战 The Grey,https://movie.douban.com/subject/4319445/,6.5,38300000,乔·卡纳汉,乔·卡纳汉,连姆·尼森/达拉斯·罗伯特斯/弗兰克·格里罗/德蒙特·莫罗尼/侬索·阿诺斯/乔·安德森/本布雷/詹姆斯·戴尔,剧情/动作/惊悚/冒险,美国,英语,2012-05-18(中国大陆),96分钟(中国大陆)
三个火枪手 The Three Musketeers,https://movie.douban.com/subject/4035906/,6.7,41500000,保罗·安德森,安德鲁·戴维斯,马修·麦克费登/米拉·乔沃维奇/卢克·伊万斯/克里斯托弗·沃尔兹/麦斯·米科尔森/雷·史蒂文森/罗根·勒曼/朱诺·坦普尔/奥兰多·布鲁姆/詹姆斯·柯登/加布瑞拉·王尔德/弗莱迪·福克斯,动作/爱情/冒险,法国/美国/英国/德国,英语,2012-05-15(中国大陆),110分钟
我是大熊猫,https://movie.douban.com/subject/10583296/,3.0,3950000,汤继业,欧阳逸冰,李扬/韩乔生/刘纯燕,动画/冒险,中国大陆,汉语普通话,2012-04-28(中国大陆),86分钟
形影不离,https://movie.douban.com/subject/2124708/,5.9,8800000,伍仕贤,伍仕贤,凯文·史派西/吴彦祖/龚蓓苾/闫妮/彼得·斯特曼/曾江/张默,剧情/悬疑,中国大陆,英语/汉语普通话,2012-05-04(中国大陆),97分钟
匹夫,https://movie.douban.com/subject/10508901/,5.3,24600000,杨树鹏,杨树鹏,黄晓明/张译/张歆艺/王烈/包小柏/倪景阳/马志明/孙磊/张粤/高群书/梁静/江珊/李子雄,剧情/动作/战争/西部,中国大陆,汉语普通话,2012-04-23(中国大陆),105分钟
杀生,https://movie.douban.com/subject/4176542/,7.7,19000000,管虎,管虎,黄渤/苏有朋/余男/任达华/马精武/梁静/王迅,剧情/悬疑,中国大陆,汉语普通话/四川话,2012-04-28(中国大陆),109分钟
黄金大劫案,https://movie.douban.com/subject/6080775/,6.8,153450000,宁浩,宁浩,雷佳音/陶虹/程媛媛/山崎敬一/郭涛/范伟/孙淳/刘桦/黄渤/岳小军/傅亨/王文/杨新鸣,剧情/喜剧/动作/爱情/历史/战争,中国大陆,汉语普通话/东北话,2012-04-24(中国大陆),108分钟
复仇者联盟 The Avengers,https://movie.douban.com/subject/1866479/,8.1,572850000,乔斯·韦登,乔斯·韦登,小罗伯特·唐尼/克里斯·埃文斯/斯嘉丽·约翰逊/克里斯·海姆斯沃斯/杰瑞米·雷纳/马克·鲁弗洛/塞缪尔·杰克逊/汤姆·希德勒斯顿/斯特兰·斯卡斯加德/寇碧·史莫德斯/克拉克·格雷格/保罗·贝坦尼/格温妮斯·帕特洛,动作/科幻/奇幻/冒险,美国,英语/俄语,2012-05-05(中国大陆),142分钟
荒岛情未了,https://movie.douban.com/subject/5951224/,3.7,3300000,喻瀚湫,喻瀚湫,陈龙/曹曦文/蒋小涵/戴凌鹏/任珈锐,悬疑/惊悚/冒险,中国大陆,汉语普通话,2012-04-13(中国大陆),99分钟
爱在那一天,https://movie.douban.com/subject/6900097/,4.1,5100000,朱少宇,,马里奥·毛瑞尔/武艺/叶青/阚清子,剧情/爱情,中国大陆,汉语普通话/英语,2012-04-13(中国大陆),95分钟
纽约行动 Ninja,https://movie.douban.com/subject/2996752/,4.4,12200000,艾萨克·佛罗伦汀,博兹·大卫逊,斯科特·阿金斯/伊原刚志/肘井美佳/伊川东吾/迈尔斯·安德森,剧情/动作/惊悚/犯罪,美国,英语/日语/俄语/西班牙语,2012-04-13(中国大陆),86分钟
迈阿密行动 R.T.T.,https://movie.douban.com/subject/3443400/,6.1,16650000,弗雷德里克·贝恩,Alexandre Charlot,凯德·麦拉德/梅拉妮·杜泰/法朗西斯·瑞纳德,喜剧/爱情,法国,法语/英语/西班牙语,2012-04-12(中国大陆),88分钟
灵魂战车2：复仇时刻 Ghost Rider: Spirit of Vengeance,https://movie.douban.com/subject/3077408/,5.5,57500000,马克·耐沃尔代,大卫·S·高耶,尼古拉斯·凯奇/塞伦·希德/伊德里斯·艾尔巴/维奥兰特·普拉奇多/克里斯多弗·兰伯特/约翰尼·威特沃斯,动作/惊悚/奇幻,美国,英语,2012-04-20(中国大陆),95分钟
超级战舰 Battleship,https://movie.douban.com/subject/3742937/,6.6,316400000,彼得·博格,乔·霍贝尔,泰勒·克奇/亚历山大·斯卡斯加德/蕾哈娜/布鲁克琳·黛克/浅野忠信/哈米什·林克莱特/连姆·尼森/彼特·麦尼科/杰西·普莱蒙/杰瑞·费拉拉/亚当·戈德利,动作/科幻/冒险/灾难,美国,英语,2012-04-18(中国大陆),132分钟
台北飘雪 Snowfall in Taipei,https://movie.douban.com/subject/3632506/,5.5,1800000,霍建起,思芜,陈柏霖/童瑶/杨祐宁/蔡淑臻/莫子仪,剧情,中国大陆/日本/香港/台湾,汉语普通话,2012-04-01(中国大陆),107分钟
车在囧途,https://movie.douban.com/subject/6531251/,4.0,26950000,华原,华原,郭德纲/许绍洋/张馨予/王一楠,喜剧/爱情,中国大陆,汉语普通话,2012-04-01(中国大陆),90分钟
绣花鞋,https://movie.douban.com/subject/6855094/,4.4,44300000,叶伟民,文隽,林心如/莫小棋/叶熙祺/惠英红/邢岷山/原岛大地/唐文龙/景岗山/陈晓东,剧情/恐怖,中国大陆,汉语普通话,2012-03-31(中国大陆),86分钟
春娇与志明 春嬌與志明,https://movie.douban.com/subject/6386345/,7.3,71350000,彭浩翔,彭浩翔,杨千嬅/余文乐/杨幂/徐峥/陈逸宁/林兆霞/谷德昭/詹瑞文/司徒慧焯/黄晓明/郑伊健/王馨平/田蕊妮/邵音音/曾国祥/谷祖琳/方皓玟/阎汶宣/刘浩龙/周子扬/黄素欢/王太利/彭浩翔/郝蕾/尹志文/魏雨琦,剧情/喜剧/爱情,香港/中国大陆,粤语/汉语普通话,2012-03-30(中国大陆),111分钟
诸神之怒 Wrath of the Titans,https://movie.douban.com/subject/4824515/,5.9,165050000,乔纳森·里贝斯曼,Dan Mazeau,萨姆·沃辛顿/拉尔夫·费因斯/连姆·尼森/丹尼·赫斯顿/埃德加·拉米雷兹/比尔·奈伊/托比·凯贝尔/裴淳华,动作/奇幻/冒险,美国,英语,2012-03-30(美国/中国大陆),99分钟
兵临城下之决战要塞 Брестская Крепость,https://movie.douban.com/subject/5361544/,7.7,4500000,亚历山大·科特,Aleksey Dudarev,安德烈·梅尔兹利金/叶甫盖尼·齐加诺夫/帕维尔·杰列维扬科/AnnaTsukanova/阿列沙·嘉博索夫/VeronikaNikonova/AnatoliyKot,剧情/动作/历史/战争,俄罗斯/白俄罗斯,俄语/乌克兰语/白俄罗斯语,2012-03-16(中国大陆),138分钟(白俄罗斯)
饮食男女-好远又好近,https://movie.douban.com/subject/6037977/,5.3,2700000,曹瑞原,,霍思燕/蓝正龙/归亚蕾/张孝全/曾江/蒋梦婕/李沁/杨洋,剧情/喜剧/爱情,中国大陆/台湾,汉语普通话,2012-03-23(中国大陆),107分钟
嫁个100分男人,https://movie.douban.com/subject/6778650/,4.0,24450000,王晶,王晶,郑中基/梁咏琪/杜汶泽/谢娜/曾志伟/郭德纲/那威/刘仪伟/柳岩,喜剧/爱情,中国大陆/香港,汉语普通话/粤语,2012-03-16(中国大陆),90分钟
玩命追踪 Blitz,https://movie.douban.com/subject/3238087/,6.1,30650000,艾略特·莱斯特,内森·帕克,杰森·斯坦森/帕迪·康斯戴恩/艾丹·吉伦/扎威·阿什顿/大卫·莫瑞瑟/奈德·丹内利/马克·里朗斯/卢克·伊万斯/约瑟夫·戴浦西,动作/惊悚/犯罪,英国/法国/美国,英语,2012-03-16(中国大陆),97分钟
大追捕,https://movie.douban.com/subject/6738735/,7.1,48300000,周显扬,杜致朗,张家辉/任达华/王敏德/文咏珊/谢安琪/余安安/张国强/骆应钧/洪卓立/窦骁/田壮壮/刘家辉/恭硕良/卢惠光,剧情/动作/悬疑/惊悚/犯罪,香港/中国大陆,粤语,2012-03-15(香港/中国大陆),107分钟
晚秋 만추,https://movie.douban.com/subject/4136036/,7.0,64800000,金泰勇,金泰勇,汤唯/玄彬/金俊成/詹姆斯·C·伯恩斯,剧情,韩国/美国/香港,英语/韩语/汉语普通话,2012-03-23(中国大陆),115分钟
异星战场 John Carter,https://movie.douban.com/subject/1985677/,6.3,261700000,安德鲁·斯坦顿,迈克尔·夏邦,泰勒·克奇/琳恩·柯林斯/托马斯·哈登·丘奇/威廉·达福/萨曼莎·莫顿/马克·斯特朗/多米尼克·威斯特/塞伦·希德/詹姆斯·鲍弗/布莱恩·科兰斯顿/波利·沃克/达里尔·沙巴拉,动作/科幻/奇幻/冒险,美国,英语,2012-03-16(中国大陆),132分钟
神通乡巴佬,https://movie.douban.com/subject/10487240/,3.9,2150000,皮建鑫,马志全,王宝强/曾志伟/曹议文/葛蕾,剧情/喜剧/爱情,中国大陆,汉语普通话,2012-03-08(中国大陆),86分钟
高举爱 高舉‧愛,https://movie.douban.com/subject/6781967/,6.1,2500000,邱礼涛,邱礼涛,江若琳/杜汶泽/恬妞/徐正溪/张颂文/恭硕良/张同祖/小肥,剧情/爱情,香港,粤语/汉语普通话,2012-03-08(中国大陆),92分钟
疯狂的蠢贼,https://movie.douban.com/subject/10477734/,4.1,13150000,李凯,,吴镇宇/林雪/颖儿/王太利/连晋/彭波,喜剧/犯罪,中国大陆,汉语普通话,2012-03-01(中国大陆),96分钟
变节：潜罪犯 Laughing Gor之潛罪犯,https://movie.douban.com/subject/6811422/,6.1,12000000,邱礼涛,叶天成,谢天华/吴镇宇/黄宗泽/杜汶泽/惠英红/徐子珊/文咏珊/廖启智/麦长青/林雪/金刚/欧阳靖/蒋志光/刘兆铭/朱晨丽,动作/悬疑/犯罪,香港,粤语/缅甸语,2012-03-02(中国大陆),84分钟
单刀直入 À bout portant,https://movie.douban.com/subject/4922398/,6.7,5200000,弗雷德·卡瓦耶,弗雷德·卡瓦耶,吉尔·勒卢什/罗什迪·泽姆/热拉尔·朗万/埃伦娜·安纳亚,动作/惊悚/犯罪,法国,法语,2012-03-08(中国大陆),87分钟
情谜 情謎,https://movie.douban.com/subject/6984070/,5.6,20680000,黎妙雪,黎妙雪,舒淇/余文乐/陈数/奚美娟/牛萌萌/卢海鹏,剧情/爱情/悬疑,中国大陆/香港,汉语普通话,2012-03-08(中国大陆),105分钟
王者之剑 Conan the Barbarian,https://movie.douban.com/subject/2298964/,5.3,42550000,马库斯·尼斯佩尔,托马斯·迪恩·唐纳利,杰森·莫玛/朗·普尔曼/罗丝·麦高恩/史蒂芬·朗/瑞秋·尼科尔斯/萨伊德·塔格马奥,动作/奇幻/冒险,美国,英语,2012-02-26(中国大陆),112分钟
非常小特工之时间大盗 Spy Kids: All the Time in the World,https://movie.douban.com/subject/4058963/,5.6,26550000,罗伯特·罗德里格兹,罗伯特·罗德里格兹,杰西卡·阿尔芭/杰里米·皮文/乔尔·麦克哈尔/罗温·布兰查德/曼森·库克/丹尼·特雷霍/阿丽夏·维加/达里尔·沙巴拉/瑞奇·热维斯,喜剧/动作/科幻/家庭/冒险,美国,英语,2012-03-06(中国大陆),89分钟
桃姐,https://movie.douban.com/subject/5977835/,8.3,68100000,许鞍华,陈淑贤,叶德娴/刘德华/秦海璐/秦沛/黄秋生/王馥荔/朱慧敏/江美仪/罗兰/谭炳文/梁天/宫雪花/徐克/洪金宝/于冬/宁浩/杜汶泽,剧情/家庭,香港,英语/汉语普通话/粤语,2012-03-08(中国大陆),118分钟
战马 War Horse,https://movie.douban.com/subject/4206436/,8.1,117350000,史蒂文·斯皮尔伯格,李·哈尔,杰瑞米·艾文/彼得·穆兰/艾米丽·沃森/本尼迪克特·康伯巴奇/汤姆·希德勒斯顿/大卫·休里斯/尼尔斯·阿贺斯图普/席琳·邦金斯/大卫·克劳斯/托比·凯贝尔/帕特里克·肯尼迪,剧情/战争,美国,英语/德语,2012-02-28(中国大陆),146分钟
猎物 La proie,https://movie.douban.com/subject/6001229/,6.8,1400000,埃里克·瓦利特,洛朗·特纳,阿尔贝·杜邦泰尔/阿丽斯·塔格里奥妮/斯特凡·德巴/塞尔希·洛佩斯/娜塔莎·雷尼埃/塞尔奇·哈赛纳维奇,动作/惊悚/犯罪,法国,法语,2012-02-10(中国大陆),102分钟
浮出水面的影子,https://movie.douban.com/subject/6038023/,4.8,1800000,贾东朔,贾东朔,沈傲君/张伟欣/李佳/姜武,剧情/悬疑/惊悚,中国大陆,汉语普通话,2012-02-17(中国大陆),95分钟
决战豪门2 Largo Winch II,https://movie.douban.com/subject/3284386/,5.8,1850000,热罗姆·萨尔,杰罗姆·沙利,托莫·希思黎/娜帕克帕发·纳克普拉西特/米基·马诺伊洛维奇/莎朗·斯通,动作/惊悚/冒险,法国/德国/比利时,法语/英语/泰语/塞尔维亚语,2012-02-12(中国大陆),108分钟(中国大陆)
真心话大冒险,https://movie.douban.com/subject/4942779/,5.0,13850000,马志宇,马志宇,文章/黄维德/苗圃/孙兴/孟丽/李威/秦海璐/刘桦,喜剧/爱情,中国大陆,汉语普通话,2012-02-14(中国大陆),100分钟
新龙门客栈 新龍門客棧,https://movie.douban.com/subject/1292287/,8.5,4250000,李惠民,徐克,张曼玉/林青霞/梁家辉/甄子丹/熊欣欣/刘洵/任世官/吴启华/袁祥仁/徐锦江/郑希怡/王彤川/王伟顺/蔡浩,动作/爱情/武侠/古装,香港/中国大陆,汉语普通话/粤语,2012-02-24(中国大陆),88分钟
国王的演讲 The King's Speech,https://movie.douban.com/subject/4023638/,8.3,4500000,汤姆·霍珀,大卫·塞德勒,科林·费尔斯/杰弗里·拉什/海伦娜·伯翰·卡特/盖·皮尔斯/迈克尔·刚本/蒂莫西·斯波/詹妮弗·艾莉/德里克·雅各比/安东尼·安德鲁斯/克莱尔·布鲁姆,剧情/传记/历史,英国/澳大利亚/美国,英语,2012-02-24(中国大陆),118分钟
双城计中计,https://movie.douban.com/subject/6890469/,6.6,22450000,潘安子,郭爽,任贤齐/腾格尔/熊乃瑾/刘承俊/翁虹/九孔/魏千翔/余思潞,剧情/喜剧/动作,中国大陆,汉语普通话,2012-02-24(中国大陆),98分钟
铁血精英 Killer Elite,https://movie.douban.com/subject/3775167/,6.5,28400000,加里·麦肯德莱,兰奴夫·费因斯,杰森·斯坦森/克里夫·欧文/罗伯特·德尼罗/多米尼克·珀塞尔/阿登·杨/伊冯娜·斯特拉霍夫斯基/本·门德尔森/阿德沃尔·阿吉纽依-艾格拜吉,动作/惊悚,美国/澳大利亚,英语,2012-02-17(中国大陆),116分钟
爱 愛,https://movie.douban.com/subject/6730004/,6.9,131200000,钮承泽,曾莉婷,舒淇/赵薇/赵又廷/阮经天/陈意涵/郭采洁/彭于晏/钮承泽/龙劭华/于美人/康晋荣/王景春/林沐然/杨贵媚/丁强/李璇/小野/卜学亮/朱芷莹/张海燕/张家鲁/杜家毅/凤小岳/黄镫辉/蔡昌宪/陈汉典/陈玉勋/黄健和/邱彦翔/纪帅/邱德洋/林玟谊,剧情/爱情,台湾/中国大陆,汉语普通话,2012-02-13(中国大陆),128分钟(台湾)
快乐的大脚2 Happy Feet Two,https://movie.douban.com/subject/3626364/,7.2,51600000,乔治·米勒,乔治·米勒,伊莱贾·伍德/罗宾·威廉姆斯/红粉佳人/伊丽莎白·戴利/卡洛斯·阿拉斯拉奇/约翰尼·A.桑切斯/布拉德·皮特/马特·达蒙/索菲娅·维加拉/汉克·阿扎利亚/隆巴多·博伊尔/杰弗里·加西亚,喜剧/动画/歌舞/家庭,澳大利亚,英语,2012-02-21(中国大陆),102分钟
