name,url,rate,box,director,writer,actor,genre,place,language,releasedate,movietime
至暗时刻,https://movie.douban.com/subject/26761416/,8.6,36720000,乔·赖特,安东尼·麦卡滕,加里·奥德曼/克里斯汀·斯科特·托马斯/莉莉·詹姆斯/本·门德尔森/斯蒂芬·迪兰/萨缪尔·韦斯特/汉娜·斯蒂尔/罗纳德·皮卡普/乔丹·沃勒/理查德·拉姆斯登/安娜·伯内特/尼古拉斯·琼斯/查理·帕尔默·罗斯韦尔/布赖恩·佩蒂福/菲利普·马丁·布朗/安杰莉克·琼/希尔顿·麦克雷/詹姆斯·伊莱斯/杰瑞米·查亚德/马汀·麦格/迈克尔·海登/迈克尔·博特,剧情/传记/历史,英国/美国,英语,2017-12-01,125分钟
黑白迷宫,https://movie.douban.com/subject/26752106/,4.6,32380000,阚家伟,王晶,任达华/陈小春/伍允龙/邱意浓/张兆辉/林雪/李子雄/桂晶晶,剧情/动作/犯罪,中国大陆/香港,汉语普通话,2017-09-01,103分钟
麻烦家族,https://movie.douban.com/subject/26907450/,4.5,31760000,黄磊,黄磊,黄磊/海清/王迅/李立群/孙莉/魏大勋/张伟欣/任容萱/何炅/岳云鹏/孟非/闫妮/英达,喜剧/家庭,中国大陆,汉语普通话,2017-05-11,103分钟
英雄本色,https://movie.douban.com/subject/1297574/,8.6,31660000,吴宇森,陈庆嘉,周润发/狄龙/张国荣/朱宝意/李子雄/田丰/吴宇森/曾江/成奎安/徐克/陈志辉,动作/犯罪,香港,粤语/汉语普通话/英语,2017-11-17,95分钟
青禾男高,https://movie.douban.com/subject/26787124/,3.9,30170000,蒋卓原,蒋卓原,景甜/欧豪/黑木美沙/林遣都/张宁江/尹昉/周游/丁冠森/夏恩/姜宗远/中岛广稀/刘德凯/荫山征彦/木幡龙/李方丁/大谷主水/清水泰地/蔡玮伦/潘怡安/木地雅茂,剧情,中国大陆/台湾,汉语普通话/日语,2017-07-12,98分钟
阿唐奇遇,https://movie.douban.com/subject/26803711/,7.1,29930000,王微,王微,石磊/原泽宇/季冠霖/洪晃/米粒/芒莱/张磊/赵岭/严燕生/仁杰/任亚明/赵霁,动画/奇幻/冒险,中国大陆,汉语普通话,2017-07-21,98分钟
超凡战队,https://movie.douban.com/subject/25881615/,4.5,29380000,迪恩·以色列特,扎克·施坦茨,戴克·蒙哥马利/娜奥米·斯科特/RJ·赛勒/林路迪/贝姬·戈麦斯/伊丽莎白·班克斯/布莱恩·科兰斯顿/比尔·哈德尔/马特·夏夫利/科迪·基尔斯利/大卫·丹曼/罗伯特·莫隆尼/安贾莉·杰/莎拉·格雷/摩根·泰勒·坎贝尔,动作/科幻/冒险,美国/香港/加拿大,英语,2017-05-12,124分钟
玩偶奇兵,https://movie.douban.com/subject/27026033/,5.3,29060000,申宇,黄燕,严丽祯/李晔/王衡/李传缨/李心仪/吴淳元/胡谦/黄晨/游军/王晓彤/周南飞/吴文隽,动画/奇幻/冒险,中国大陆,汉语普通话,2017-08-04,88分钟
最终幻想15：王者之剑,https://movie.douban.com/subject/26762709/,7.2,28710000,野末武志,长谷川隆,亚伦·保尔/肖恩·宾/琳娜·海蒂/戴维·甘特/达林·德·保罗/特雷弗·德瓦/阿德里安·布薛特/连姆·穆尔维/约翰·德米塔/安德里亚·提瓦塔/托德·哈伯空/亚当·克罗斯代尔/克里斯托弗·L·帕森,剧情/科幻/动画/奇幻/冒险,日本,英语/日语,2017-03-10,116分钟
烽火芳菲,https://movie.douban.com/subject/25865831/,5.9,27460000,比利·奥古斯特,格雷格·拉特,刘亦菲/埃米尔·赫斯基/李芳淙/严屹宽/余少群/文森特·里奥特/博隆/罗嘉良/巩汉林/金珠/巩天阔/舒耀瑄,剧情/爱情/战争,中国大陆/丹麦,汉语普通话/英语,2017-11-10,97分钟
暴雪将至,https://movie.douban.com/subject/26775933/,7.0,26710000,董越,董越,段奕宏/江一燕/杜源/郑伟/郑楚一/张林,剧情/悬疑/犯罪,中国大陆,汉语普通话,2017-11-17,120分钟
“吃吃”的爱,https://movie.douban.com/subject/26279202/,5.3,26310000,蔡康永,蔡康永,徐熙娣/林志玲/金世佳/李子峰/陈汉典/范湉湉/傅雷/沈玉琳/梁赫群/赵正平/高山峰/马国贤/利晴天/曾恺玹/陈为民/小钟/谢依霖/仇佩佩/小甜甜/黄腾浩/郭文颐/张立东/杨升达/韩宜邦,喜剧/爱情/奇幻,中国大陆/香港/台湾,汉语普通话,2017-05-27,90分钟
二次初恋,https://movie.douban.com/subject/27040349/,4.2,25650000,戴玮,桂东鸣,朱茵/杜天皓/黄征/王志飞/王嘉宁/夏志远/邰智源/陈牧耶,喜剧/爱情/奇幻,中国大陆,汉语普通话,2017-08-31,98分钟
精灵宝可梦：波尔凯尼恩与机巧的玛机雅娜,https://movie.douban.com/subject/26683354/,6.2,24450000,汤山邦彦,富冈淳广,松本梨香/大谷育江/牧口真幸/梶裕贵/伊濑茉莉也/林原惠美/三木真一郎/犬山犬子/市川染五郎/寺崎裕香/山寺宏一/松冈茉优/中川翔子/加濑康之/东条加那子/西村知道,动画/奇幻/冒险,日本,日语,2017-11-11,95分钟
重返·狼群,https://movie.douban.com/subject/26920269/,8.3,23700000,亦风,李微漪,李微漪,纪录片,中国大陆,汉语普通话,2017-06-16,98分钟
天生不对,https://movie.douban.com/subject/26696871/,4.0,23000000,谷德昭,谷德昭,周渝民/薛凯琪/郑中基/恬妞/高捷/盛朗熙,喜剧/爱情,中国大陆,汉语普通话,2017-11-10,99分钟
三只小猪2,https://movie.douban.com/subject/27021323/,3.6,22410000,刘炜,王超远,王晓彤/李晔/洪海天/严丽祯/贾邱/骆妍倩/刘北辰/胡谦,动画,中国大陆,汉语普通话,2017-05-27,80分钟
嘉年华,https://movie.douban.com/subject/27019527/,8.2,21250000,文晏,文晏,文淇/周美君/史可/耿乐/刘威葳/彭静/王栎鑫/李梦男/蒋欣悦/陈竹昇,剧情,中国大陆/法国,汉语普通话,2017-11-24,107分钟
托马斯大电影之了不起的比赛,https://movie.douban.com/subject/26830596/,6.5,21210000,大卫·斯特登,安德鲁·布瑞纳,马克·莫拉根/大卫·拜德拉/奥利维娅·科尔曼/蒂娜·德赛/乔纳森·福布斯/约翰·哈斯勒,动画/儿童,英国,英语,2017-09-22,64分钟
血狼犬,https://movie.douban.com/subject/26882327/,5.7,21080000,刘建华,刘夏,黄宏/刘向京/赵婷婷/孙涛/王海燕/肥龙/朱琳/秦艺伟/党晨,剧情/动作/冒险,中国大陆,汉语普通话,2017-04-21,95分钟
恐袭波士顿,https://movie.douban.com/subject/26357945/,8.1,20290000,彼得·博格,彼得·博格,马克·沃尔伯格/凯文·贝肯/约翰·古德曼/米歇尔·莫纳汉/J·K·西蒙斯/梅莉莎·班诺伊/亚历克斯·沃尔夫/欧阳万成/瑞秋·布罗斯纳安/埃里卡·麦克德莫特/克里斯朵夫·奥谢/文森特·库拉托拉/詹姆斯·科尔比/迪牟诺罗凯茨,剧情/惊悚/历史,美国,英语,2017-11-17,133分钟
忠爱无言,https://movie.douban.com/subject/26995137/,7.2,19050000,谈宜之,谈宜之,高强/于月仙/李玉峰/二货/储毅/王玉宁,剧情,中国大陆,汉语普通话,2017-06-09,97分钟
相声大电影之我要幸福,https://movie.douban.com/subject/26811605/,2.9,17500000,张栾,李颖,郭德纲/于谦/岳云鹏/郭麒麟/侯震/张鹤伦/阎鹤祥/孙越/朱云峰/张云雷/张鹤帆/王耀宗/杨九郎/郎鹤炎/黎心韵/林琳奇/黄健翔/孟非/刘刚/刘威/肖剑/姜超/潘长江,剧情/喜剧,中国大陆,汉语普通话,2017-12-01,92分钟
天空之眼,https://movie.douban.com/subject/10484117/,7.8,17200000,加文·胡德,盖伊·希伯特,海伦·米伦/亚伦·保尔/艾伦·瑞克曼/巴克德·阿巴蒂/杰瑞米·诺森/伊恩·格雷/菲比·福克斯/阿曼·哈格伊/艾莎·塔蔻/理查德·麦凯布/卡尔·伯克斯/金·英吉尔布瑞奇/加文·胡德/约翰·赫夫南,剧情/战争,英国/加拿大,英语/索马里语,2017-01-13,102分钟
极致追击,https://movie.douban.com/subject/26426099/,3.4,16950000,查尔斯·马丁,凯文·伯恩哈特,奥兰多·布鲁姆/吴磊/任达华/熊黛林/昆凌/梁静/释彦能/英达/常戎/白梓轩,动作/犯罪/冒险,中国大陆,英语/汉语普通话,2017-09-30,95分钟
美好的意外,https://movie.douban.com/subject/26382962/,5.5,16670000,何蔚庭,哈智超,桂纶镁/王景春/欧阳娜娜/王元也/陈坤/谢盈萱/郑开元,喜剧/奇幻,中国大陆,汉语普通话,2017-06-02,105分钟
守护者：世纪战元,https://movie.douban.com/subject/26589957/,3.9,15830000,萨里·奥德赛耶,安德烈·加夫里洛夫,塞巴斯蒂安·斯萨克/艾琳娜·拉尼娜/安东·庞布施尼/瓦谢斯拉夫·拉贝戈耶夫/桑扎尔·马季耶夫,动作/科幻,俄罗斯,俄语,2017-05-19,89分钟
豆福传,https://movie.douban.com/subject/26705107/,5.7,15780000,邹燚,司文,陈佩斯/李立群/季冠霖/付博文,动画,中国大陆,汉语普通话,2017-07-28,85分钟
天才捕手,https://movie.douban.com/subject/5262339/,7.5,14520000,迈克尔·格兰达吉,约翰·洛根,科林·费尔斯/裘德·洛/妮可·基德曼/劳拉·琳妮/盖·皮尔斯/多米尼克·威斯特/凡妮莎·柯比/克里·约翰逊,剧情/传记,英国/美国,英语,2017-03-10,104分钟
维京：王者之战,https://movie.douban.com/subject/26769449/,5.9,14030000,安德列·克拉夫丘克,安德列·克拉夫丘克,丹尼拉·科兹洛夫斯基/斯维特拉纳·库德钦科娃/马克西姆·苏卡诺夫/伊戈尔·别特连科/亚历山德拉·伯蒂奇/亚历山大·奥斯特犹科夫/安东·阿达辛斯基/亚历山大·阿默/罗斯蒂斯拉夫·贝谢尔/皮埃尔·布雷尔/维伦·巴比切夫/弗拉迪米尔·布滕科/谢尔盖·切尔丹采夫/帕维·德朗柯/阿列克谢·杰米多夫/约翰·德桑蒂斯/弗拉基米尔·叶皮凡采夫/柏拉图·加米涅夫/乔金·奈特奎斯特/基里尔·普雷特涅夫/哈拉尔德·罗森斯特罗姆/安德烈·斯莫利亚科夫/伊琳娜·杰米德金娜,剧情/动作/历史,俄罗斯,俄语,2017-12-01,133分钟
我的爸爸是国王,https://movie.douban.com/subject/27030855/,,13640000,刘骏,,吕豆/禹祥/绿绮/小鹿,喜剧/动画/奇幻,中国大陆,汉语普通话,2017-05-27,84分钟
深夜食堂2,https://movie.douban.com/subject/26798437/,8.0,13570000,松冈锭司,真边克彦,小林薰/河井青叶/佐藤浩市/池松壮亮/木村绿子/小岛圣/渡边美佐子/井川比佐志/多部未华子/余贵美子/小田切让/不破万作/绫田俊树/松重丰/光石研/安藤玉惠/须藤理彩/小林麻子/吉本菜穂子/中山佑一朗/山中崇/宇野祥平/金子清文/平田薫/筱原友希子/片冈礼子/谷村美月,剧情,日本,日语,2017-07-18,108分钟
抢红,https://movie.douban.com/subject/26661183/,3.1,13180000,黎明,熊山君,张涵予/黎明/王耀庆/杜鹃/南伏龙/黄尚禾/吉丽/苍井空,动作/犯罪,中国大陆,汉语普通话,2017-05-19,90分钟
麦兜响当当,https://movie.douban.com/subject/2277018/,7.4,13040000,谢立文,谢立文,黄渤/黄秋生/吴君如/宋丹丹/詹瑞文/邵夷贝/郭君彦/张正中/张立昆/尹光,喜剧/动画,中国大陆/香港,汉语普通话/粤语,2009-07-24,81分钟
情遇曼哈顿,https://movie.douban.com/subject/26818312/,3.8,13000000,李巨源,李巨源,王丽坤/高以翔/李媛/王传君,喜剧/爱情,中国大陆,汉语普通话/英语,2017-10-13,103分钟
碟仙诡谭2,https://movie.douban.com/subject/26331917/,2.8,12690000,雷宇扬,蒲新月,张韶涵/方力申/惠英红/孙艺铭/雷宇扬/王子腾/丁川/胡悦,悬疑/惊悚,中国大陆,汉语普通话,2017-03-10,86分钟
玩命直播,https://movie.douban.com/subject/26313740/,6.5,12530000,亨利·朱斯特,琼·瑞安,艾玛·罗伯茨/戴夫·弗兰科/艾米丽·梅德/迈尔斯·赫尔泽/朱丽叶特·刘易斯/金可·格伦/马克·约翰·杰弗瑞/机关枪凯利/乔尼·波查普/萨米拉·威利/阿里尔·范登堡/马科·查卡/托西克·欧尼扎瓦/金·拉米雷斯/丹妮尔·杜夫,动作/惊悚/冒险,美国,英语,2017-01-06,96分钟
神秘家族,https://movie.douban.com/subject/26292682/,4.8,11300000,朴裕焕,朴裕焕,林依晨/姜武/陈晓/惠英红/蓝正龙/安琥/张岫云/楼学贤/郭耀仁/王道南/马国华/陈万号/张哲豪/林柔君/刘芷凌/杜知晨,剧情/悬疑/犯罪,中国大陆/台湾/韩国,汉语普通话,2017-04-21,93分钟
灵狼传奇,https://movie.douban.com/subject/26210985/,5.5,11040000,马克西姆·法捷耶夫,亚历山大·奇斯蒂科弗,马克西姆·契克哈里尤夫/康斯坦丁·哈宾斯基/费奥多尔·邦达尔丘克/米克哈尔·加拉斯蒂恩/洛莉塔·米亚维斯卡亚/娜塔莎·爱诺娃/阿尔缅·哲加尔哈尼扬/格里戈里·莱普斯/谢尔盖·希纳罗维/尼古拉·巴斯科弗/谢尔盖·加尔马什/朱莉娅·萨维舍瓦/玛利亚·科热夫尼科娃/伊戈尔·韦尔尼克/列昂尼德·巴拉茨,动画/奇幻/冒险,俄罗斯,俄语,2017-04-29,85分钟
当怪物来敲门,https://movie.douban.com/subject/25872311/,7.2,10930000,胡安·安东尼奥·巴亚纳,帕特里克·内斯,刘易斯·麦克杜格尔/西格妮·韦弗/菲丽希缇·琼斯/连姆·尼森/托比·凯贝尔/本·摩尔/詹姆斯·梅尔维尔/多米尼克·博伊尔/詹尼弗·林/摩根·赛姆斯/弗瑞达·帕尔森/婉妲·奥普琳斯卡,剧情/儿童/奇幻,西班牙/美国/英国,英语,2017-05-19,108分钟
捍卫者,https://movie.douban.com/subject/27063335/,7.5,9760000,廖希,啸杨,白恩/吕星辰/赫子铭/王璐/宋撼寰/杨俊生/小林成男/冯家妹/郄路通/陈俊杰/美浓轮泰史/刘骏焘,剧情/历史/战争,中国大陆,汉语普通话,2017-09-22,109分钟
回到火星,https://movie.douban.com/subject/26318239/,5.8,9380000,彼德·切尔瑟姆,阿兰·里布,阿萨·巴特菲尔德/布丽特·罗伯森/加里·奥德曼/卡拉·古奇诺/黄荣亮/詹妮特·蒙哥马利/贝丝·贝利/弗兰克·鲍沃斯/卢斯·雷恩斯/斯科特·武田/彼德·切尔瑟姆/杰西·罗梅罗/克里斯汀·瑞克斯/约翰-保罗·霍华德/罗根·保罗/米娅·斯塔拉德/斯塔福德·道格拉斯/埃利·古德曼/埃布·罗提么/科林·伊格斯菲德,剧情/爱情/科幻/冒险,美国,英语,2017-10-13,120分钟
我是马布里,https://movie.douban.com/subject/25903033/,6.2,8500000,杨子,杨子,斯蒂芬·马布里/吴尊/何冰/郑秀妍/王庆祥/巴朗·戴维斯/洛雷塔·迪瓦恩/弗兰基·费森/余皑磊/锦荣/高以翔/王阳明/阿伦·艾弗森/高云翔,剧情/运动,中国大陆/美国,汉语普通话/英语,2017-08-04,107分钟
时间去哪儿了,https://movie.douban.com/subject/27025637/,6.0,8320000,贾樟柯,,梅芙·金琴丝/赵涛/迪萨·恩杜纳/爱丽莎·克拉夫索娃/康斯坦丁·埃土恩/梁景东,剧情,中国大陆/巴西/俄罗斯/印度/南非,汉语普通话/葡萄牙语/俄语/印地语/英语,2017-10-19,111分钟
一念无明,https://movie.douban.com/subject/26704590/,7.9,8170000,黄进,黄进,曾志伟/余文乐/方皓玟/金燕玲/陈学文/麦子乐/吴肇轩/税瀞熙/陈彼得/朱跃希/陈凤珍/曾洁卿,剧情/家庭,香港,粤语,2017-04-07,101分钟
会痛的十七岁,https://movie.douban.com/subject/26757951/,3.1,7540000,彭发,雷志龙,徐娇/胡夏/鲁诺/王力宏/蔡卓妍/句号,爱情,中国大陆,汉语普通话,2017-09-15,91分钟
美容针,https://movie.douban.com/subject/26779288/,4.5,7520000,黄美娜,黄美娜,闫妮/杜天皓/宋伊人/赵毅新/张亦驰/宗晓军,喜剧/爱情,中国大陆,汉语普通话,2017-05-19,97分钟
中国推销员,https://movie.douban.com/subject/26266924/,3.9,7320000,檀冰,檀冰,李东学/安妮克·阿斯克渥德/迈克·泰森/李艾/史蒂文·席格/王自健/克罗维斯·弗昂/艾瑞克·艾伯纳尼,剧情/动作/战争,中国大陆,汉语普通话/英语,2017-06-16,110分钟
临时演员,https://movie.douban.com/subject/26323026/,3.7,7100000,钱江汉,,郑恺/热依扎/郭晓东/殷桃/詹瑞文/曹扬/林保怡/林雪,喜剧/爱情,中国大陆,汉语普通话,2017-05-27,93分钟
夏天19岁的肖像,https://movie.douban.com/subject/26677981/,4.9,5570000,张荣吉,李佳颖,黄子韬/杨采钰/杜天皓/李梦/张国柱/柯淑勤/朱芷莹/冯淬帆,爱情/悬疑,中国大陆,汉语普通话,2017-05-27,103分钟
通灵姐妹,https://movie.douban.com/subject/26958070/,2.3,4660000,摩撒利,孙芳芳,张蓝艺/刘一辰/刘洛汐/刘小奇/林奕菲/张恩熙/蔡翱骏/袁海鸥/郭震,惊悚/恐怖,中国大陆,汉语普通话,2017-03-17,90分钟
八月,https://movie.douban.com/subject/26820836/,7.1,4170000,张大磊,张大磊,孔维一/张晨/郭燕芸,剧情,中国大陆,汉语普通话,2017-03-24,110分钟
指甲刀人魔,https://movie.douban.com/subject/26352435/,4.4,3140000,关智耀,陆以心,周冬雨/张孝全/纳豆/林辰唏/蔡洁/盛朗熙/郑伊健/谢依霖/许玮甯,喜剧/爱情,中国大陆/香港,汉语普通话,2017-04-14,100分钟
