name,url,rate,box,director,writer,actor,genre,place,language,releasedate,movietime
谜城,https://movie.douban.com/subject/25837175/,5.5,148650000,林岭东,林岭东,古天乐/余文乐/佟丽娅/张孝全/谢天华/元秋/李灿森/伍允龙/姜皓文/林子善/任达华/高捷/马浴柯/谭炳文,动作/惊悚/犯罪,中国大陆/香港,汉语普通话/粤语/闽南语,2015-07-30,105分钟
万物生长,https://movie.douban.com/subject/25872931/,5.7,148190000,李玉,李玉,范冰冰/韩庚/齐溪/沈婷婷/沙溢/杨迪/张博宇/赵一维/吴莫愁/雷恪生/李梦/吕行,喜剧/爱情,中国大陆,汉语普通话,2015-04-17,105分钟
破风,https://movie.douban.com/subject/25853727/,7.2,143670000,林超贤,林超贤,彭于晏/窦骁/崔始源/王珞丹/陈家乐/欧阳娜娜/连凯,剧情/运动,香港/中国大陆,汉语普通话/韩语/英语/意大利语,2015-08-07,126分钟
饥饿游戏3：嘲笑鸟(下),https://movie.douban.com/subject/10047547/,6.2,141850000,弗朗西斯·劳伦斯,丹尼·斯特朗,詹妮弗·劳伦斯/乔什·哈切森/利亚姆·海姆斯沃斯/伍迪·哈里森/伊丽莎白·班克斯/朱丽安·摩尔/菲利普·塞默·霍夫曼/杰弗里·怀特/斯坦利·图齐/唐纳德·萨瑟兰/托比·琼斯/山姆·克拉弗林/吉娜·马隆/娜塔莉·多默尔/伊万·罗斯,动作/科幻/冒险,美国,英语,2015-11-20,136分钟
王朝的女人·杨贵妃,https://movie.douban.com/subject/5993138/,3.6,133080000,十庆,十庆,范冰冰/黎明/吴尊/陈冲/宁静/吴刚/金浩/陈宝国/文章/秦怡/屠洪刚/吴樾,爱情/古装,中国大陆,汉语普通话/英语,2015-07-30,122分钟
玩命速递：重启之战,https://movie.douban.com/subject/24718797/,5.9,127540000,卡米尔·狄拉玛,亚当·库珀,艾德·斯克林/雷·史蒂文森/洛安·沙巴诺尔/加布里埃拉·赖特/塔蒂阿娜·帕科维奇/拉蒂沃杰·布克维奇/诺米·勒努瓦/尤里·科洛科利尼科夫/莱恩·库德里亚维斯基/萨米尔·盖丝米/安纳托·陶布曼,动作/惊悚/犯罪,法国/中国大陆/比利时,英语,2015-11-20,96分钟
精灵旅社2,https://movie.douban.com/subject/21327493/,7.6,119410000,格恩迪·塔塔科夫斯基,罗伯特·斯密戈尔,亚当·桑德勒/安迪·萨姆伯格/赛琳娜·戈麦斯/阿什·布林克夫/凯文·詹姆斯/大卫·斯佩德/史蒂夫·布西密/科甘-迈克尔·凯/莫莉·香侬/梅尔·布鲁克斯/法兰·德瑞雪/梅根·莫拉莉/尼克·奥弗曼/达纳·卡维/罗伯·里格尔/尼克·斯旺森/乔尼·所罗门/克里斯·卡坦/莎蒂·桑德勒/珊妮·桑德勒/乔恩·拉威茨/罗伯特·斯密戈尔/罗斯·阿卜杜/路奈尔·坎贝尔/杰瑞德·桑德勒/保罗·布里顿/克里斯·帕内尔/艾伦·卡瓦特,喜剧/动画/奇幻,美国,英语,2015-10-27,89分钟
明日世界,https://movie.douban.com/subject/6873042/,6.3,118290000,布拉德·伯德,布拉德·伯德,布丽特·罗伯森/乔治·克鲁尼/拉菲·卡西迪/休·劳瑞/托马斯·罗宾逊/皮尔斯·加格农/蒂姆·麦格罗/朱迪·格雷尔/凯瑟琳·哈恩/科甘-迈克尔·凯/洛奇林·莫罗/阿莉娅·奥伯里恩/达伦·萨赫拉维/迈克尔·罗/克里斯·鲍尔/莫妮卡·甘德顿/保罗·麦克吉莱恩/艾米·伊斯特尔/杰迪代亚·古达克/马库斯·罗斯纳/马修·麦考尔/克林特·卡尔顿,动作/科幻/冒险,美国/西班牙,英语/法语/日语,2015-05-26,130分钟
我的个神啊,https://movie.douban.com/subject/10741643/,8.4,117990000,拉吉库马尔·希拉尼,拉吉库马尔·希拉尼,阿米尔·汗/安努舒卡·莎玛/桑杰·达特/博曼·伊拉尼/沙鲁巴·舒克拉/苏尚特·辛格·拉吉普特/帕里卡沙特.萨赫尼/阿马尔迪普·杰哈/瑞玛·德纳斯/迪伦德拉·德维韦迪/赛·甘德沃尔/拉姆·P·塞蒂,喜剧/奇幻,印度,印地语/英语/乌尔都语,2015-05-22,139分钟
不可思异,https://movie.douban.com/subject/26277156/,3.8,111620000,孙周,孙周,王宝强/小沈阳/大鹏/尹正/成毅/辛芷蕾,剧情/喜剧/科幻,中国大陆,汉语普通话,2015-12-04,99分钟
分歧者2：绝地反击,https://movie.douban.com/subject/25794212/,5.9,110060000,罗伯特·斯文克,布莱恩·达菲尔德,谢琳·伍德蕾/提奥·詹姆斯/凯特·温丝莱特/奥克塔维亚·斯宾瑟/杰·科特尼/佐伊·克罗维兹/迈尔斯·特勒/安塞尔·艾尔高特/李美琪/娜奥米·沃茨/梅奇·费法/贾斯蒂斯·利克/本·劳埃德-休斯/托尼·戈德温/艾什莉·贾德/雷·史蒂文森/乔尼·维斯顿/苏琪·沃特豪斯/恩杰伊·安东尼/罗莎·萨拉查/肯德里克·克罗斯/金大贤,动作/科幻/冒险,美国,英语,2015-06-19,119分钟
爸爸的假期,https://movie.douban.com/subject/25908302/,4.0,104790000,王岳伦,王岳伦,郭涛/林志颖/张亮/王岳伦/田亮/成东日/金桢勋/张光/郑京虎/成俊/成彬/王诗龄/小小志/张悦轩/郭子睿/李菁/沙溢/王太利/隋凯/张蓓蓓,喜剧/家庭,中国大陆,汉语普通话/韩语/英语,2015-02-19,108分钟
一代宗师,https://movie.douban.com/subject/3821067/,7.9,104030000,王家卫,邹静之,梁朝伟/章子怡/张震/宋慧乔/赵本山/小沈阳/王庆祥/张晋/卢海鹏/冯克安/刘家勇/张智霖/金士杰/徐锦江/刘洵/尚铁龙/罗莽/吴廷烨,剧情/动作/爱情/传记,中国大陆/香港,汉语普通话/粤语/日语,2013-01-08,111分钟
超能查派,https://movie.douban.com/subject/6846893/,7.2,103509999,尼尔·布洛姆坎普,尼尔·布洛姆坎普,休·杰克曼/西格妮·韦弗/沙尔托·科普雷/戴夫·帕特尔/忍者/尤兰蒂·维瑟/何塞·巴勃罗·坎蒂略/布兰登·奥雷/约翰尼·赛力玛/安德森·库珀/莫里斯·卡佩德/詹森·库伯/凯文·奥托/克里斯·希尔兹/比尔·马钱特,动作/科幻/惊悚,美国/墨西哥/南非,英语,2015-05-08,119分钟
绝命海拔,https://movie.douban.com/subject/22265299/,7.4,101410000,巴塔萨·科马库,威廉姆·尼克尔森,杰森·克拉克/乔什·布洛林/约翰·浩克斯/罗宾·怀特/艾米丽·沃森/迈克尔·凯利/凯拉·奈特莉/萨姆·沃辛顿/杰克·吉伦哈尔/克莱夫·斯坦登/伊丽莎白·德比茨基/米娅·高斯/马丁·亨德森/凡妮莎·柯比/汤姆·古德曼-希尔/森尚子,剧情/传记/冒险,英国/美国/冰岛,英语,2015-11-03,120分钟
像素大战,https://movie.douban.com/subject/25838463/,6.1,100870000,克里斯·哥伦布,提姆·赫利希,亚当·桑德勒/凯文·詹姆斯/米歇尔·莫纳汉/彼特·丁拉基/乔什·加德/布莱恩·考克斯/马特·林茨/肖恩·宾/简·科拉克斯基/丹·艾克罗伊德/艾菲恩·克洛科特/莱妮·卡赞/艾什莉·本森/玛莎·斯图尔特/丹尼斯·秋山/汤姆·麦卡锡/提姆·赫利希/杰姬·桑德勒/杰瑞德·桑德勒/威廉·S·泰勒/罗丝·洛林斯/塔克·斯莫尔伍德/塞蕾娜·威廉姆斯/艾伦·卡瓦特,喜剧/动作/科幻,美国/中国大陆,英语/印地语/日语,2015-09-15,106分钟
帕丁顿熊,https://movie.douban.com/subject/2998373/,7.7,99670000,保罗·金,保罗·金,本·卫肖/妮可·基德曼/休·博纳维尔/莎莉·霍金斯/萨缪尔·乔斯林/马德琳·哈里斯/朱丽·沃特斯/吉姆·布劳德本特/彼得·卡帕尔迪/艾美达·斯丹顿/迈克尔·刚本/杰弗里·帕尔默/蒂姆·唐尼/迈克尔·邦德/马特·卢卡斯/裘德·怀特/西蒙·法纳比/洛蒂·斯蒂尔/特丽萨·沃森,喜剧/动画/家庭,英国/法国,英语,2015-03-05,95分钟
头脑特工队,https://movie.douban.com/subject/10533913/,8.7,96290000,彼特·道格特,彼特·道格特,艾米·波勒/菲利丝·史密斯/理查德·坎德/比尔·哈德尔/刘易斯·布莱克/敏迪·卡灵/凯特林·迪亚斯/戴安·琳恩/凯尔·麦克拉克伦/波拉·庞德斯通/鲍比·莫尼汉/宝拉·佩尔/大卫·戈尔兹/弗兰克·奥兹/乔什·库雷/弗利/约翰·拉岑贝格/卡洛斯·阿拉斯拉奇/皮特·萨加尔/拉什达·琼斯/罗里·艾伦/约翰·齐甘/雪莉·琳恩/拉瑞恩·纽曼/帕丽斯·冯·戴克,喜剧/动画/冒险,美国,英语,2015-10-06,95分钟
一念天堂,https://movie.douban.com/subject/26611801/,5.6,82650000,张承,张承,沈腾/马丽/杜晓宇/林雪/王子子/李元鹏/苏志丹/徐若琪/齐海洋,喜剧,中国大陆,汉语普通话,2015-12-31,102分钟
名侦探柯南：业火的向日葵,https://movie.douban.com/subject/26094129/,5.8,79210000,静野孔文,樱井武晴,高山南/山崎和佳奈/小山力也/山口胜平/荣仓奈奈/林原惠美/松井菜樱子/茶风林/绪方贤一/岩居由希子/高木涉/大谷育江/富田耕生,动画/悬疑/冒险,日本,日语,2015-10-23,113分钟
消失的凶手,https://movie.douban.com/subject/25778483/,4.8,76890000,罗志良,杨倩玲,刘青云/林家栋/李小璐/江一燕/郭晓东/凤小岳/孙佳君,动作/悬疑/犯罪,中国大陆/香港,粤语/汉语普通话,2015-11-27,120分钟
洛克王国4：出发！巨人谷,https://movie.douban.com/subject/26356871/,4.7,73110000,乌格斯·马特尔,邵伟,张琦/胡夏/林颖/关晓彤/陶典/詹佳/赵路/张欣/刘北辰/拜月/刘圣博,动画/奇幻/冒险,中国大陆,汉语普通话,2015-08-13,83分钟
第三种爱情,https://movie.douban.com/subject/25911595/,5.1,73060000,李宰汉,自由行走andrea,刘亦菲/宋承宪/欧弟/江语晨/孟佳,爱情,中国大陆/韩国,汉语普通话,2015-09-25,113分钟
一路惊喜,https://movie.douban.com/subject/25880244/,5.0,69180000,金依萌,金依萌,郭采洁/萧敬腾/赵丽颖/凤小岳/夏雨/梅婷/张译/林家栋/大鹏/蒋劲夫/孙艺洲/张辛苑/阚清子/刘维/易小星/乔杉/金依萌/白客/葛布/蓝燕,喜剧/爱情/家庭,中国大陆,汉语普通话,2015-02-06,120分钟
喜羊羊与灰太狼之羊年喜羊羊,https://movie.douban.com/subject/26220735/,5.3,67260000,黄伟明,吴潮威,祖晴/张琳/杨阳洋/高全胜/梁颖/邓玉婷/刘红韵/赵娜,喜剧/动画/家庭/奇幻/冒险,中国大陆,汉语普通话,2015-01-31,86分钟
有种你爱我,https://movie.douban.com/subject/24743712/,4.7,67200000,李欣蔓,李欣蔓,江一燕/郑恺/于笑/于嘉萌/常方源/陈作深/刘沙/师春玲/李长麟/谈莎莎/哈斯高娃/王膺然,喜剧/爱情,中国大陆,汉语普通话,2015-02-06,105分钟
命中注定,https://movie.douban.com/subject/25881780/,5.7,66530000,张皓,赵硕,汤唯/廖凡/苏岩/方芳/刘韬/谢东燊,喜剧/爱情,中国大陆/香港/美国,汉语普通话/意大利语/英语,2015-07-24,113分钟
黑猫警长之翡翠之星,https://movie.douban.com/subject/21943062/,5.2,65470000,于胜军,李彧,赵路/吴天昊/林子杰/刘莹/程玉珠/李传缨/詹佳/陶典/施佳加/于胜军/戴佳峄/戴超航/刘圣博/殷筱瑜/张彦东/张拯/关睿/史学刚,喜剧/动作/科幻/动画,中国大陆,汉语普通话,2015-08-07,83分钟
桂宝之爆笑闯宇宙,https://movie.douban.com/subject/26331608/,5.2,63710000,王云飞,王云飞,王云飞/阿桂/杨天翔/山新/唐小喜/何冠男/图特哈蒙/阿杰/宝木中阳/刘校妤,喜剧/科幻/动画,中国大陆/香港,汉语普通话,2015-08-06,95分钟
我是路人甲,https://movie.douban.com/subject/25746375/,7.1,62970000,尔冬升,尔冬升,万国鹏/王婷/沈凯/徐小琴/林晨/魏星/蒿怡帆/蒿怡霏/覃培军/王昭/张文斌/林俭/耿力树/张喜来/周鹏/寇骏/姜涛/袁咏仪/方中信/刘伟强/冯德伦/吴彦祖/尔冬升/麦兆辉/庄文强/方平/张静初/许鞍华/林更新/蒋梦婕/陆剑明/顾冠忠/黄斌/杨立山/赵书勋/王凯/谢丽华/张武常/周笑琴/韩东升/施小菊/郭威/杜江山/褚琪灵/许萧匀/马红磊/王尧/刘广超/朱荣荣/张忆幻/张帅/李海鹰,剧情/喜剧,中国大陆/香港,汉语普通话/粤语/浙江方言,2015-07-03,134分钟
剩者为王,https://movie.douban.com/subject/26279433/,5.7,61350000,落落,落落,舒淇/彭于晏/潘虹/金士杰/邢佳栋/郝蕾/熊黛林,剧情/爱情,中国大陆/香港,汉语普通话,2015-11-06,100分钟
刺客聂隐娘,https://movie.douban.com/subject/2303845/,7.2,60820000,侯孝贤,阿城,舒淇/张震/周韵/妻夫木聪/阮经天/谢欣颖/倪大红/咏梅/雷镇语/许芳宜/毕安生/张少怀/石隽/梅芳,剧情/武侠/古装,台湾/中国大陆/香港,汉语普通话,2015-08-27,107分钟
陪安东尼度过漫长岁月,https://movie.douban.com/subject/26269510/,6.1,59650000,秦小珍,钱小蕙,刘畅/白百何/唐艺昕/白举纲/金世佳/江一燕/高圣远/禾浩辰/宋芸桦/潘虹/于荣光/卢燕,剧情/爱情,中国大陆,汉语普通话,2015-11-13,121分钟
海绵宝宝,https://movie.douban.com/subject/11808948/,7.3,56650000,保罗·提比特,格伦·伯杰,安东尼奥·班德拉斯/艾瑞克·鲍扎/蒂姆·康威/埃迪·狄森/罗伯·鲍森/凯文·迈克尔·理查德森/艾普尔·斯图瓦特/克里·萨莫/比利·维斯特/卡洛斯·阿拉斯拉奇/诺兰·诺斯/保罗·提比特/汤姆·肯尼/比尔·法格巴克/罗德格尔·邦帕斯,喜剧/动画/冒险,美国,英语,2015-12-01,93分钟
从天“儿”降,https://movie.douban.com/subject/26279120/,3.6,56350000,魏楠,李茜,陈学冬/张艺兴/姜雯/李小璐/欧阳俊文/张瑶/秦舒培/于小伟/陈楚生/胡彦斌/释彦能/巴图/瑶淼/章子怡/黄晓婉,喜剧,中国大陆,汉语普通话,2015-12-04,99分钟
师父,https://movie.douban.com/subject/25919910/,8.1,54640000,徐浩峰,徐浩峰,廖凡/宋佳/蒋雯丽/金士杰/宋洋/黄觉/麦迪娜/张傲月/马君/陈观泰/熊欣欣/戴立忍/裘继戎/李博,剧情/动作/武侠,中国大陆,汉语普通话,2015-12-10,109分钟
赛尔号大电影5：雷神崛起,https://movie.douban.com/subject/26379074/,3.9,54260000,王章俊,王章俊,罗玉婷/翟巍/王晓彤/孙晔/吴磊/蒋可/刘北辰/李晔,剧情/动画/儿童/冒险,中国大陆,汉语普通话,2015-07-23,90分钟
恋爱中的城市,https://movie.douban.com/subject/26263443/,5.6,53480000,文牧野,文牧野,杨幂/郑开元/江疏影/李梦/李贤宰/张榕容/黄轩/江一燕/张孝全/白百何/阮经天,爱情,中国大陆,汉语普通话/法语/捷克语/日语/意大利语/英语/上海话,2015-08-20,117分钟
小羊肖恩,https://movie.douban.com/subject/24397586/,8.4,51290000,马克·伯顿,马克·伯顿,贾斯汀·弗莱彻/约翰·斯帕克斯/欧米德·吉亚李利/理查德·韦伯/凯特·哈伯/安迪·尼曼/西蒙·格林诺/艾玛·泰特/蒂姆·汉兹/杰克·保尔森/西恩·康诺利/亨利·伯顿/迪曼特·维瓦斯/苏菲·劳顿/妮娅·梅迪·詹姆斯/斯坦利·昂温,喜剧/动画/冒险,英国/法国,无对白,2015-07-17,85分钟
太平轮(下)·彼岸,https://movie.douban.com/subject/25956520/,6.6,50320000,吴宇森,王蕙玲,章子怡/金城武/宋慧乔/黄晓明/佟大为/长泽雅美/秦海璐/俞飞鸿/杨祐宁/杨贵媚/丛珊/吴飞霞/于震/王千源/林保怡/林美秀/高捷/黄柏钧/寇家瑞/许还幻/尤勇/刘仪伟/黑木瞳/寇世勋,剧情/爱情/灾难,中国大陆/香港,汉语普通话/日语/闽南语/上海话,2015-07-30,131分钟
杜拉拉追婚记,https://movie.douban.com/subject/26322809/,5.3,49350000,安竹间,苟兴妍,周渝民/林依晨/陈柏霖/林珍娜/李佳航/邬君梅/邱木翰/陈妍希,喜剧/爱情,中国大陆,汉语普通话,2015-12-04,101分钟
既然青春留不住,https://movie.douban.com/subject/25962735/,4.6,48420000,田蒙,田蒙,张翰/陈乔恩/王啸坤/施予斐/郭子千/陈雅澜/廖娟/曹汉超/贾盛强/刘挺/林晓凡/王迅/倪景阳/花粥,喜剧/爱情,中国大陆,汉语普通话,2015-10-23,92分钟
少年班,https://movie.douban.com/subject/26219652/,5.8,47820000,肖洋,张冀,孙红雷/周冬雨/董子健/王栎鑫/柳希龙/李佳奇/王紫璇/赵立新/王森,剧情/喜剧,中国大陆,汉语普通话,2015-06-19,106分钟
华丽上班族,https://movie.douban.com/subject/11776289/,6.0,47250000,杜琪峰,张艾嘉,周润发/张艾嘉/陈奕迅/汤唯/王紫逸/郎月婷/张兆辉/天心/车婉婉/洪天明/朱健钧/龚慈恩,剧情/喜剧/爱情/歌舞,香港/中国大陆,汉语普通话/粤语/英语,2015-09-02,119分钟
暗杀,https://movie.douban.com/subject/25823132/,8.0,46960000,崔东勋,崔东勋,全智贤/李政宰/河正宇/吴达洙/赵震雄/李璟荣/崔德门/金义城/朴秉恩/陈庆/金海淑/曹承佑/河知元,剧情/动作/历史/犯罪,韩国,韩语/英语/日语/粤语/汉语普通话/法语/韩国手语,2015-09-17,139分钟
屠魔战士,https://movie.douban.com/subject/3680627/,5.2,46930000,斯图尔特·贝亚蒂耶,斯图尔特·贝亚蒂耶,艾伦·艾克哈特/伊冯娜·斯特拉霍夫斯基/米兰达·奥图/比尔·奈伊/杰·科特尼/苏格拉底·奥图/阿登·杨/凯特琳·斯塔西/马赫什·扎杜/斯蒂夫·莫察基斯/尼古拉斯·贝尔/德尼·阿克代尼兹/吴育刚/凯文·格雷维奥斯/布鲁斯·斯宾斯,动作/科幻/惊悚/奇幻,美国/澳大利亚,英语,2015-05-26,92分钟
坏蛋必须死,https://movie.douban.com/subject/26289126/,6.0,46460000,孙皓,扈晶波,陈柏霖/孙艺珍/乔振宇/申贤俊/张光/杨旭文/丁文博/朴哲民/关晓彤,喜剧/动作/悬疑/犯罪,中国大陆/香港/韩国,韩语/汉语普通话,2015-11-27,104分钟
魔法总动员,https://movie.douban.com/subject/25802211/,6.6,45370000,杰里米·德格鲁森,本·斯塔森,辛达·亚当斯/乔治·巴比特/默里·布卢/凯思琳·布劳尔斯/乔伊·卡门/格兰特·乔治/夏奈尔·格雷/尼娜·格里约/埃拉·鲁耶/萨热·萨默/道格·斯通,喜剧/动画/冒险,比利时,英语/法语/德语,2015-04-04,85分钟
猪猪侠之终极决战,https://movie.douban.com/subject/26358025/,4.0,45040000,陆锦明,古志斌,陆双/陈志荣/祖晴/徐经纬/陈轶/王萍/孙博,喜剧/动画/冒险,中国大陆,汉语普通话,2015-07-10,90分钟
暴疯语,https://movie.douban.com/subject/25742299/,5.9,44620000,李光耀,李光耀,刘青云/黄晓明/方中信/薛凯琪/鲍起静/叶璇/毛俊辉/孙佳君/冼色丽/卫诗雅/李国麟,悬疑/惊悚,中国大陆/香港,汉语普通话/粤语,2015-04-03,99分钟
十月初五的月光,https://movie.douban.com/subject/25975323/,5.5,42580000,叶念琛,叶念琛,张智霖/陈乔恩/佘诗曼/薛家燕/唐文龙/马海伦/郑欣宜/林颖彤,剧情/爱情,中国大陆/香港,汉语普通话/粤语,2015-11-20,104分钟
宅女侦探桂香,https://movie.douban.com/subject/25778488/,4.2,40980000,彭顺,伍臻祥,王珞丹/周渝民/任达华/鲍起静/天心/石修/邵美琪,喜剧/爱情/悬疑,中国大陆/香港/台湾,汉语普通话,2015-08-13,98分钟
将错就错,https://movie.douban.com/subject/25899616/,3.8,39170000,王宁,王宁,小沈阳/田亮/陈小春/熊黛林/李诚儒/钟丽缇/英达/范文芳/王佳鑫/张海燕/李勤勤/刘亚津/关凌/赵亮/王李丹妮/刘晶/赵文琪/王新宇/捷盖/王宁,喜剧/爱情,中国大陆,汉语普通话,2015-03-05,92分钟
巴啦啦小魔仙之魔箭公主,https://movie.douban.com/subject/26387741/,4.7,37920000,陈诚,翟丽敏,赵粤/戴萌/赵今麦/刘黛希/香奈儿,奇幻/冒险,中国大陆,汉语普通话,2015-10-01,92分钟
神探驾到,https://movie.douban.com/subject/26263437/,4.4,37190000,黄百鸣,黄子桓,古天乐/张翰/曾志伟/毛舜筠/柳岩/林家栋/周秀娜/吴千语/黄百鸣/甄子丹/陈慧琳,喜剧/爱情/悬疑/奇幻,香港/中国大陆,汉语普通话/粤语,2015-02-06,92分钟
史努比：花生大电影,https://movie.douban.com/subject/23043659/,7.4,36430000,史蒂夫·马蒂诺,布莱恩·舒尔茨,诺亚·施纳普/比尔·莫伦茨/弗朗西斯卡·卡帕尔迪/马里埃尔·希茨/亚历山大·加芬/维纳斯·舒尔特海斯/哈德利·贝尔·米勒/玛迪辛·希普曼/诺亚·约翰斯顿/A·J·泰切/克里斯汀·肯诺恩斯/阿纳斯塔西娅·布列季娜/丽贝卡·布卢姆/马尔·马尔/威廉·温施/米卡·雷夫利/特洛伊·安德鲁斯,喜剧/动画/冒险,美国,英语,2015-11-06,88分钟
坚不可摧,https://movie.douban.com/subject/10548265/,6.8,35950000,安吉丽娜·朱莉,乔尔·科恩,杰克·奥康奈尔/多姆纳尔·格里森/加内特·赫德兰/杰·科特尼/石原贵雅/芬·维特洛克/马达莱娜·伊斯基亚勒/温琴佐·阿马托/约翰·马加罗/卢克·崔德威/路易斯·麦金托什/罗斯·安德森/C·J·瓦罗瑞/马修·克罗克/约翰·德利奥/亚历克斯·罗素,剧情/传记/战争/运动,美国,英语/日语/意大利语,2015-01-30,138分钟
潜艇总动员5：时光宝盒,https://movie.douban.com/subject/26220733/,4.4,33250000,何子力,吴文辉,范楚绒/洪海天/谢元真/王燕华/谭满堂/李晔,动画/冒险,中国大陆,汉语普通话,2015-05-29,80分钟
新步步惊心,https://movie.douban.com/subject/25945356/,4.1,32110000,宋迪,王莉莉,陈意涵/窦骁/杨祐宁/宋伊人/于波/成泰燊/杜志国/顾宝明/周骏超/莫合塔尔/杜玉明/郭虹,爱情/奇幻/古装,中国大陆,汉语普通话,2015-08-07,110分钟
山河故人,https://movie.douban.com/subject/25890005/,7.9,31540000,贾樟柯,贾樟柯,赵涛/张译/梁景东/董子健/张艾嘉/荣梓杉/梁永浩/刘陆/原文倩,剧情/家庭,中国大陆/法国/日本,英语/山西话/汉语普通话/上海话,2015-10-30,126分钟
土豪520,https://movie.douban.com/subject/26280556/,3.6,30010000,林爱华,王刚,吴镇宇/姚星彤/马天宇/李菁/周韦彤,喜剧/爱情,中国大陆,汉语普通话,2015-05-21,102分钟
兔侠之青黎传说,https://movie.douban.com/subject/25918723/,6.3,28110000,马元,董大可,黄磊/杨子姗/何伟/王劲松/王玥波/马元/赵慧珊/周启勋/王迪/李小晨/张译心/李周,动作/动画/冒险,中国大陆,汉语普通话,2015-02-21,90分钟
小飞侠：幻梦启航,https://movie.douban.com/subject/25772639/,6.1,28090000,乔·赖特,贾森·福克斯,休·杰克曼/莱维·米勒/加内特·赫德兰/鲁妮·玛拉/阿曼达·塞弗里德/阿迪勒·阿赫塔尔/卡拉·迪瓦伊/侬索·阿诺斯/凯西·伯克/罗泰柱/杰克·查尔斯/布隆森·韦伯/吉米·维/斯宾塞·怀尔丁/布莱恩·博维尔/迈克·谢泼德/刘易斯·麦克杜格尔/杰克·劳登,动作/奇幻/冒险,美国/英国/澳大利亚,英语,2015-10-22,111分钟
一万年以后,https://movie.douban.com/subject/4154632/,5.3,27700000,易立,易立,珠玛/亚拉亚姆/易立/王翀/王鲁/周婷/钟桂林/滕梦乔/刘勇/聂盛杰/刘平平/贾璐/邓海鹰/王一/夏铄铭/陆晓飞/陈景形/李菲/李思儒,动作/动画/奇幻,中国大陆,汉语普通话,2015-03-27,93分钟
封门诡影,https://movie.douban.com/subject/22994771/,4.7,25650000,王孟圆,温河,张铎/刘一莹/葛天/隋咏良/钱思曈/杜语庭/屠育玮/尉迟少南,悬疑/惊悚,中国大陆,汉语普通话,2015-03-13,92分钟
功夫,https://movie.douban.com/subject/1291543/,8.3,25460000,周星驰,曾瑾昌,周星驰/元秋/元华/黄圣依/梁小龙/陈国坤/田启文/林子聪/林雪/冯克安/释彦能/冯小刚/袁祥仁/张一白/赵志凌/董志华/何文辉/陈凯师/贾康熙/林子善/任珈锐/王仕颖,喜剧/动作/犯罪/奇幻,中国大陆/香港,粤语/汉语普通话/手语,2004-12-23,100分钟
暴走神探,https://movie.douban.com/subject/25746414/,5.3,24470000,罗卓瑶,方令正,阮经天/周冬雨/杨子姗/杨洋/高捷/赵立新/晋松/张静静/刘仪伟/杜海涛/郭秋成,喜剧/动作/爱情/悬疑,中国大陆/香港,汉语普通话/英语/上海话,2015-01-16,123分钟
破坏者,https://movie.douban.com/subject/6875611/,5.6,24330000,大卫·阿耶,斯基普·伍兹,阿诺·施瓦辛格/萨姆·沃辛顿/乔·曼根尼罗/乔什·哈洛威/泰伦斯·霍华德/马克斯·马蒂尼/凯文·万斯/米瑞·伊诺丝/莫里斯·孔特/马丁·唐文/蒂姆·韦尔/奥莉维亚·威廉姆斯,剧情/动作/惊悚/犯罪,美国,英语,2015-04-24,104分钟
白幽灵传奇之绝命逃亡,https://movie.douban.com/subject/20253940/,4.2,24190000,尼克·鲍威尔,詹姆斯·多默,海登·克里斯滕森/尼古拉斯·凯奇/刘亦菲/安志杰/苏嘉航/阿诺佳·迪亚茨·博尔特/吉克隽逸/王锦函/罗恩·斯穆安伯格/保罗·菲利普·克拉克/石凉/赵立新,动作/古装,中国大陆/加拿大/美国,英语,2015-04-03,100分钟
我的男友和狗,https://movie.douban.com/subject/24851526/,5.7,22820000,陈慧翎,叶​乃​菁​,张钧甯/何润东/赖佩霞/丁春诚/薛仕凌/黄姵嘉/池端玲名/日比野玲/谢琼煖/吴朋奉/郑有杰/梁赫群,爱情,台湾/日本,汉语普通话/日语,2015-06-19,94分钟
贵族大盗,https://movie.douban.com/subject/24872023/,5.3,21930000,大卫·凯普,艾里克·阿伦森,约翰尼·德普/格温妮斯·帕特洛/保罗·贝坦尼/伊万·麦克格雷格/奥立薇娅·玛恩/约翰尼·帕斯沃尔斯基/迈克尔·卡尔金/乌尔里奇·汤姆森/亚历克·乌特戈夫/罗伯·德·格鲁特/盖·布耐特/杰夫·高布伦/安蒂·哈卡拉/保罗·怀特豪斯/诺尔玛·阿塔拉,喜剧/动作,美国/英国,英语,2015-04-17,107分钟
可爱的你,https://movie.douban.com/subject/25870236/,7.9,21690000,关信辉,关信辉,杨千嬅/古天乐/吴耀汉/吴浣仪/姜皓文/刘玉翠/狄哲龙/冯淬帆/马浴柯/火火/黄文慧/王诗雅/何涴潆/傅舜盈/陈丽儿/李咏珊,剧情,香港/中国大陆,汉语普通话/粤语,2015-03-20,113分钟
张震讲故事之鬼迷心窍,https://movie.douban.com/subject/26384363/,3.2,20860000,徐正超,徐正超,张翰/张俪/李心艾/张皓然/朱晓辉/孔维/范植伟,悬疑/惊悚,中国大陆,汉语普通话,2015-07-03,87分钟
