name,movie_url,rate,rating_people,director,writer,actor,genre,place,language,year,movietime
蓝色生死恋,https://movie.douban.com/subject/26971645/,3.0,1755,王才涛,王才涛,许凯/赵露思/焦睿/梁婧娴/孟美岐/张檬/何明翰/张秋歌/杨大鹏,爱情,中国大陆,汉语普通话,2019,104
电锯惊魂7,https://movie.douban.com/subject/3878157/,7.6,62417,凯文·格劳特,马库斯·邓斯坦,托宾·贝尔/科斯塔斯·曼迪勒/贝茜·拉塞尔/加利·艾尔维斯/肖恩·派特里克·弗兰纳里/查德·多纳拉/吉娜·赫尔顿/劳伦斯·安东尼/迪恩·阿姆斯特朗/奈奥米·斯尼克斯/瑞贝卡·马绍尔/杰姆斯·范·帕滕/塞巴斯蒂安·皮戈特/琼恩·柯/安妮·李·格林尼/德鲁·维尔戈维尔/盖比·韦斯特/查斯特·班宁顿,悬疑/惊悚/恐怖,美国/加拿大,英语,2010,90
天才捕手,https://movie.douban.com/subject/5262339/,7.5,35033,迈克尔·格兰达吉,约翰·洛根,科林·费尔斯/裘德·洛/妮可·基德曼/劳拉·琳妮/盖·皮尔斯/多米尼克·威斯特/凡妮莎·柯比/克里·约翰逊,剧情/传记,英国/美国,英语,2016,104
亚瑟王：斗兽争霸,https://movie.douban.com/subject/25864124/,7.0,48978,盖·里奇,卓比·哈罗德,查理·汉纳姆/裘德·洛/阿斯特丽德·伯格斯-弗瑞斯贝/米卡埃尔·佩斯布兰特/杰曼·翰苏/安娜贝拉·沃丽丝/艾瑞克·巴纳/艾丹·吉伦/尼尔·马斯克尔/赫敏·科菲尔德/凯蒂·麦克格雷斯/杰奎·安斯蕾/弗莱迪·福克斯/波比·迪瓦伊/朱利安·西格尔/大卫·贝克汉姆/杰夫·贝尔/米莉·布拉迪/乔治娜·坎贝尔/丹尼尔·斯蒂森/伊琳·珀威尔/迈克尔·麦克埃尔哈顿/阿德里安·布薛特/彼得·费迪南多/汤姆·吴/金斯利·本-阿德/盖·里奇,动作/奇幻/冒险,美国,英语,2017,126
冥王星时刻,https://movie.douban.com/subject/26887153/,6.5,9214,章明,章明,王学兵/刘丹/曾美慧孜/易平/易大千/李心然/母其弥雅,剧情,中国大陆,汉语普通话,2018,110
家园防线,https://movie.douban.com/subject/11601131/,6.3,28847,加里·弗莱德,西尔维斯特·史泰龙,杰森·斯坦森/詹姆斯·弗兰科/伊扎贝拉·维多维奇/凯特·波茨沃斯/马库斯·赫斯特/克兰西·布朗/薇诺娜·瑞德/奥玛·本森·米勒/蕾切尔·勒费夫尔/弗兰克·格里罗/查克·齐托/普路特·泰勒·文斯,动作/惊悚/犯罪,美国,英语,2013,92
屏住呼吸,https://movie.douban.com/subject/26704620/,7.0,60950,费德·阿尔瓦雷兹,费德·阿尔瓦雷兹,史蒂芬·朗/简·拉维/迪兰·明奈特/丹尼尔·祖瓦图/艾玛·博科维奇/弗兰西斯卡·托朗西斯科/克里斯蒂安·泽吉亚/卡提亚·波克/瑟吉·诺普科/奥利维亚·吉尔斯/丹娜·克拉克,惊悚/恐怖/犯罪,美国,英语,2016,88
金色梦乡,https://movie.douban.com/subject/3660428/,8.4,47011,中村义洋,中村义洋,堺雅人/竹内结子/吉冈秀隆/剧团一人/香川照之/柄本明/滨田岳/涩川清彦/柳原晴郎/大森南朋/贯地谷栞/相武纱季/伊东四朗/永岛敏行/石丸谦二郎/成膳任/绪方义博/泷藤贤一/木下隆行/木内绿/龙雷太/铃木福/岩松了/安藤玉惠/波冈一喜/上田耕一/芦川诚/笠木泉/郑龙进,剧情/悬疑,日本,日语,2010,139
挪威的森林,https://movie.douban.com/subject/3168086/,6.0,101017,陈英雄,陈英雄,松山研一/菊地凛子/水原希子/高良健吾/玉山铁二/雾岛丽香/初音映莉子,剧情/爱情,日本,日语,2010,133
闺蜜2,https://movie.douban.com/subject/25856453/,2.6,16927,黄真真,黄真真,薛凯琪/陈意涵/张钧甯/迈克·泰森/王水林/陈宝山/阮金红/范湉湉,喜剧/爱情,香港/中国大陆,汉语普通话,2018,109
赏金猎人,https://movie.douban.com/subject/21941770/,5.0,28952,申太罗,黄子桓,李敏镐/钟汉良/唐嫣/徐正溪/吴千语/樊少皇/金瑜美,剧情/喜剧/动作,中国大陆/韩国/香港,汉语普通话/韩语/泰语/英语,2016,105
王朝的女人·杨贵妃,https://movie.douban.com/subject/5993138/,3.6,38230,十庆,十庆,范冰冰/黎明/吴尊/陈冲/宁静/吴刚/金浩/陈宝国/文章/秦怡/屠洪刚/吴樾,爱情/古装,中国大陆,汉语普通话/英语,2015,122
万有引力,https://movie.douban.com/subject/4906427/,6.4,81137,赵天宇,赵天宇,文章/白百何/郭涛/张静初/戴立忍/莫文蔚/段博文/黄幻,剧情/喜剧/爱情/悬疑,中国大陆/香港,汉语普通话,2011,97
诸神之怒,https://movie.douban.com/subject/4824515/,5.9,42363,乔纳森·里贝斯曼,Dan Mazeau,萨姆·沃辛顿/拉尔夫·费因斯/连姆·尼森/丹尼·赫斯顿/埃德加·拉米雷兹/比尔·奈伊/托比·凯贝尔/裴淳华,动作/奇幻/冒险,美国,英语,2012,99
外公芳龄38,https://movie.douban.com/subject/26415200/,4.2,15568,安兵基,崔斯坦,佟大为/陈妍希/吕云骢/刘芮麟/温心/潘斌龙/李晓川/赵龙豪/彭梓桁/张宥浩/李伟健/李彧/李菁/滕飞/徐婧荧/李俐璇/连萌,剧情/喜剧,中国大陆/韩国,汉语普通话,2016,103
勇士,https://movie.douban.com/subject/3217169/,8.9,102915,加文·欧康诺,加文·欧康诺,汤姆·哈迪/乔尔·埃哲顿/尼克·诺特/詹妮弗·莫里森/弗兰克·格里罗/凯文·杜恩,剧情/家庭/运动,美国,英语,2011,140
边境风云,https://movie.douban.com/subject/11501396/,7.7,70460,程耳,程耳,孙红雷/王珞丹/张默/杨坤/倪大红/陈曦/高叶,剧情/犯罪,中国大陆,汉语普通话/四川话/缅甸语,2012,100
血滴子,https://movie.douban.com/subject/2994851/,4.6,47652,刘伟强,林爱华,黄晓明/阮经天/李宇春/余文乐/井柏然/周一围/蒲巴甲/高天/文章/刘伟强/李梦/王羽/金士杰,动作/武侠/古装,中国大陆/香港,汉语普通话,2012,112
从天“儿”降,https://movie.douban.com/subject/26279120/,3.6,17764,魏楠/魏民,李茜,陈学冬/张艺兴/姜雯/李小璐/欧阳俊文/张瑶/秦舒培/于小伟/陈楚生/胡彦斌/释彦能/巴图/瑶淼/章子怡/黄晓婉,喜剧,中国大陆,汉语普通话,2015,99
极速蜗牛,https://movie.douban.com/subject/6070226/,7.2,37283,大卫·索伦,达伦·莱姆克,瑞恩·雷诺兹/保罗·吉亚玛提/迈克尔·佩纳/路易斯·古兹曼/比尔·哈德尔/理查德·詹金斯/郑肯/米歇尔·罗德里格兹/玛娅·鲁道夫/本·施瓦茨/柯特伍德·史密斯/史努比狗狗/塞缪尔·杰克逊,喜剧/动画/冒险,美国,英语,2013,96
摩登年代,https://movie.douban.com/subject/23856234/,5.3,27110,邵晓黎,杜鹏,徐峥/张子枫/王宣予/张颂文/王太利/肖央/岳小军/杜家毅,剧情/喜剧,中国大陆,汉语普通话,2013,96
奸臣,https://movie.douban.com/subject/25823840/,6.5,48541,闵奎东,闵奎东,朱智勋/金康宇/林智妍/千虎珍/李裕英,剧情/情色/古装,韩国,韩语,2015,133
但丁密码,https://movie.douban.com/subject/24860318/,6.2,67998,朗·霍华德,大卫·凯普,汤姆·汉克斯/菲丽希缇·琼斯/本·福斯特/奥玛·希/伊尔凡·可汗/西瑟·巴比特·科努德森/安娜·乌拉鲁/沃尔夫冈·施特格曼/阿提拉·阿帕/乔恩·多纳休,悬疑/惊悚,美国/匈牙利,英语/法语/意大利语/土耳其语,2016,122
命中注定,https://movie.douban.com/subject/25881780/,5.7,47973,张皓,赵硕,汤唯/廖凡/苏岩/方芳/刘韬/谢东燊,喜剧/爱情,中国大陆/香港/美国,汉语普通话/意大利语/英语,2015,113
贤妻,https://movie.douban.com/subject/26315728/,7.2,5494,比约恩·荣格,简·安德森,格伦·克洛斯/乔纳森·普雷斯/马克斯·艾恩斯/克里斯蒂安·史莱特/哈里·劳埃德/安妮·斯塔克/伊丽莎白·麦戈文/约翰·维德伯格/卡琳·弗兰兹·卡洛夫,剧情,瑞典/美国/英国,英语,2017,100
T-34坦克,https://movie.douban.com/subject/30300277/,7.6,6331,阿列克赛·西多洛夫,阿列克赛·西多洛夫,亚历山大·佩特罗夫/文森兹·凯弗/维克多·多勃朗拉沃夫/伊琳娜·斯达申鲍姆/谢苗·特列斯库诺夫/尤利斯·鲍里索夫/阿尔焦姆·贝斯特罗夫/约书亚·格罗斯/伊格·克里普诺夫/彼得·斯科沃尔佐夫,动作/历史/战争,俄罗斯,俄语,2018,139
假若比尔街能说话,https://movie.douban.com/subject/27087130/,6.5,2326,巴里·詹金斯,巴里·詹金斯,基基·莱恩/史蒂芬·詹姆士/雷吉娜·金/科尔曼·多明戈/泰娜·帕丽斯/迈克尔·比奇/安洁纽·艾莉丝/埃博妮·奥西迪安/多米尼克·索恩/迭戈·卢纳/芬·维特洛克/艾德·斯克林/艾米莉·里奥斯/佩德罗·帕斯卡/布莱恩·泰里·亨利/玛西娅·让·库尔茨/戴夫·弗兰科/马科·查卡/费斯·洛根/桃乐丝·麦卡锡,剧情/爱情/犯罪,美国,英语/西班牙语,2018,117
一路惊喜,https://movie.douban.com/subject/25880244/,5.0,29617,金依萌/潘安子/章家瑞/宋迪,金依萌,郭采洁/萧敬腾/赵丽颖/凤小岳/夏雨/梅婷/张译/林家栋/大鹏/蒋劲夫/孙艺洲/张辛苑/阚清子/刘维/易小星/乔杉/金依萌/白客/葛布/蓝燕,喜剧/爱情/家庭,中国大陆,汉语普通话,2015,120
百万巨鳄,https://movie.douban.com/subject/10527288/,4.9,13715,林黎胜,林黎胜,徐熙媛/郭涛/林雪/石兆琪/蒲巴甲/方青卓/王劲松/李勤勤/丁嘉力,喜剧/惊悚/灾难,中国大陆,汉语普通话,2012,90
“吃吃”的爱,https://movie.douban.com/subject/26279202/,5.3,48694,蔡康永,蔡康永,徐熙娣/林志玲/金世佳/李子峰/陈汉典/范湉湉/傅雷/沈玉琳/梁赫群/赵正平/高山峰/马国贤/利晴天/曾恺玹/陈为民/小钟/谢依霖/仇佩佩/小甜甜/黄腾浩/郭文颐/张立东/杨升达/韩宜邦,喜剧/爱情/奇幻,中国大陆/香港/台湾,汉语普通话,2017,90
超感猎杀：完结特别篇,https://movie.douban.com/subject/27040774/,9.2,28251,拉娜·沃卓斯基,莉莉·沃卓斯基,裴斗娜/杰米·克莱顿/蒂娜·德赛/塔彭丝·米德尔顿/马克思·雷迈特/米格尔·安赫尔·西尔维斯特/布莱恩·J·史密斯/托比·奥伍梅尔/弗莉玛·阿吉曼/普拉布科里/阿方索·埃雷拉/泰伦斯·曼/达丽尔·汉纳/纳威恩·安德利维斯/奈斯鲍提斯塔/斯蒂芬·鲍克思/阿米拉·加扎拉/约书亚·格罗斯/埃伦迪拉·伊瓦拉/雅丽·乔维尔/西尔维斯特·迈可伊/AnnieMunch/埃文特·斯特朗/马克斯·毛夫,剧情/科幻/同性,美国,英语,2018,151
上帝之国,https://movie.douban.com/subject/26781703/,8.3,25401,弗朗西斯·李,弗朗西斯·李,乔什·奥康纳/亚力克·塞克雷亚努/杰玛·琼斯/哈利·莱斯特·史密斯/伊恩·哈特/梅拉尼·基尔伯恩/利亚姆·托马斯/帕齐·费伦/莫伊·哈桑/纳维德·乔杜里/莎拉·怀特,剧情/爱情/同性,英国,英语,2017,104
夜行者,https://movie.douban.com/subject/25750969/,8.3,121147,丹·吉尔罗伊,丹·吉尔罗伊,杰克·吉伦哈尔/里兹·阿迈德/蕾妮·罗素/迈克尔·帕帕约翰/马科斯·罗德里格斯/比尔·帕克斯顿/杰姆斯·黄/肯特·绍克内克/帕特·哈维/莎伦泰/里克·加西亚/利亚·弗雷德金/比尔·苏厄德/约翰尼·科瓦内,惊悚/犯罪,美国,英语,2014,117
黑镜：圣诞特别篇,https://movie.douban.com/subject/25964630/,9.1,80079,卡尔·蒂贝茨,查理·布鲁克,乔恩·哈姆/拉菲·斯波/奥娜·卓别林/娜塔丽·特纳/詹妮特·蒙哥马利/李丹/拉斯穆斯·哈迪克,剧情/科幻/惊悚,英国,英语,2014,74
庞贝末日,https://movie.douban.com/subject/2083735/,6.0,27839,保罗·安德森,珍妮特·斯科特·巴奇勒,基特·哈灵顿/凯瑞-安·莫斯/艾米莉·布朗宁/阿德沃尔·阿吉纽依-艾格拜吉/杰西卡·卢卡斯/杰瑞德·哈里斯/乔·平格/基弗·萨瑟兰/库里·格拉汉姆/罗恩·肯内尔/萨沙·罗伊茨,动作/爱情/冒险/灾难,加拿大/德国/美国,英语,2014,105
危机13小时,https://movie.douban.com/subject/26220717/,7.7,38870,迈克尔·贝,查克·霍根,詹姆斯·戴尔/约翰·卡拉辛斯基/马克斯·马蒂尼/多米尼克·福穆萨/巴勃罗·施瑞博尔/大卫·丹曼/马特·莱斯切尔/托比·斯蒂芬斯/艾莉克西娅·芭利尔/弗雷迪·史卓玛/大卫·科斯塔贝尔/莉莎·伊娃斯蒂娜/安德烈·克劳德/大卫·君图力,剧情/动作/惊悚/战争,美国,英语,2016,144
精武风云·陈真,https://movie.douban.com/subject/3792816/,6.0,60833,刘伟强,陈嘉上,甄子丹/舒淇/黄秋生/黄渤/霍思燕/周扬/木幡龙/凯洱/余文乐/仓田保昭/吕晓霖,动作,香港/中国大陆,粤语/汉语普通话,2010,106
摇滚莫扎特,https://movie.douban.com/subject/25754522/,9.4,8209,奥利维埃·达昂,,米开朗琪罗·勒孔特/弗洛朗莫特/梅丽莎·玛斯/迪亚娜·达西妮/MaevaMéline/Solal/MerwanRim,歌舞/舞台艺术,法国,法语,2010,
协商,https://movie.douban.com/subject/27040853/,6.9,12795,李钟奭,崔成贤,孙艺珍/玄彬/金相浩/张荣男/张光/赵勇进/朴成根/朴修荣/金民尚/李诗雅/崔秉默/李贤/金熙镇/李珠英/康德铉/李文植,动作/悬疑/犯罪,韩国,韩语,2018,114
杰出公民,https://movie.douban.com/subject/26844922/,8.4,56076,加斯顿·杜帕拉特/马里亚诺·寇恩,安德烈斯·杜普拉特,奥斯卡·马丁内兹/达迪·布列瓦/安德丽娅·弗里杰里奥/诺拉·纳瓦斯/曼努埃尔·维森特/马塞洛·丹德烈亚/贝伦·沙瓦纳/古斯塔沃·加尔松/朱利安·拉基尔·泰拉里尼/艾玛·里维拉/尼古拉斯·德·特蕾西/丹尼尔·卡尔吉曼/亚历克西斯·洛佩兹·科斯塔/莱昂纳多·穆里亚/佩德罗·罗斯,剧情/喜剧,阿根廷/西班牙,西班牙语,2016,118
鲁邦三世VS名侦探柯南,https://movie.douban.com/subject/24298212/,7.5,12077,龟垣一,前川淳,栗田贯一/小林清志/浪川大辅/泽城美雪/山寺宏一/高山南/山崎和佳奈/小山力也/林原惠美/山口胜平/内野圣阳/夏菜/入野自由,动画,日本,日语,2013,108
建筑学概论,https://movie.douban.com/subject/6900092/,7.5,88116,李勇周,李勇周,李帝勋/严泰雄/韩佳人/裴秀智/高俊熙/曹政奭,爱情,韩国,韩语,2012,116
内在美,https://movie.douban.com/subject/26235839/,7.5,56276,白宗烈,Seon-jeong Kim,韩孝周/金大明/都枝寒/朴信惠/李凡秀/朴叙俊/金相浩/千禹熙/赵达焕/李阵郁/徐康俊/李栋旭/高雅星/金柱赫/柳演锡/上野树里/文淑/申东美/李在浚/李玹雨/金熙元,剧情/爱情/奇幻,韩国,韩语/日语/捷克语/英语/汉语普通话,2015,127
点球成金,https://movie.douban.com/subject/3023164/,8.2,71306,贝尼特·米勒,斯蒂文·泽里安,布拉德·皮特/乔纳·希尔/菲利普·塞默·霍夫曼/罗宾·怀特/克里斯·帕拉特,剧情/传记/运动,美国,英语,2011,133
危险关系,https://movie.douban.com/subject/6527269/,5.8,67777,许秦豪,严歌苓,章子怡/张东健/张柏芝/窦骁/卢燕/王奕瑾,剧情/爱情,中国大陆/韩国/新加坡,汉语普通话,2012,112
哭声,https://movie.douban.com/subject/25817534/,7.2,70426,罗泓轸,罗泓轸,郭度沅/黄政民/千禹熙/国村隼/金基天/黄锡晶/李龙女/金焕熙,剧情/悬疑/恐怖,韩国,韩语/日语,2016,156
我，花样女王,https://movie.douban.com/subject/26756049/,8.0,44650,克雷格·吉勒斯佩,斯蒂芬·罗杰斯,玛格特·罗比/塞巴斯蒂安·斯坦/艾莉森·珍妮/凯特琳·卡弗/麦肯娜·格瑞丝/鲍比·坎纳瓦尔/博亚娜·诺瓦科维奇/朱丽安妮·尼科尔森/凯萨琳·戴尔/保罗·沃尔特·豪泽/约书亚·米克尔/埃文·乔治·沃拉泽里斯/卡拉·曼特拉/杰森·戴维斯/凯莉·弗雷泽/安东尼·雷诺兹/杰森·麦克唐纳/迈尔斯·穆森登,剧情/喜剧/传记/运动,美国,英语,2017,120
64号病历,https://movie.douban.com/subject/27597950/,7.1,2741,克里斯托弗·鲍伊,尤西·阿德勒-奥尔森,尼古拉·雷·卡斯/法瑞斯·法瑞斯/约翰妮·路易斯·施密特/索伦·比尔马克/范妮·博内代尔/克拉拉·罗萨杰/路易斯·斯科夫/阿曼达·拉德里亚克/安德斯·霍夫/尼可拉斯·布若/埃利奥特·克罗赛特·霍夫/碧尔特·诺伊曼/迈克尔·布罗斯楚普/玛丽安·霍格斯布罗/薇比珂·哈斯特伦/特赖恩·帕里森/纳斯塔加·阿尔赛/亨里克·韦斯特加德·尼尔森/拉多·哈季奇/安德斯·布林克·马德森/旺达·佩德尔维茨,悬疑/惊悚/犯罪,丹麦/德国,丹麦语/西班牙语/阿拉伯语,2018,119
登堂入室,https://movie.douban.com/subject/6537486/,8.5,86767,弗朗索瓦·欧容,胡安·梅约加,法布莱斯·鲁奇尼/恩斯特·吴默埃/克里斯汀·斯科特·托马斯/艾玛纽尔·塞尼耶/德尼·梅诺谢/巴斯蒂安·乌盖托/让-弗朗索瓦·巴尔梅/友兰达·梦露,剧情/悬疑,法国,法语,2012,105
麦兜·我和我妈妈,https://movie.douban.com/subject/25884416/,8.4,47102,谢立文/李俊民,谢立文,黄磊/吴君如/张正中/黄秋生/蔡明丽/蔡瀚亿/李云迪,喜剧/动画/家庭,香港/中国大陆,汉语普通话/粤语,2014,81
铁线虫入侵,https://movie.douban.com/subject/6839145/,6.7,38903,朴正祐,朴正祐,金明民/金烔完/文晶熙/李荷妮,剧情/惊悚/灾难,韩国,韩语,2012,109
最萌警探,https://movie.douban.com/subject/30387535/,5.0,1127,亚历山大·安德里尤先科,安德烈·佐洛塔廖夫,莉莎·阿尔扎马索娃/谢尔盖·加尔马什/杨歌/瑟妮娅·拉芙洛娃-格林卡/安德烈·纳兹莫夫/亚历山大·佩特罗夫/彦·萨普尼克,喜剧/冒险,俄罗斯,俄语,2017,95
普罗旺斯的夏天,https://movie.douban.com/subject/25858604/,8.3,35111,罗丝·博斯,罗丝·博斯,让·雷诺/安娜·加列娜/克洛伊·茹阿内/雨果·德休/奥雷·阿蒂卡/卢卡斯·派里策/让-米歇尔·诺里/于格·奥弗雷/夏洛特·德·特汉姆/拉法埃尔·阿贡吉/让-皮耶·罗利特,剧情/喜剧/家庭,法国,法语,2014,105
云中行走,https://movie.douban.com/subject/25819229/,7.6,72130,罗伯特·泽米吉斯,罗伯特·泽米吉斯,约瑟夫·高登-莱维特/本·金斯利/夏洛特·勒·邦/詹姆斯·戴尔/克莱门特·史鲍尼/凯撒·东布瓦/本尼迪克特·萨缪尔/本·施瓦茨/史蒂夫·瓦伦丁/马克·卡马乔/夸西·宋桂/帕翠西卡·图拉斯内/杰森·德里恩/拉里·戴/梅兰莎·布莱克索恩/娜塔莉·希波蒂/塞尔吉奥·齐奥/凯瑟琳·勒米厄/菲利普·苏西,剧情/传记/冒险,美国,英语/法语/捷克语,2015,123
追捕,https://movie.douban.com/subject/26348414/,4.5,26195,吴宇森,陈庆嘉,张涵予/福山雅治/戚薇/河智苑/国村隼/竹中直人/仓田保昭/斋藤工/吴飞霞/樱庭奈奈美/池内博之/冈本多绪/德永邦治/矢岛健一/田中圭/中村让/吉泽悠,剧情/动作/悬疑,香港/中国大陆,汉语普通话/英语/日语,2017,106
特殊身份,https://movie.douban.com/subject/23126901/,4.0,57764,霍耀良,司徒锦源,甄子丹/景甜/安志杰/张涵予/郑中基/邹兆龙/鲍起静/卢惠光/吴志雄/杨志刚/何华超/尹子维,动作/犯罪,中国大陆,汉语普通话/粤语,2013,99
恐龙当家,https://movie.douban.com/subject/6875863/,7.2,33974,彼得·孙,彼得·孙,雷蒙德·奥乔亚/杰克·布赖特/杰弗里·怀特/史蒂夫·茨恩/A·J·巴克利/安娜·帕奎因/山姆·艾里奥特/弗兰西斯·麦克多蒙德/马库斯·斯克里布纳/彼得·孙,喜剧/动画/家庭/冒险,美国,英语,2015,93
欢乐喜剧人,https://movie.douban.com/subject/26850326/,2.6,19147,黎继强,黎继强,郭德纲/岳云鹏/罗温·艾金森/艾伦/张小斐/潘斌龙/孙越/泰维/伊万德·霍利菲尔德/陈国坤/李尚正/梁超/魏璐/陈雅婷/赵子琪/吴思佳/陈苑澄/苏皓儿/陈嘉茵/孙笑一/付勇/艾克拜尔·黑血/雷鹏宇/夏海铭/任翔/周钰博/何平/张仟/颜敬杰,喜剧,中国大陆,汉语普通话,2017,87
念念手纪,https://movie.douban.com/subject/26869119/,6.7,15122,月川翔,吉田智子,滨边美波/北村匠海/北川景子/小栗旬/大友花恋/矢本悠马/樱田通/森下大地/上地雄辅/长野里美/中田圭祐,剧情/爱情,日本,日语,2017,116
大武生,https://movie.douban.com/subject/5355187/,5.2,43911,高晓松,邹静之,吴尊/韩庚/徐熙媛/元彪/伊能静/于荣光/刘谦/钱嘉乐,剧情/动作/爱情,中国大陆,汉语普通话,2011,108
悠哉日常大王剧场版：假期活动,https://movie.douban.com/subject/27063403/,8.7,960,川面真也,吉田玲子,小岩井小鸟/村川梨衣/佐仓绫音/阿澄佳奈/名塚佳织/佐藤利奈/福圆美里/新谷良子/下地紫野/平松晶子/筱原惠美/绫濑有,喜剧/动画,日本,日语,2018,71
魁拔之大战元泱界,https://movie.douban.com/subject/7051357/,7.7,31315,王川,王川,刘婧荦/刘校妤/王凯/敖磊/瞿澳晖/郭政建/杨晨,动作/动画/奇幻/冒险,中国大陆,汉语普通话,2013,83
大上海,https://movie.douban.com/subject/10540066/,6.6,64120,王晶,文隽,周润发/黄晓明/洪金宝/吴镇宇/袁泉/袁立/莫小棋/童菲/高虎/辛柏青/戚迹/冯文娟,剧情/动作,中国大陆/香港,汉语普通话/粤语,2012,117
蜂鸟特攻,https://movie.douban.com/subject/10487568/,6.3,28626,斯蒂文·奈特,斯蒂文·奈特,杰森·斯坦森/阿加塔·布泽克/薇琪·麦克卢尔/黄凯旋/盖·莱恩/优素福·凯尔科尔/AnthonyMorris/VictoriaBewick/克里斯蒂安·布拉辛顿/丹尼·韦伯/SangLui/BruceWang/大卫·布拉德利/希欧布罕·休莱特/StevenBeard/杰森·王/艾德·高根/伊恩·皮里/Sheng-ChienTsai/约瑟夫·阿尔京/LeeShunWen/约瑟夫·朗/AndrewEllis/李·阿斯奎斯-柯/保罗·布莱克维尔/史蒂文·博里/蒂利亚纳·布克丽瓦/贝恩·科拉科/克里斯·考林/李·尼古拉斯·哈里斯/理查德·赫德曼/李镇男/马汀·麦格/丹尼斯·圣图奇/森内姆·特米兹,剧情/动作/惊悚/犯罪,英国/美国,英语/波兰语/粤语/意大利语,2013,90
127小时,https://movie.douban.com/subject/4164444/,8.1,101477,丹尼·博伊尔,西蒙·博福伊,詹姆斯·弗兰科/丽兹·卡潘/凯特·玛拉/爱波·塔布琳/克蕾曼丝·波西/特里特·威廉斯/凯特·伯顿/达林·绍瑟姆/彼得·约书亚·赫尔/肖恩·博特,剧情/传记/冒险,美国/英国,英语,2010,94
小门神,https://movie.douban.com/subject/25845910/,6.9,33530,王微,王微,高晓松/白客/易小星/季冠霖/于心怡/赞达亚/毕啸岚/妮可·基德曼/任杰/郭政建/杜语庭/于金龙/石磊/苏昊丹/申重/张旋/孙宽/孔英杰/茅玥/刘源/陈骏龙/赵霁,喜剧/动画/奇幻,中国大陆,汉语普通话,2016,107
波西·杰克逊与神火之盗,https://movie.douban.com/subject/3090455/,5.9,42731,克里斯·哥伦布,Craig Titley,罗根·勒曼/布兰登·T·杰克逊/亚历珊德拉·达达里奥/凯瑟琳·基纳/皮尔斯·布鲁斯南/乌玛·瑟曼/杰克·阿贝尔/肖恩·宾/罗莎里奥·道森/凯文·麦克基德,奇幻/冒险,英国/加拿大/美国,英语,2010,118
麻药王,https://movie.douban.com/subject/26945122/,5.6,5926,禹民镐,禹民镐,宋康昊/曹政奭/裴斗娜/李星民/金大明/金素真/李熙俊/赵宇镇,剧情/动作/犯罪,韩国,韩语,2018,139
盗钥匙的方法,https://movie.douban.com/subject/6880497/,8.5,88173,内田贤治,内田贤治,堺雅人/香川照之/广末凉子/荒川良良/森口瑶子,剧情/喜剧,日本,日语,2012,128
鲛珠传,https://movie.douban.com/subject/25857966/,4.3,28883,杨磊,张炭,王大陆/张天爱/任达华/盛冠森/王迅/赵健/刘俊孝/释彦能/胡兵/何穗/蒋璐霞/杜奕衡/周一围,喜剧/动作/爱情/奇幻,中国大陆/香港,汉语普通话,2017,108
公牛历险记,https://movie.douban.com/subject/25846857/,7.2,35714,卡洛斯·沙尔丹哈,罗伯特·L·贝尔德,约翰·塞纳/凯特·麦克金农/莉莉·戴/鲍比·坎纳瓦尔/安东尼·安德森/大卫·田纳特/吉娜·罗德里格兹/戴维德·迪格斯/加布里埃尔·伊格莱西亚斯/杰洛德·卡尔迈克/劳尔·埃斯帕扎/米格尔·安赫尔·西尔维斯特/弗卢拉·博格/莎莉·菲利普斯/波瑞斯·科乔/杰克·戈尔/杰特·尤尔根斯米尔/奈尔·迪亚兹/科林·H·墨菲/卡洛斯·沙尔丹哈/杰瑞米·西斯托/路易斯·卡洛斯·德拉·隆巴纳/胡安内斯/茱莉亚·斯卡帕·萨尔达尼亚/拉斐尔·斯卡帕·萨尔达尼亚/卡拉·马丁内斯/乔迪·卡巴勒罗/玛丽亚·佩拉莫尔/娜扎宁·霍马/安德烈亚斯·A·埃斯帕萨/詹姆斯·帕伦博/伯纳多·德·保拉/贝莉塔·莫里诺/蒂姆·诺德奎斯特/阿尔瓦罗·门多萨/卡洛斯·雷格-普拉扎/辛迪·斯拉特里/杰森·弗里基奥内/苏珊娜·巴列斯特罗斯/安娜·帕特丽夏·加梅斯,喜剧/动画/冒险,美国,英语,2017,108
我知女人心,https://movie.douban.com/subject/4845414/,5.6,61782,陈大明,陈大明,刘德华/巩俐/袁立/陈志朋/李诚儒/胡静/安雅/罗素/胡凯莉/虞俊达/潘霜霜/赵晨浩,喜剧/爱情,中国大陆/香港/韩国,汉语普通话,2011,117
海绵宝宝,https://movie.douban.com/subject/11808948/,7.3,24906,保罗·提比特/迈克·米切尔,格伦·伯杰,安东尼奥·班德拉斯/艾瑞克·鲍扎/蒂姆·康威/埃迪·狄森/罗伯·鲍森/凯文·迈克尔·理查德森/艾普尔·斯图瓦特/克里·萨莫/比利·维斯特/卡洛斯·阿拉斯拉奇/诺兰·诺斯/保罗·提比特/汤姆·肯尼/比尔·法格巴克/罗德格尔·邦帕斯,喜剧/动画/冒险,美国,英语,2015,93
特警判官,https://movie.douban.com/subject/3387483/,6.3,26702,皮特·特拉维斯,亚历克斯·嘉兰,卡尔·厄本/奥莉薇·瑟尔比/琳娜·海蒂/道比·欧帕瑞/兰利·柯克伍德/乔·瓦兹/伍德·哈里斯,动作/科幻/惊悚/犯罪,英国/美国/印度/南非,英语,2012,90
