name,movie_url,rate,rating_people,director,writer,actor,genre,place,language,year,movietime
入侵脑细胞,https://movie.douban.com/subject/1293171/,7.4,28592,塔西姆·辛,马克·波托塞维奇,詹妮弗·洛佩兹/文斯·沃恩/文森特·多诺费奥/玛丽安娜·琼-巴普蒂斯特,科幻/惊悚/恐怖,美国/德国,英语,2000,107分钟
跟踪,https://movie.douban.com/subject/1947114/,7.2,26849,游乃海,游乃海,任达华/梁家辉/徐子珊/张兆辉/吴廷烨/林雪/黎耀祥/彭敬慈/邵美琪/罗仲谦,惊悚/犯罪,香港,粤语/英语,2007,90分钟
幽灵船,https://movie.douban.com/subject/1296535/,6.8,26395,史蒂芬·贝克,Mark Hanlon,加布里埃尔·伯恩/朱丽安娜·玛格丽丝/朗·埃达德/戴斯蒙德·哈灵顿/艾赛亚·华盛顿/卡尔·厄本/艾米莉·布朗宁/阿利克斯·迪米崔德斯,悬疑/惊悚/恐怖,美国/澳大利亚,英语/意大利语,2002,91分钟
格林兄弟,https://movie.douban.com/subject/1309053/,6.6,25097,特瑞·吉列姆,伊伦·克鲁格,马特·达蒙/希斯·莱杰/莫妮卡·贝鲁奇/彼得·斯特曼/罗杰·阿什顿-格里菲斯/琳娜·海蒂/乔纳森·普雷斯,喜剧/惊悚/奇幻/冒险,捷克/美国/英国,英语/法语/德语/意大利语,2005,118分钟
成事在人,https://movie.douban.com/subject/2136824/,8.2,28806,克林特·伊斯特伍德,安东尼·佩卡姆,摩根·弗里曼/马特·达蒙/托尼·戈罗奇/帕特里克·莫佛肯/马特·斯特恩/朱利安·刘易斯·琼斯/阿卓艾·安多/玛格丽特·惠特利/蕾乐蒂·库马洛/帕特里克·利斯特/佩妮·唐尼/西邦吉莱·诺吉拉/邦妮·汉娜/谢克斯·迈科/路易斯·米纳尔/罗宾·史密斯/大卫·杜卡斯/格兰特·斯旺比/斯科特·伊斯特伍德,剧情/传记/历史/运动,美国,英语/南非语/毛利语/祖鲁语/科萨语/南梭托语,2009,134分钟
周渔的火车,https://movie.douban.com/subject/1308005/,6.6,22703,孙周,北村,巩俐/梁家辉/孙红雷/李志雄,剧情/爱情,中国大陆/香港,汉语普通话,2002,96分钟
不良教育,https://movie.douban.com/subject/1291878/,8.3,26350,佩德罗·阿莫多瓦,佩德罗·阿莫多瓦,盖尔·加西亚·贝纳尔/费莱·马丁内斯/丹尼尔·希梅内斯·卡乔/路易斯·奥马/FranciscoMaestre/弗郎西斯科·博伊拉/胡安·费尔南德斯/纳乔·佩雷斯/哈维尔·卡马拉/阿尔维托·费雷罗/佩特拉·马丁内斯/RobertoHoyas/阿古斯丁·阿莫多瓦/佩德罗·阿莫多瓦/波尔·莫南/萨拉·蒙铁儿/蕾欧诺·瓦特林/何塞·马利亚·亚兹皮克,剧情/悬疑/惊悚/同性/犯罪,西班牙,西班牙语/拉丁语,2004,106分钟
惊声尖笑3,https://movie.douban.com/subject/1301861/,6.8,23895,大卫·扎克,克雷格·麦辛,安娜·法瑞丝/查理·辛/帕米拉·安德森/詹尼·麦卡锡/MarnyEng/西蒙·雷克斯/杰里米·皮文/雷吉娜·赫尔/奎恩·拉提法/莱斯利·尼尔森,喜剧,美国/加拿大,英语,2003,84分钟
绝地战警2,https://movie.douban.com/subject/1307917/,7.4,23415,迈克尔·贝,罗恩·谢尔顿,马丁·劳伦斯/威尔·史密斯/詹迪·莫拉/加布里埃尔·尤尼恩/彼得·斯特曼/特里萨·兰德尔/乔·潘托里亚诺/迈克尔·珊农/乔恩·塞达/尤尔·瓦斯克斯/贾森·曼努尔·奥拉扎巴尔/奥托·桑切斯/亨利·罗林斯/安东尼·科隆/GaryNickens,喜剧/动作/犯罪,美国,英语/葡萄牙语,2003,147分钟
奔腾年代,https://movie.douban.com/subject/1307535/,8.4,26916,盖瑞·罗斯,盖瑞·罗斯,托比·马奎尔/杰夫·布里吉斯/克里斯·库珀/伊丽莎白·班克斯/威廉姆·H·梅西/GaryStevens/迈克尔·安格拉诺/DavidMcCullough,剧情/历史/运动,美国,英语,2003,140分钟
汉娜·蒙塔娜：电影版,https://movie.douban.com/subject/3008712/,7.0,25808,彼德·切尔瑟姆,Daniel Berendsen,麦莉·赛勒斯/卢卡斯·提尔/比利·雷·赛勒斯/艾米丽·奥斯蒙特/杰森·厄尔斯/米切尔·莫索/莫伊塞斯·阿里亚斯/凡妮莎·威廉斯/玛格·马丁戴尔,喜剧,美国,英语,2009,102分钟
曼哈顿女佣,https://movie.douban.com/subject/1305735/,6.4,24208,王颖,约翰·休斯,詹妮弗·洛佩兹/拉尔夫·费因斯/娜塔莎·理查德森/斯坦利·图齐/泰勒·珀西/弗兰西丝·康罗伊/克里斯·埃吉曼/艾米·塞德丽丝/MarissaMatrone/PriscillaLopez/鲍勃·霍斯金斯/LisaRobertsGillan/麦迪·科尔曼/SharonWilkins/杰妮·霍蒂谢尔/MarilynTorres/LouFerguson,剧情/喜剧/爱情,美国,英语/法语/西班牙语,2002,105分钟
11:14,https://movie.douban.com/subject/1394825/,7.6,28756,格雷格·马克斯,格雷格·马克斯,亨利·托马斯/布莱克·赫伦/芭芭拉·赫希/克拉克·格雷格/希拉里·斯万克/肖恩·海托西/斯塔克·桑德斯/科林·汉克斯/本·福斯特/帕特里克·斯威兹/瑞切尔·蕾·库克/杰森·席格尔/里克·戈麦斯,悬疑/犯罪,加拿大/美国,英语,2003,85分钟
神枪手,https://movie.douban.com/subject/3002820/,5.8,24829,林超贤,吴炜伦,任贤齐/黄晓明/陈冠希,剧情/动作/惊悚/犯罪/冒险,香港,粤语/英语/福建话,2009,90分钟
香奈儿,https://movie.douban.com/subject/3236520/,7.9,25030,克里斯丁·杜瓦,詹姆斯·卡林顿,DariaBaykalova/巴博拉·伯布洛瓦/BrigitteBoucher/EmilieCaillon/AliceCambournac/瓦伦蒂娜·卡妮卢提/塞西尔·卡塞尔/卡拉卡索拉/瓦莱里亚·卡瓦利/FrancescaCavallin/马里恩·德尔特梅/让-克洛德·德雷菲斯/安妮·杜普蕾/科西莫·福斯科/罗莎贝尔·劳伦蒂·塞勒斯/瓦伦蒂娜·洛多文尼/雪莉·麦克雷恩/DejanMarkoski/马尔科姆·麦克道威尔/凯蒂·麦戈文/亚历克西雅·默里/德尼·梅诺谢/文森特·内梅斯/ArnaldoNinchi/玛利亚·P.佩德罗/奥利维耶·西特吕克/玛姬·斯蒂德/萨加莫尔·斯蒂芬南/大卫·柯克·特雷勒,传记,意大利/法国/英国,英语,2008,181分钟
异形大战铁血战士2,https://movie.douban.com/subject/1578502/,5.8,24253,科林·施特劳斯/格雷格·施特劳斯,肖恩·萨莱诺,史蒂文·帕斯奎尔/蕾可·艾尔丝沃斯/强尼·莱维斯/克里斯汀·哈格,动作/科幻/惊悚,美国,英语,2007,94分钟
爱神,https://movie.douban.com/subject/1309029/,7.5,23744,王家卫/米开朗基罗·安东尼奥尼/史蒂文·索德伯格,王家卫,巩俐/张震/克里斯托弗·巴克霍尔兹/ReginaNemni/路易莎·拉涅瑞/小罗伯特·唐尼/艾伦·阿金/艾利·凯特斯,剧情/爱情/情色,意大利/香港/美国/法国/卢森堡/英国,汉语普通话/意大利语/英语,2004,104分钟
亚瑟王,https://movie.douban.com/subject/1308837/,6.8,24385,安东尼·福奎阿,大卫·弗兰佐尼,克里夫·欧文/凯拉·奈特莉/麦斯·米科尔森/乔尔·埃哲顿/休·丹西/艾恩·格拉法德/斯特兰·斯卡斯加德/蒂尔·施威格/肖恩·吉尔德/IvanoMarescotti/肯·斯托特,动作/历史/战争/冒险,爱尔兰/美国/英国,英语/拉丁语/爱尔兰盖尔语/威尔士语/苏格兰盖尔语,2004,126分钟
沉睡的青春,https://movie.douban.com/subject/2326215/,7.1,24237,郑芬芬,郑芬芬,张孝全/郭碧婷/钟欣凌/王琄,爱情/悬疑,台湾,汉语普通话,2007,92分钟
爱情的牙齿,https://movie.douban.com/subject/3149087/,7.7,24385,庄宇新,庄宇新,颜丙燕/李洪涛/李乃文/迟嘉/吴浇浇/李依馨,剧情/爱情,中国大陆,汉语普通话,2006,109分钟
绿芥刑警,https://movie.douban.com/subject/1306518/,7.1,25265,热拉尔·克瓦兹克,吕克·贝松,让·雷诺/广末凉子/米歇尔·穆勒/卡洛尔·布盖/笈田吉,喜剧/动作,法国/日本,法语/日语,2001,94分钟
鱼缸,https://movie.douban.com/subject/3073875/,7.4,25867,安德里亚·阿诺德,安德里亚·阿诺德,凯蒂·贾维斯/迈克尔·法斯宾德/凯利斯顿·韦勒英/RebeccaGriffiths/哈里·崔德威,剧情,英国/荷兰,英语,2009,123分钟
灵动：鬼影实录,https://movie.douban.com/subject/3011550/,6.5,27268,奥伦·佩利,奥伦·佩利,凯蒂·菲德斯通/MicahSloat/MarkFredrichs,悬疑/恐怖,美国,英语,2007,97分钟
榴莲飘飘,https://movie.douban.com/subject/1307681/,7.7,24721,陈果,陈果,秦海璐/麦惠芬/麦雪雯/杨美金/黄明,剧情,中国大陆/香港/法国,汉语普通话/粤语,2000,116分钟
空气人偶,https://movie.douban.com/subject/3534824/,7.4,27205,是枝裕和,是枝裕和,裴斗娜/井浦新/板尾创路/余贵美子/岩松了/寺岛进/小田切让/富司纯子/星野真里,剧情/奇幻,日本,日语,2009,125分钟
决战犹马镇,https://movie.douban.com/subject/1793904/,7.9,26444,詹姆斯·曼高德,Halsted Sullivan,罗素·克劳/克里斯蒂安·贝尔/罗根·勒曼/达拉斯·罗伯特斯/本·福斯特/彼得·方达/凡妮莎·肖/艾伦·图代克/卢斯·雷恩斯/格瑞辰·摩尔/约翰尼·威特沃斯,剧情/动作/犯罪/西部,美国,英语,2007,122分钟
来自地狱,https://movie.douban.com/subject/1305248/,7.3,25813,艾尔伯特·休斯/艾伦·休斯,特里·海斯,约翰尼·德普/海瑟·格拉汉姆/伊安·霍姆/罗彼·考特拉尼/伊恩·理查森/杰森·弗莱明/凯特琳·卡特利吉/苏珊·林奇/安娜贝勒艾裴逊/乔安娜·佩吉,悬疑/惊悚/恐怖/犯罪,美国,英语,2001,122分钟
绝密飞行,https://movie.douban.com/subject/1309200/,6.7,23704,罗伯·科恩,W·D·里克特,乔什·卢卡斯/杰西卡·贝尔/杰米·福克斯/山姆·夏普德/理查德·劳斯伯格,动作/科幻/冒险,美国,英语/俄语/西班牙语/韩语,2005,121分钟
撕裂的末日,https://movie.douban.com/subject/1305566/,7.5,27517,科特·维莫,科特·维莫,克里斯蒂安·贝尔/多米尼克·珀塞尔/肖恩·宾/克里斯蒂安·卡赫曼/约翰·基奥/西恩·帕特维/威廉·菲德内尔/安古斯·麦克菲登/大卫巴瑞斯/德科马登斯/泰雅·迪格斯/MatthewHarbour/玛丽娅·皮娅·卡尔佐尼/艾米丽斯亚维特/艾米丽·沃森/迈克·史密斯/弗洛里安·菲茨/DannyLeeClark/FrancescoCabras/科特·维莫/安纳托·陶布曼/BrianConley/AlexaSummer/BrianW.Cook/穆罕默德·库尔图卢斯/戴维·海明斯/KlausSchindler/OliverBrandl,剧情/动作/科幻/惊悚,美国,英语,2002,107分钟
斯图尔特：倒带人生,https://movie.douban.com/subject/2133337/,8.7,29111,戴维·阿特伍德,Alexander Masters,汤姆·哈迪/本尼迪克特·康伯巴奇/GeorgeAnton/DominicKemp/NicolaDuffett/Claire-LouiseCordwell/EdnaDoré/CandisNergaard/JoannaMaude/TrevorSellers/BarbaraBarnes/HughArmstrong,剧情,英国,英语,2007,90分钟
光荣之路,https://movie.douban.com/subject/1457219/,8.5,27401,詹姆斯·加特纳,查尔斯·克利夫兰,乔什·卢卡斯/WesBrown/德里克·卢克/强·沃特/奥斯汀·尼可斯,剧情/传记/运动,美国,英语,2006,118分钟
鼠来宝：明星俱乐部,https://movie.douban.com/subject/3071461/,6.9,20352,贝蒂·托马斯,Jon Vitti,贾斯汀·朗/安娜·法瑞丝/马修·格雷·古柏勒/克里斯蒂娜·艾伯盖特/杰森·李/杰西·麦卡尼/大卫·克罗斯,喜剧/动画/音乐/家庭/奇幻,美国,英语,2009,88分钟
热带惊雷,https://movie.douban.com/subject/1994879/,6.8,27171,本·斯蒂勒,本·斯蒂勒,本·斯蒂勒/小罗伯特·唐尼/杰克·布莱克/马修·麦康纳/史蒂夫·库根/尼克·诺特/布兰登·T·杰克逊/杰伊·巴鲁切尔/汤姆·克鲁斯/比尔·哈德尔/雷吉·李,喜剧/动作/冒险,美国/德国,英语/汉语普通话,2008,107分钟
公主复仇记,https://movie.douban.com/subject/1329286/,6.8,24251,彭浩翔,彭浩翔,钟欣潼/陶红/吴彦祖/詹瑞文/黄家诺/林一峰,剧情,香港,粤语/汉语普通话/四川话,2004,97分钟
暖春,https://movie.douban.com/subject/2139766/,7.9,23498,乌兰塔娜,乌兰塔娜,田成仁/张妍/郝洋/于伟杰,剧情/家庭,中国大陆,汉语普通话,2003,85分钟
丛林大反攻,https://movie.douban.com/subject/1428178/,7.1,22684,罗杰·阿勒斯/Jill Culton/安东尼·斯塔基,Steve Moore,马丁·劳伦斯/阿什顿·库彻/乔恩·费儒,喜剧/动画/家庭/冒险,美国,英语,2006,83分钟
吸血鬼猎人D,https://movie.douban.com/subject/1306982/,8.7,27459,川尻善昭,川尻善昭,田中秀幸/永井一郎/山寺宏一/林原惠美/筱原惠美/屋良有作/大塚芳忠/关俊彦/大友龙三郎/大塚周夫/青野武/前田美波里/铃鹿千春/清川元梦/辻谷耕史/西凛太郎/泽海阳子/藤原启治/矢岛晶子/石冢运升/小山力也/金井美香,动作/动画/悬疑/恐怖/奇幻/冒险,日本/美国,日语/英语,2000,103分钟
一个头两个大,https://movie.douban.com/subject/1293899/,7.1,24057,博比·法雷里/彼得·法雷里,彼得·法雷里,金·凯瑞/蕾妮·齐薇格/安东尼·安德森/克里斯·库珀/理查德·詹金斯,喜剧/爱情,美国,英语/德语,2000,116分钟
上海正午,https://movie.douban.com/subject/1297866/,6.4,21820,汤姆·戴伊,Miles Millar,成龙/欧文·威尔逊/刘玉玲/BrandonMerrill/于荣光,喜剧/动作/西部/冒险,美国/香港,英语/汉语普通话/印第安苏族语/西班牙语,2000,110分钟
大战外星人,https://movie.douban.com/subject/2028650/,6.9,25741,罗伯·莱特曼/康拉德·弗农,玛雅·福布斯,瑞茜·威瑟斯彭/塞斯·罗根/休·劳瑞/威尔·阿奈特/基弗·萨瑟兰/保罗·路德/蕾妮·齐薇格,喜剧/动作/科幻/动画/家庭/冒险,美国,英语,2009,94分钟
杀手阿一,https://movie.douban.com/subject/1295629/,7.4,24785,三池崇史,山本英夫,浅野忠信/大森南朋/冢本晋也/萨布/孙佳君/寺岛进/菅田俊/涩川清彦/松尾铃木,喜剧/动作/犯罪,日本,日语/粤语/英语/汉语普通话,2001,129分钟
鬼来电,https://movie.douban.com/subject/1455849/,6.9,24203,三池崇史,秋元康,柴崎幸/堤真一/吹石一惠/石桥莲司/岸谷五朗/松重丰/伊藤加奈/永田杏奈,悬疑/恐怖,日本,日语,2003,112分钟
鬼马狂想曲,https://movie.douban.com/subject/1308743/,6.0,22127,韦家辉,韦家辉,刘青云/古天乐/陈小春/张柏芝/钟丽缇/吴镇宇/蔡卓妍/钟欣潼/许冠文,喜剧,香港,粤语,2004,103分钟
花花型警,https://movie.douban.com/subject/3002819/,5.7,22619,马楚成,马楚成,余文乐/陈坤/谭俊彦/钟嘉欣/黄又南/李修贤/米雪/谷德昭/熊欣欣/连晋/伍允龙/官恩娜/梁焯满,动作/爱情/惊悚,香港,粤语/汉语普通话/英语,2008,98分钟
干柴烈火,https://movie.douban.com/subject/1303674/,6.5,21088,叶伟信,叶伟信,古天乐/杨千嬅/陈慧珊/曾雪华/黄伟文/罗莽/卢淑仪/苑琼丹/张达明/杜汶泽,剧情/喜剧/爱情,香港,粤语,2002,97分钟
特工佳丽,https://movie.douban.com/subject/1301173/,6.8,23942,唐纳德·佩特瑞,马克·劳伦斯,桑德拉·布洛克/迈克尔·凯恩/本杰明·布拉特/坎迪斯·伯根/威廉·夏特纳/埃涅·赫德森/希瑟·伯恩斯/梅丽莎·德索萨/斯蒂夫·蒙罗埃/温蒂·拉奎尔·罗宾逊/肯·托马斯/加布里埃尔·福尔斯,喜剧/动作/犯罪,美国/澳大利亚,英语/俄语/法语/Hawaiian/西班牙语,2000,109分钟
C+侦探,https://movie.douban.com/subject/2263112/,6.6,23270,彭顺,彭顺,郭富城/廖启智/黄德斌/刘兆铭/黎耀祥/成奎安/商天娥/谷祖琳,剧情/悬疑,香港,粤语,2007,109分钟
无间道(正序版),https://movie.douban.com/subject/4860078/,8.8,20344,刘伟强/麦兆辉,麦兆辉,刘德华/梁朝伟/黎明/陈道明/吴镇宇/陈冠希/余文乐/郑秀文/陈慧琳/萧亚轩/惠英红/杜汶泽/林家栋/胡军/张耀扬/廖启智/李子雄/刘嘉玲/曾志伟/黄秋生,剧情/犯罪,香港,汉语普通话/粤语/英语/泰语,2006,315分钟
精武家庭,https://movie.douban.com/subject/1364764/,5.6,21882,冯德伦,冯德伦,黄秋生/冯德伦/钟欣潼/吴彦祖/蔡卓妍/王敏德/何超仪/午马/梁敏仪/罗家英,喜剧/动作,香港,粤语,2005,102分钟
安娜与武林,https://movie.douban.com/subject/1308866/,5.1,20152,叶伟民,陈庆嘉,杨千嬅/郑伊健/黄又南/何韵诗/仓田保昭/释小龙/张达明/李力持/刘以达/许绍雄/蒋雅文/赵雪妃,喜剧/动作/爱情,中国大陆/香港,粤语,2003,96分钟
曼谷杀手,https://movie.douban.com/subject/1918224/,5.9,23599,彭顺/彭发,Jason Richman,尼古拉斯·凯奇/杨采妮/菲利普·韦利/查克利·彦纳姆/陈贝贝,动作/惊悚/犯罪,美国,英语/泰语,2008,99分钟
想飞的钢琴少年,https://movie.douban.com/subject/1900840/,8.6,25457,弗兰迪-M.米偌,Peter Luisi,FabrizioBorsani/泰欧·盖尔基/JulikaJenkins/UrsJucker/布鲁诺·甘茨/KristinaLykowa/TamaraScarpellini,剧情/音乐,瑞士,瑞士德语/英语,2006,100分钟
大电影2.0：两个傻瓜的荒唐事,https://movie.douban.com/subject/3420455/,5.7,24265,刘晓光,刘晓光,郭涛/刘心悠/姚晨/黄渤/王宝强,喜剧,中国大陆,汉语普通话,2007,97分钟
熊猫大侠,https://movie.douban.com/subject/3892449/,4.4,26220,王岳伦,高飞,刘桦/阿朵/邓家佳/任泉/李晓川/李昌元/吴佩慈/何炅/施宁/矢野浩二/李彧/吉杰,喜剧/动作/武侠/古装,中国大陆,汉语普通话/四川方言,2009,96分钟
不忠,https://movie.douban.com/subject/1305456/,7.5,25456,阿德里安·莱恩,阿尔文·萨金特,戴安·琳恩/理查·基尔/奥利维埃·马丁内斯/埃里克·佩尔·沙利文/米歇尔·莫纳汉,剧情/惊悚/情色/家庭,美国/德国/法国,英语/法语,2002,124分钟
东京塔,https://movie.douban.com/subject/1855131/,8.6,25555,松冈锭司,松尾铃木,小田切让/树木希林/伊藤步/松隆子/小林薰/胜地凉/渡边美佐子/佐佐木澄江/原知佐子/平山浩行/荒川良良/寺岛进/小岛圣/光石研/仲村亨/宫崎葵/内田也哉子,剧情/家庭,日本,日语,2007,142分钟
失眠症,https://movie.douban.com/subject/1307210/,7.4,27223,克里斯托弗·诺兰,希拉里·塞茨,阿尔·帕西诺/希拉里·斯万克/罗宾·威廉姆斯/马丁·唐文/乔纳森·杰克逊/凯瑟琳·伊莎贝尔/奥利弗·欧雷·泽门/保罗·杜利/尼基·凯特/拉里·霍尔登/杰伊·布拉泽奥/洛恩·卡迪纳尔/詹姆斯·赫特森/安德鲁·坎贝尔/保拉·肖/克瑞斯塔尔·洛维/塔莎·西姆斯/毛拉·蒂尔内/马尔科姆·博丁顿/克莉·桑多米尔斯基/克里斯·高瑟/伊安·崔西/凯特·罗宾斯/艾米莉·帕金斯/迪恩·雷,剧情/悬疑/惊悚/犯罪,美国/加拿大,英语,2002,118分钟
贝奥武夫,https://movie.douban.com/subject/1792917/,6.6,24131,罗伯特·泽米吉斯,尼尔·盖曼,雷·温斯顿/克里斯平·格洛弗/安吉丽娜·朱莉/罗宾·怀特/安东尼·霍普金斯/约翰·马尔科维奇/艾莉森·洛曼,动作/动画/奇幻/冒险,美国,英语/古英语,2007,115分钟
百万元与苦虫女,https://movie.douban.com/subject/2157504/,8.0,25748,棚田由纪,棚田由纪,苍井优/森山未来/泷正则/竹财辉之助/斋藤隆成/笹野高史/佐佐木澄江,剧情,日本,日语,2008,121分钟
超级无敌掌门狗：人兔的诅咒,https://movie.douban.com/subject/1419901/,8.2,23559,斯蒂夫·博克斯/尼克·帕克,鲍勃·贝克,彼得·萨利斯/拉尔夫·费因斯/海伦娜·伯翰·卡特,喜剧/动画,英国/美国,英语,2005,85分钟
生化危机：恶化,https://movie.douban.com/subject/2970087/,7.1,23250,神谷诚,菅正太郎,保罗·默西埃/AlysonCourt/劳拉·贝莉/罗杰·克莱格·史密斯/克里斯平·弗里曼/米歇尔·拉夫/迈克尔·索里奇/SalliSaffioti/玛丽·伊丽莎白·麦格林/史蒂夫·布卢姆/MichaelMcConnohie/柯克·桑顿,动作/科幻/动画/惊悚,日本,英语/日语,2008,97分钟
异能,https://movie.douban.com/subject/1946776/,5.9,25051,保罗·麦奎根,David Bourla,克里斯·埃文斯/达科塔·范宁/卡米拉·贝勒/李小璐/杰曼·翰苏/温明娜,动作/科幻/惊悚,加拿大/英国/美国,英语/粤语,2009,111分钟
布鲁克斯先生,https://movie.douban.com/subject/1949321/,7.6,25443,布鲁斯·A·埃文斯,布鲁斯·A·埃文斯,凯文·科斯特纳/威廉·赫特/黛米·摩尔/戴恩·库克/玛格·海根柏格/丹妮尔·帕娜贝克,剧情/悬疑/惊悚/犯罪,美国,英语,2007,120分钟
12怒汉：大审判,https://movie.douban.com/subject/2027899/,8.5,26382,尼基塔·米哈尔科夫,尼基塔·米哈尔科夫,谢尔盖·马科韦茨基/尼基塔·米哈尔科夫/谢尔盖·加尔马什/瓦连京·佳夫特/阿列克谢·彼得连科/尤里·斯托亚诺夫/谢尔盖·加扎罗夫/米克哈尔·弗里蒙弗/AlekseyGorbunov/谢尔盖·阿尔齐巴舍夫/维克多·维尔比斯基/罗曼·马佳诺夫/亚历山大·阿达巴什扬/AptiMagamaev/AbdiMagamaev,剧情/悬疑,俄罗斯,俄语/车臣语,2007,159分钟
空中危机,https://movie.douban.com/subject/1419934/,7.1,24493,罗伯特·斯文克,彼得·A·道林,朱迪·福斯特/彼得·萨斯加德/肖恩·宾/凯特·宾汉/玛莲娜·劳斯顿,剧情/悬疑/惊悚,美国,英语/德语,2005,98分钟
堕入地狱,https://movie.douban.com/subject/2361386/,6.4,26024,山姆·雷米,山姆·雷米,艾莉森·洛曼/贾斯汀·朗/罗娜·雷弗/迪利普·劳/大卫·佩默,恐怖,美国,英语/西班牙语,2009,99分钟
宇宙追缉令,https://movie.douban.com/subject/1305067/,6.0,22555,黄毅瑜,格伦·摩根,李连杰/卡拉·古奇诺/戴尔里·林多/杰森·斯坦森/詹姆斯·莫里森,动作/科幻/惊悚,美国,英语,2001,87分钟
女高怪谈3：狐狸阶梯,https://movie.douban.com/subject/1308499/,6.6,22988,尹载然,李昭映,宋智孝/朴寒星/赵安/朴志妍/郭智敏/洪秀儿/文晶熙,剧情/恐怖,韩国,韩语,2003,100分钟
借着雨点说爱你,https://movie.douban.com/subject/1395080/,8.4,25097,土井裕泰,冈田惠和,竹内结子/中村狮童/武井证/大塚千弘/浅利阳介/平冈祐太/市川实日子/中村贺津雄/小日向文世/江原由希子/松尾铃木/森田正光/美山加恋,剧情/爱情/奇幻,日本,日语,2004,119分钟
十分钟年华老去：小号篇,https://movie.douban.com/subject/1291563/,8.5,22112,陈凯歌/维克多·艾里斯/沃纳·赫尔佐格/吉姆·贾木许/阿基·考里斯马基/斯派克·李/维姆·文德斯,张炭,冯远征/耿乐/AnaSofiaLiaño/PelayoSuarez/科洛·塞维尼/马库·佩尔托拉/卡蒂·奥廷宁/查尔斯·伊斯滕/爱波·塔布琳,剧情,西班牙/英国/德国/芬兰/中国大陆/美国,英语/汉语普通话/西班牙语/芬兰语/巴西土著语,2002,92分钟
昨天,https://movie.douban.com/subject/1308086/,8.5,23296,张杨,霍昕,贾宏声/王彤/贾凤森,剧情/音乐/传记,中国大陆,汉语普通话,2001,114分钟
机器人历险记,https://movie.douban.com/subject/1309011/,7.5,22189,克里斯·韦奇/卡洛斯·沙尔丹哈,大卫·林赛-阿贝尔,伊万·麦克格雷格/罗宾·威廉姆斯/哈莉·贝瑞/吉姆·布劳德本特/梅尔·布鲁克斯/保罗·吉亚玛提,喜剧/动画/冒险,美国,英语/意大利语,2005,91分钟
游侠,https://movie.douban.com/subject/1507151/,6.4,21573,菲利普·G·阿特威尔,Lee Anthony Smith,李连杰/杰森·斯坦森/尊龙/戴文青木/路易斯·古兹曼/绍尔·鲁宾内克/石桥凌/姜成镐/马修·圣·帕特里克/娜丁·维拉兹盖兹/安德里亚·罗斯/郑浩南/小杉健/特瑞·陈,动作/惊悚/犯罪,美国/加拿大,英语/汉语普通话/日语/粤语,2007,103分钟
明明,https://movie.douban.com/subject/1917577/,4.9,21030,区雪儿,区雪儿,周迅/吴彦祖/杨祐宁/杨恭如/张信哲/林雨申,动作/爱情/悬疑,中国大陆/香港,汉语普通话/粤语,2006,105分钟
青之炎,https://movie.douban.com/subject/1389924/,8.6,26936,蜷川幸雄,蜷川幸雄,二宫和也/松浦亚弥/铃木杏/中村梅雀,剧情/爱情/犯罪,日本,日语,2003,116分钟
阴阳师,https://movie.douban.com/subject/1303917/,7.8,25286,泷田洋二郎,福田靖,野村万斋/伊藤英明/今井绘理子/小泉今日子/真田广之/夏川结衣/宝生舞/矢岛健一/石丸谦二郎/柄本明/岸部一德/萩原圣人,剧情/动作/恐怖/奇幻,日本,日语,2001,112分钟
情人结,https://movie.douban.com/subject/1316506/,6.6,20336,霍建起,思芜,赵薇/陆毅/宋晓英/刘牧/张谦/崔敏捷/邢佳栋/伊春德/张懿婧/丁宇佳/于淼,剧情/爱情,中国大陆,汉语普通话,2005,113分钟
摇摆少女,https://movie.douban.com/subject/1361254/,8.3,26218,矢口史靖,矢口史靖,上野树里/平冈祐太/贯地谷栞/本仮屋唯佳/丰岛由佳梨/关根香菜/水田芙美子/明日香/中村知世/松田圆/阿部渚/辰巳奈都子/竹中直人/白石美帆/小日向文世/渡边绘里/樱睦子/谷启/德井优/田中要次/木野花/大仓孝二/菅原大吉/西田尚美/江口德子/真岛秀和/三上真史/福士诚治/高桥一生/佐藤二朗/森下能幸/宝井诚明/坂田聪/岩佐真悠子/森康子/林田麻里,剧情/喜剧/音乐,日本,日语,2004,105分钟
丑陋的真相,https://movie.douban.com/subject/2368587/,6.7,24642,罗伯特·路克蒂克,Nicole Eastman,凯瑟琳·海格尔/杰拉德·巴特勒/切瑞·海恩斯/艾里克·温特/邦妮·萨默维尔/布丽·特纳,喜剧/爱情,美国,英语,2009,96分钟
慕尼黑,https://movie.douban.com/subject/1438338/,7.8,23477,史蒂文·斯皮尔伯格,托尼·库什纳,艾瑞克·巴纳/丹尼尔·克雷格/塞伦·希德/马修·卡索维茨/汉斯·齐施勒/阿耶莱特·祖里尔/杰弗里·拉什/吉拉·阿尔玛戈/迈克尔·朗斯代尔/马修·阿马立克/莫里兹·布雷多/瓦莱丽亚·布鲁尼·泰德斯基/梅雷特·贝克尔/玛丽-乔西·克罗兹/伊万·阿达勒,剧情/惊悚/历史,美国/加拿大/法国,英语/德语/法语/希伯来语/阿拉伯语,2005,164分钟
