name,movie_url,rate,rating_people,director,writer,actor,genre,place,language,year,movietime,comment,review
少林搭棚大师,https://movie.douban.com/subject/1302531/,7.4,2777,刘家良,倪匡,刘家辉/惠英红/王龙威,剧情/喜剧/动作/古装,香港,粵語,1980,99分钟,(全部445条),(全部6条)
杀手壕,https://movie.douban.com/subject/1303137/,5.8,2604,罗伯特·高洛斯,罗伯特·高洛斯,成龙/何塞·费勒/克里斯汀·德贝尔,喜剧/动作,美国/香港,英语,1980,95分钟,(全部235条),(全部4条)
木棉袈裟,https://movie.douban.com/subject/1306105/,6.7,2657,徐小明,徐小明,徐向东/于荣光/俞大陆/林秋萍,动作/爱情/武侠/古装,中国大陆/香港,粤语/汉语普通话,1985,90分钟,(全部398条),(全部12条)
公子多情,https://movie.douban.com/subject/1304813/,7.0,3505,霍耀良,麦当雄,周润发/梅艳芳/利智/曾志伟/李美凤,喜剧/爱情,香港,粤语,1988,115分钟,(全部436条),(全部3条)
红楼梦,https://movie.douban.com/subject/1434270/,7.9,2592,谢铁骊/赵元,谢铁骊,夏菁/陶慧敏/傅艺伟/刘晓庆/林默予/章杰/赵丽蓉/何赛飞/李法曾,剧情/古装,中国大陆,汉语普通话,1989,160分钟,(全部601条),(全部28条)
最爱,https://movie.douban.com/subject/1304100/,7.5,3564,张艾嘉,张艾嘉,张艾嘉/缪骞人/林子祥/李丽珍/鲍汉琳/翁世杰/钟景辉/罗美薇,剧情/爱情,香港,粤语,1986,95分钟,(全部960条),(全部32条)
杀手蝴蝶梦,https://movie.douban.com/subject/1306313/,6.8,3199,谭家明,曾瑾昌,钟镇涛/王祖贤/梁朝伟/陈惠敏/刘家辉/关海山/吴孟达/张达明,爱情/惊悚,香港,粤语,1989,90分钟,(全部842条),(全部19条)
三个奶爸一个娃,https://movie.douban.com/subject/1297852/,7.2,3053,伦纳德·尼莫伊,James Orr,汤姆·塞立克/斯蒂夫·古根伯格/特德·丹森/南希·特拉维斯,剧情/喜剧,美国,英语,1987,102分钟,(全部295条),(全部4条)
法内情,https://movie.douban.com/subject/2215964/,7.5,3225,黄泰来,麦当雄,刘德华/叶德娴/周海媚/秦沛/韦基舜,剧情/惊悚,香港,粤语,1988,116分钟,(全部387条),(全部5条)
为所应为,https://movie.douban.com/subject/1293958/,8.1,3635,斯派克·李,斯派克·李,奥西·戴维斯/丹尼·爱罗/吉安卡罗·埃斯波西托/RichardEdson/斯派克·李/露比·迪/塞缪尔·杰克逊,喜剧,美国,英语/意大利语/西班牙语,1989,120分钟,(全部1045条),(全部31条)
人生,https://movie.douban.com/subject/1299042/,8.3,3398,吴天明,路遥,周里京/吴玉芳/高保成/乔建华/李小力,剧情/爱情,中国大陆,汉语普通话,1984,125分钟,(全部1034条),(全部82条)
一代妖后,https://movie.douban.com/subject/1437318/,7.0,3025,李翰祥,李翰祥,刘晓庆/巩俐/陈烨/陈道明/李岩/刘虹/阎青妤/萧小华/俞立文,剧情/古装,中国大陆/香港,汉语普通话,1989,100分钟,(全部719条),(全部7条)
人吓鬼,https://movie.douban.com/subject/2003667/,6.5,2533,钱月笙,欧炳南,林正英/董玮/陈龙/罗浩楷/钱月笙/刘雅丽/午马,喜剧/奇幻,香港,粤语,1984,93分钟,(全部329条),(全部1条)
天云山传奇,https://movie.douban.com/subject/1291864/,7.8,3269,谢晋,鲁彦周,石维坚/施建岚/王馥荔/仲星火/洪学敏,剧情,中国大陆,汉语普通话,1980,121分钟,(全部901条),(全部57条)
沙丘,https://movie.douban.com/subject/1293092/,6.2,3389,大卫·林奇,大卫·林奇,肖恩·杨SeanYoung/帕特里克·斯图尔特PatrickStewart/斯汀Sting,动作/科幻/冒险,美国,英语/意大利语,1984,137分钟,(全部741条),(全部15条)
证人,https://movie.douban.com/subject/1293229/,7.2,3365,彼得·威尔,Earl W. Wallace,哈里森·福特/凯莉·麦吉利斯/约瑟夫·索默/卢卡斯·哈斯/扬·鲁布斯/亚历山大·乔杜诺夫/丹尼·格洛弗/布赖特·詹宁斯/帕蒂·卢波恩/安格斯·麦金尼斯,剧情/爱情/惊悚,美国,英语/德语,1985,112分钟,(全部730条),(全部19条)
义盖云天,https://movie.douban.com/subject/1297141/,6.7,3172,罗文,黎文卓,周润发/王祖贤/吕方/潘丽贤,喜剧/爱情,香港,粤语,1986,89分钟,(全部744条),(全部16条)
变蝇人2,https://movie.douban.com/subject/1296720/,6.2,2885,Chris Walas,弗兰克·德拉邦特,艾瑞克·斯托罗兹EricStoltz/达芙妮·祖尼加/LeeRichardson/约翰·盖兹/FrankC.Turner,科幻/恐怖,美国,英语,1989,105分钟,(全部469条),(全部4条)
哆啦A梦：大雄与龙骑士,https://movie.douban.com/subject/1458895/,8.2,2762,芝山努,藤子·F·不二雄,大山信代/小原乃梨子/野村道子/立壁和也/肝付兼太,科幻/动画/冒险,日本,日语,1987,89分钟,(全部180条),(全部1条)
地狱无门,https://movie.douban.com/subject/1296700/,7.5,3650,徐克,司徒卓汉,徐少强/高雄/黄锦燊/胡大为/韩国材,喜剧/动作/惊悚/恐怖/奇幻/冒险/武侠,香港,粤语,1980,Finland:87分钟,(全部1089条),(全部19条)
致命诱惑,https://movie.douban.com/subject/1294587/,7.0,3212,阿德里安·莱恩,詹姆斯·迪尔登,迈克尔·道格拉斯/格伦·克洛斯/安妮·阿彻/艾伦.汉密尔顿.尼森,剧情/惊悚,美国,英语,1987,119分钟,(全部874条),(全部24条)
上海滩十三太保,https://movie.douban.com/subject/1466574/,7.5,3018,张彻,张彻,狄龙/姜大卫/梁家仁/王羽/李修贤/刘德华/陈观泰/朱海玲,动作,台湾,汉语普通话,1984,90分钟,(全部691条),(全部18条)
威龙猛探,https://movie.douban.com/subject/1304199/,6.1,2871,成龙/詹姆斯·格利肯豪斯,詹姆斯·格利肯豪斯,成龙/李赛凤/乔宏/何大伟/约翰·斯宾塞/李海生/沈威,剧情/动作/犯罪,香港/美国,英语/粤语,1985,91分钟,(全部195条),(全部3条)
一个和八个,https://movie.douban.com/subject/1304771/,7.3,3304,张军钊,张子良,陶泽如/陈道明/卢小燕/赵小锐/赵健文/翟春华/魏宗万/谢园/韩飞,剧情/战争,中国大陆,汉语普通话,1983,87分钟,(全部481条),(全部13条)
颠倒乾坤,https://movie.douban.com/subject/1301553/,7.6,3503,约翰·兰迪斯,蒂莫西·哈里斯,丹·艾克罗伊德/艾迪·墨菲/拉尔夫·贝拉米/唐·阿米契/丹霍姆·艾略特/罗伯特·柯蒂斯·布朗/克里斯汀·霍尔比/詹姆斯·埃克豪斯/保罗·格里森/弗兰克·奥兹/杰米·李·柯蒂斯/凯莉·柯蒂斯/博·迪德利/詹姆斯·贝鲁什/艾尔·弗兰肯/汤姆·戴维斯/理查德·亨特,喜剧,美国,英语,1983,116分钟,(全部922条),(全部23条)
妖兽都市,https://movie.douban.com/subject/1441644/,7.5,3608,川尻善昭,菊地秀行,屋良有作/藤田淑子/永井一郎/青野武/横尾まり/大木民夫/户谷公次/村松康雄/佐藤亚璃纱/向殿あさみ,动画/恐怖/奇幻,日本,日语,1987,82分钟,(全部918条),(全部11条)
天使之卵,https://movie.douban.com/subject/1467779/,8.0,3286,押井守,押井守,根津甚八/兵藤真子/野田圭一KeiichiNoda/RainbowDolan,科幻/动画/悬疑,日本,日语,1985,71分钟,(全部919条),(全部31条)
等待黎明,https://movie.douban.com/subject/1300553/,7.8,2952,梁普智,陈冠中,周润发/万梓良/叶童,动作/战争,香港,粤语,1984,USA:100分钟,(全部554条),(全部11条)
猛鬼街2,https://movie.douban.com/subject/1299957/,6.1,3336,杰克·舒德,David Chaskin,马克·帕顿/肯·迈尔斯/罗伯特·拉斯勒/克鲁·古拉格/霍普·兰格/马绍尔·贝尔/MelindaO.Fee/SydneyWalsh/罗伯特·英格兰德/ChristieClark/LymanWard,惊悚/恐怖,美国,英语,1985,87分钟,(全部558条),(全部7条)
急冻奇侠,https://movie.douban.com/subject/1293729/,6.4,3316,霍耀良,麦当雄,元彪/元华/张曼玉/林聪/吴志雄/黄耀明/黎燕姗/徐锦江/元奎/王晶,喜剧/动作/爱情/科幻,香港,粤语,1989,114分钟,(全部519条),(全部5条)
我是城堡之王,https://movie.douban.com/subject/1412573/,8.2,3625,雷吉斯·瓦格涅,苏珊·希尔,让·雷谢夫/多米尼克·布隆,剧情/惊悚,法国,法语,1989,90分钟,(全部1161条),(全部33条)
熊猫历险记,https://movie.douban.com/subject/1306804/,7.9,2421,光源,丁远亭,喻小风/高群/吴笑平/周凤山,剧情,香港/中国大陆,汉语普通话,1983,90分钟,(全部392条),(全部3条)
鬼作秀,https://movie.douban.com/subject/1296008/,7.2,3289,乔治·A·罗梅罗,斯蒂芬·金,哈尔·霍尔布鲁克/莱斯利·尼尔森/阿德里安娜·巴比欧/E.G.马绍尔/艾德·哈里斯/特德·丹森/斯蒂芬·金,喜剧/恐怖,美国,,1982,120分钟,(全部674条),(全部8条)
爸爸去出差,https://movie.douban.com/subject/1303056/,8.6,3334,埃米尔·库斯图里卡,阿卜杜拉·西德兰,莫雷诺·德巴尔托利/米基·马诺伊洛维奇/米尔亚娜·卡拉诺维奇/穆斯塔法·纳达雷维克/米拉·福兰,剧情,南斯拉夫,塞尔维亚-克罗地亚语,1985,136分钟,(全部801条),(全部18条)
盗马贼,https://movie.douban.com/subject/1305085/,7.2,2941,田壮壮,张锐,才项仁增/旦枝姬/蒂巴/扎西/高哇/加洋加木错,剧情,中国大陆,汉语普通话/藏语,1986,UK:88分钟,(全部882条),(全部26条)
杀之恋,https://movie.douban.com/subject/1298334/,7.2,3149,梁普智,刘大智,张国荣/钟楚红/柏安妮/胡大为/黄锦燊/郭追/琦琦/西瓜刨/何家慧/左燕翎/卢雄/欧阳莎菲/黄卓玲/肯·博伊尔/钟慧冰/金彪/许英秀/梁普智,爱情/惊悚,香港,粤语,1988,92分钟,(全部703条),(全部10条)
喜盈门,https://movie.douban.com/subject/3080192/,8.1,2934,赵焕章,辛显令,王书勤/温玉娟/王玉梅/洪学敏/于绍康,剧情/家庭,中国大陆,汉语普通话,1981,100分钟,(全部700条),(全部15条)
灵气逼人,https://movie.douban.com/subject/1307100/,6.8,2720,于仁泰,李居明,周润发/叶倩文/黄百鸣,喜剧/恐怖,香港,粤语,1984,96分钟,(全部594条),(全部6条)
合家欢,https://movie.douban.com/subject/1297038/,7.4,3318,高志森,高志森,许冠文/黄百鸣/许冠英/郑文雅/王祖贤/任达华/玛利亚/梁家辉/吕秀菱/袁洁莹/李丽珍/卢冠廷,喜剧,香港,粤语,1989,100分钟,(全部690条),(全部10条)
致命武器2,https://movie.douban.com/subject/1298981/,7.0,2723,理查德·唐纳,杰弗里·鲍姆,梅尔·吉布森/丹尼·格洛弗/乔·佩西/乔斯·雅克兰德/德里克·奥康纳/帕齐·肯西特/达琳·洛夫/特蕾西·沃尔夫/SteveKahan/马克·罗斯顿/詹妮特·戈德斯坦恩/迪恩·诺里斯/JuneySmith/内斯特·塞拉诺/PhilipSuriano,喜剧/动作/犯罪,美国,英语/南非荷兰语,1989,114分钟,(全部289条),(全部2条)
天涯沦落女,https://movie.douban.com/subject/1292445/,8.3,3104,阿涅斯·瓦尔达,阿涅斯·瓦尔达,桑德里娜·博内尔/SettiRamdane/FrancisBalchère/Jean-LouisPerletti/UrbainCausse/ChristopheAlcazar/DominiqueDurand/JoëlFosse/PatrickSchmit/DanielBos/KatyChampaud/RaymondRoulle/HenriFridlani/PatrickSokol/PierreImbert,剧情,法国,法语/阿拉伯语/英语,1985,105分钟,(全部993条),(全部47条)
凶线,https://movie.douban.com/subject/1299027/,7.7,3526,布莱恩·德·帕尔玛,布莱恩·德·帕尔玛,约翰·特拉沃尔塔/南茜·艾伦/约翰·利思戈/丹尼斯·弗兰茨/约翰·麦克马丁,剧情/悬疑/惊悚/犯罪,美国,英语,1981,107分钟,(全部1098条),(全部18条)
稻草人,https://movie.douban.com/subject/1308607/,8.5,3163,王童,王小棣,卓勝利/张柏舟/吴炳南/文英/杨贵媚/柯俊雄/林美照,喜剧/历史/战争,台湾,汉语普通话,1987,94分钟,(全部908条),(全部33条)
鬼作秀2,https://movie.douban.com/subject/1299767/,7.3,3169,米高 哥历克 (Michael Gornick),乔治·A·罗梅罗,汤姆·萨维尼/乔治·肯尼迪/多萝西·拉莫尔/霍特·麦克卡兰尼/DeanSmith,喜剧/科幻/惊悚/恐怖/奇幻,美国,英语,1987,92分钟,(全部743条),(全部14条)
人蛇大战,https://movie.douban.com/subject/1982073/,6.4,2486,张旗,蔡国荣,向云鹏/罗璧玲/魏平澳,剧情/动作/悬疑/惊悚/恐怖/犯罪,台湾/香港,汉语普通话,1983,87分钟,(全部737条),(全部2条)
天鹅湖,https://movie.douban.com/subject/2240587/,8.8,3078,野田卓雄,布勢博一,竹下景子/志垣太郎/小池朝雄/麻上洋子/白石冬美,爱情/动画/奇幻,日本,日语,1981,75分钟,(全部485条),(全部11条)
精装追女仔之3狼之一族,https://movie.douban.com/subject/1464932/,6.0,2828,黄靖华,王晶,刘德华/张敏/邱淑贞/冯淬帆/王晶/黄霑/周慧敏/吴君如/周润发/郑丹瑞,喜剧,香港,粤语,1989,93分钟,(全部344条),(全部4条)
十个小黑人,https://movie.douban.com/subject/2061185/,7.9,3318,斯坦尼斯拉夫·戈沃鲁辛,阿加莎·克里斯蒂,亚历山大·凯伊达诺夫斯基/柳德米拉·马克萨科娃/塔雅娜·德鲁比奇/VladimirZeldin,悬疑/犯罪,苏联,俄语,1987,137分钟,(全部782条),(全部6条)
柠檬可乐,https://movie.douban.com/subject/1301118/,7.1,3072,蔡继光,高志森,张国荣/周秀兰/露云娜/苏杏璇/陈佩茜/卢业瑂/卢宛茵,剧情/喜剧/爱情/歌舞,香港,粤语/英语/汉语普通话,1982,HongKong:86分钟,(全部782条),(全部21条)
是，大臣,https://movie.douban.com/subject/26725031/,9.8,3522,彼得·惠特莫尔,安东尼·杰依,保罗·爱丁顿/奈杰尔·霍桑/德里克·福德斯/戴安娜·霍迪诺特/约翰·内特尔顿/詹姆斯·格劳特/彼得·杰弗里/菲利普·斯通,喜剧,英国,英语,1984,60分钟,(全部627条),(全部3条)
双姝奇缘,https://movie.douban.com/subject/1421309/,8.4,3216,埃里克·侯麦,埃里克·侯麦,JoëlleMiquel/杰西卡·福德/Mr.Housseau,剧情/喜剧/爱情,法国,法语,1987,95分钟,(全部1069条),(全部16条)
横财三千万,https://movie.douban.com/subject/1303168/,6.8,2392,麦嘉 (Karl Maka),麦嘉,徐小凤/麦嘉/林青霞/郑浩南/梁韵蕊/刘家良/曾志伟,喜剧/动作/犯罪,香港,粤语/汉语普通话,1987,93分钟,(全部364条),(全部4条)
笑破铁幕,https://movie.douban.com/subject/1299851/,7.9,3234,大卫·扎克/杰瑞·扎克/吉姆·艾布拉姆斯,大卫·扎克,方·基默/彼得·库欣/ChristopherVilliers,喜剧/动作/爱情,美国/英国,英语/德语/依地语,1984,90分钟,(全部930条),(全部7条)
堕落街,https://movie.douban.com/subject/1304239/,7.6,3362,乌利·埃德尔,乌利·埃德尔,娜娅·布鲁克霍斯特/EberhardAuriga/大卫·鲍伊/PeggyBussieck/LotharChamski/RainerWoelk/UweDiderich/JanGeorgEffler/EllenEsser/AndreasFuhrmann/ThomasHaustein/LutzHemmerling/DanielaJaeger/BernhardJanson/JensKuphal/ChristianeLechle,剧情/传记,西德,德语,1981,138分钟,(全部780条),(全部24条)
芳名卡门,https://movie.douban.com/subject/1294341/,7.6,2725,让-吕克·戈达尔,安娜-玛丽·米埃维尔,玛鲁施卡·迪特马斯/贾克·鲍那非/米里昂·鲁塞尔,剧情/喜剧/爱情/音乐/犯罪,法国,法语,1983,85分钟,(全部661条),(全部23条)
W的悲剧,https://movie.douban.com/subject/1304711/,8.1,3596,泽井信一郎,荒井晴彦,药师丸博子/三田佳子/世良公则/YumiKusaka/草薙幸二郎/南美江/三田村邦彦/仲谷升/蜷川幸雄/野中マリ子/志方亜紀子/清水綋治/高木美保,剧情,日本,日语,1984,109分钟,(全部702条),(全部34条)
007外传之巡弋飞弹,https://movie.douban.com/subject/1297063/,6.8,2705,厄文·克什纳,Lorenzo Semple Jr.,肖恩·康纳利/克劳斯·马利亚·布朗道尔/马克斯·冯·叙多夫/金·贝辛格/芭芭拉·卡勒拉/罗温·艾金森,动作/惊悚/冒险,英国/美国/西德,英语/法语/西班牙语/阿拉伯语,1983,134分钟,(全部269条),(全部4条)
金钱本色,https://movie.douban.com/subject/1297692/,7.3,2919,马丁·斯科塞斯,理查德·普莱斯,保罗·纽曼/汤姆·克鲁斯/玛丽·伊丽莎白·马斯特兰托尼奥/海伦·谢费/约翰·特托罗,剧情/运动,美国,英语,1986,119分钟,(全部574条),(全部18条)
再见箱舟,https://movie.douban.com/subject/1401522/,8.2,2910,寺山修司,寺山修司,山崎努/小川真由美/原田芳雄/石桥莲司/小松方正/宫口精二/高桥瞳/若松武史/高桥洋子/天本英世/新高恵子,悬疑/情色,日本,日语,1984,127分钟,(全部833条),(全部18条)
青春祭,https://movie.douban.com/subject/1428208/,8.2,2901,张暖忻,张暖忻,李凤绪/冯远征/松涛/郭建国/玉坦/玉甩,剧情,中国大陆,汉语普通话,1985,96分钟,(全部926条),(全部31条)
罪与错,https://movie.douban.com/subject/1292536/,8.0,3060,伍迪·艾伦,伍迪·艾伦,BillBernstein/马丁·兰道/克莱尔·布鲁姆/斯蒂芬妮罗斯哈伯尔/格雷格·埃德尔曼/GeorgeJ.Manos/安杰丽卡·休斯顿/伍迪·艾伦/JennyNichols/乔安娜·格里森/阿伦·阿尔达/萨姆·沃特森/ZinaJasper/多洛雷斯萨顿/JoelFogel,剧情/喜剧,美国,英语,1989,104分钟,(全部846条),(全部32条)
五郎八卦棍,https://movie.douban.com/subject/1666889/,7.1,2278,刘家良,刘家良,傅声/刘家辉/李丽丽/惠英红/王龙威,剧情/动作/武侠/古装,香港,粤语,1984,98分钟,(全部420条),(全部9条)
小街,https://movie.douban.com/subject/1483878/,8.1,2655,杨延晋,徐银华,张瑜/郭凯敏/杨延晋/邱世穗,剧情,中国大陆,汉语普通话,1981,100分钟,(全部778条),(全部28条)
星尘往事,https://movie.douban.com/subject/1298581/,8.1,2897,伍迪·艾伦,伍迪·艾伦,伍迪·艾伦/夏洛特·兰普林/杰西卡·哈珀/玛丽-克里斯汀·巴洛特/托尼·罗伯茨/丹尼尔·斯特恩/艾米·莱特/海伦汉芙特/约翰·罗斯曼/安妮德赛尔沃/琼纽曼/艾丽明茨/波波马罗夫/莎朗·斯通,剧情/喜剧,美国,英语,1980,89分钟,(全部981条),(全部18条)
塞瑟岛之旅,https://movie.douban.com/subject/1294534/,8.5,2702,西奥·安哲罗普洛斯,西奥·安哲罗普洛斯,马诺斯·卡特拉基斯/梅丽·赫罗诺普卢/DionysisPapagiannopoulos,剧情,希腊/意大利/英国/西德,英语/希腊语,1984,120分钟,(全部743条),(全部30条)
龙凤智多星,https://movie.douban.com/subject/1306891/,6.6,2438,黎应就,王家卫,张国荣/林忆莲/楼南光/倪淑君,剧情/喜剧/动作/犯罪,香港,粤语,1985,89分钟,(全部507条),(全部4条)
养蜂人,https://movie.douban.com/subject/1298428/,8.3,2667,西奥·安哲罗普洛斯,Dimitris Nollas,马塞洛·马斯楚安尼/NadiaMourouzi/塞尔日·雷吉亚尼/JennyRoussea/DinosIliopoulos,剧情,法国/希腊/意大利,希腊语/法语,1986,Argentina:122分钟,(全部650条),(全部28条)
不脱袜的人,https://movie.douban.com/subject/1394425/,7.3,2701,陈友,卢永强,张曼玉/钟镇涛/陈友/顾美华/吴家丽/李殿朗/林聪/谭倩红/鲍德熹,剧情/爱情,香港,粤语/英语/上海话,1989,95分钟,(全部698条),(全部17条)
体热,https://movie.douban.com/subject/1296501/,7.6,2837,劳伦斯·卡斯丹,劳伦斯·卡斯丹,威廉·赫特/凯瑟琳·特纳/理查德·克里纳/特德·丹森/J.A.Preston/米基·洛克/KimZimmer/JaneHallaren/LannaSaunders/CarolaMcGuinness/MichaelRyan/LarryMarko/DeborahLucchesi/LynnHallowell/ThomSharp,剧情/惊悚/犯罪,美国,英语,1981,113分钟,(全部750条),(全部17条)
无线电时代,https://movie.douban.com/subject/1292894/,8.2,3034,伍迪·艾伦,伍迪·艾伦,米亚·法罗/黛安·韦斯特/迈克·斯塔尔/赛斯·格林,喜剧/音乐,美国,英语,1987,88分钟,(全部948条),(全部15条)
最后的独角兽,https://movie.douban.com/subject/1306179/,8.3,2678,Arthur Rankin Jr./朱尔斯 巴斯 (Jules Bass),彼得·毕格,,动画/奇幻,美国/英国/日本/西德,英语/德语,1982,92分钟,(全部590条),(全部18条)
黑雨,https://movie.douban.com/subject/1298608/,7.3,2694,雷德利·斯科特,克雷格·博洛坦,迈克尔·道格拉斯/安迪·加西亚/高仓健/凯特·卡普肖/松田优作/若山富三郎,剧情/动作/惊悚/犯罪,美国,英语/日语,1989,125分钟,(全部550条),(全部23条)
甘泉玛侬,https://movie.douban.com/subject/1301685/,8.0,2850,克洛德·贝里,克洛德·贝里,伊夫·蒙当/丹尼尔·奥特伊/艾曼纽·贝阿/伊波利特·吉拉尔多,剧情/爱情,法国/意大利/瑞士,法语,1986,113分钟,(全部693条),(全部21条)
男孩遇见女孩,https://movie.douban.com/subject/1306842/,7.8,2559,莱奥·卡拉克斯,莱奥·卡拉克斯,德尼·拉旺/米雷耶·佩里耶/CarrollBrooks/EliePoicard,剧情,法国,法语,1984,100分钟,(全部745条),(全部27条)
错位,https://movie.douban.com/subject/1299687/,8.1,2855,黄建新,张敏,刘子枫/牟红/杨昆/孙飞虎,科幻,中国大陆,汉语普通话/德语,1986,85分钟,(全部1039条),(全部19条)
梦中人,https://movie.douban.com/subject/1297446/,6.3,2405,区丁平,文隽,周润发/林青霞/杨雪仪,剧情,香港,粤语,1986,92分钟,(全部594条),(全部27条)
人到中年,https://movie.douban.com/subject/1299884/,7.8,2278,王启民/孙羽,谌容,潘虹/达式常/赵奎娥/郑乾龙/任秀艳/浦克/吴庄/车轩/张冲霄/郑毅/朱琛/曹雪/李健,剧情,中国大陆,汉语普通话,1982,98分钟,(全部554条),(全部16条)
卡门,https://movie.douban.com/subject/1303061/,8.2,2541,卡洛斯·绍拉,卡洛斯·绍拉,安东尼奥·加德斯/劳拉·德尔·索尔/帕科·德·卢西亚,剧情/爱情/音乐/歌舞,西班牙,西班牙语,1983,102分钟,(全部559条),(全部13条)
少爷的磨难,https://movie.douban.com/subject/1481014/,7.2,2294,张建亚/吴贻弓,艾明之,陈佩斯/赵家玲/李纬/罗尔夫·霍帕,剧情/喜剧,中国大陆,汉语普通话,1987,126分钟,(全部295条),(全部1条)
极度空间,https://movie.douban.com/subject/1295834/,7.4,2960,约翰·卡朋特,雷伊·尼尔森,罗迪·派彭/凯斯·大卫/梅格·福斯特/George'Buck'Flower/皮特·杰森/RaymondSt.Jacques/JasonRobardsIII/JohnLawrence/WendyBrainard/NormWilson/NormanHowell/诺曼·阿尔登/DanaBratton,动作/科幻/恐怖,美国,英语,1988,93分钟,(全部903条),(全部18条)
霹雳五号续集,https://movie.douban.com/subject/1294209/,8.1,2524,肯尼斯·约翰逊,布伦特·马多克,TimBlaney/费舍·史蒂芬斯/迈克尔·麦基恩/辛西娅·吉布,喜剧/科幻/家庭,美国,英语,1988,110分钟,(全部340条),(全部4条)
白狗,https://movie.douban.com/subject/2241829/,7.9,2818,塞缪尔·富勒,塞缪尔·富勒,克里斯蒂·麦克尼科尔/詹姆森·帕克/卡尔·刘易斯·米勒/塞缪尔·富勒/马歇尔·汤普森/保罗·巴特尔/内尔·发莫罗/乔治·费舍尔/保罗·温菲尔德/伯尔·艾弗斯/鲍勃·米诺/迪克·米勒/帕利·贝尔,剧情/惊悚/恐怖,美国,英语,1982,90分钟,(全部792条),(全部16条)
海上花,https://movie.douban.com/subject/1301159/,7.2,2396,杨凡,杨凡,张艾嘉/姚炜/鹤见辰吾/秦沛/樊少皇/吴大维/金彪/连晋/黄家驹/甄妮/杨凡,剧情/爱情/同性,香港/台湾,粤语/汉语普通话,1986,92分钟,(全部799条),(全部32条)
求爱反斗星,https://movie.douban.com/subject/1470856/,6.7,2185,梁家树,大荣编剧组,张艾嘉/陈百祥/张国荣/曹查理,喜剧,香港,粤语,1985,89分钟,(全部348条),(全部8条)
杀人的夏天,https://movie.douban.com/subject/1304583/,7.8,3373,让·贝克,让·贝克,伊莎贝尔·阿佳妮/阿兰·苏雄/苏珊娜·弗罗恩/热尼·克莱韦/玛丽亚·马卡多/EvelyneDidi/埃弗利娜·迪迪/让·加旺/弗朗索瓦·克鲁塞/曼努埃尔·热兰/何热·卡尔/米歇尔·加拉布吕/CécileVassort/塞西尔·瓦索尔,剧情/悬疑/惊悚/犯罪,法国,法语,1983,130分钟,(全部512条),(全部17条)
领航员,https://movie.douban.com/subject/1296610/,8.3,2899,兰德尔·克莱泽,Mark H. Baker,莎拉·杰茜卡·帕克/乔伊·克莱默/克利夫·德杨/维罗尼卡·卡维特,科幻/家庭/冒险,美国/挪威,英语,1986,90分钟,(全部676条),(全部14条)
超人4：和平任务,https://movie.douban.com/subject/1810604/,5.8,2236,西德尼·J·弗里尔,克里斯托弗·里夫,克里斯托弗·里夫/吉恩·哈克曼/马克·麦克卢尔,动作/科幻/家庭/奇幻/冒险,英国/美国,英语/俄语/法语/意大利语,1987,90分钟,(全部320条),(全部5条)
狐狸与猎狗,https://movie.douban.com/subject/1293240/,8.3,2396,阿特·史蒂文斯/Richard Rich/泰德·伯曼,Burny Mattinson,米基·鲁尼/库尔特·拉塞尔/珀尔·贝利/杰克·艾伯森/桑迪·邓肯/珍妮特·诺兰/PatButtram/约翰·菲德勒,动画/冒险,美国,英语,1981,83分钟,(全部412条),(全部5条)
猛鬼街4：梦幻主宰,https://movie.douban.com/subject/1295447/,6.5,2374,雷尼·哈林,韦斯·克雷文,JohnBeckman/KishaBrackel/布鲁克·邦迪/WandaBursey/HopeMarieCarlton/KristenClayton/DuaneDavis/罗德尼·伊士曼/罗伯特·英格兰德/RichardGarrison/DannyHassel/LisaWilcox/屈丝苔·奈特/JeffLevine/JoannaLipari,惊悚/恐怖,美国,英语,1988,93分钟,(全部366条),(全部4条)
征服者佩尔,https://movie.douban.com/subject/1298784/,8.6,2710,比利·奥古斯特,比利·奥古斯特,贝利·赫维内加拉德/马克斯·冯·叙多夫/埃里克·帕斯卡/比约恩·格拉纳特,剧情,丹麦/瑞典,丹麦语/瑞典语,1987,157分钟,(全部731条),(全部33条)
普通人,https://movie.douban.com/subject/1294925/,7.9,2669,罗伯特·雷德福,阿尔文·萨金特,唐纳德·萨瑟兰/玛丽·泰勒·摩尔/蒂莫西·赫顿/伊丽莎白·麦戈文/亚当·鲍德温,剧情,美国,英语,1980,124分钟,(全部781条),(全部28条)
你逃我也逃,https://movie.douban.com/subject/1303285/,8.5,2895,Alan Johnson,Ronny Graham,梅尔·布鲁克斯/安妮·班克罗夫特/提姆·麦锡森/查尔斯·德恩/克里斯托弗·洛伊德,剧情/喜剧/战争,美国,英语,1983,107分钟,(全部678条),(全部16条)
恋恋山城,https://movie.douban.com/subject/1296786/,8.3,2600,克洛德·贝里,克洛德·贝里,伊夫·蒙当/热拉尔·德帕迪约/丹尼尔·奥特伊/伊丽莎白·德帕迪约,剧情,法国/瑞士/意大利,法语,1986,120分钟,(全部613条),(全部25条)
月亮星星太阳,https://movie.douban.com/subject/1482961/,7.5,2399,麦当杰,萧若元,钟楚红/郑裕玲/张曼玉/胡锦/苏文锦/成奎安/谭倩红/林国仁,剧情,香港,粤语,1988,102分钟,(全部652条),(全部16条)
