name,movie_url,rate,rating_people,director,writer,actor,genre,place,language,year,movietime,comment,review
威尼斯疑魂,https://movie.douban.com/subject/1302294/,7.1,2199,尼古拉斯·罗伊格,艾伦·斯科特,朱莉·克里斯蒂/唐纳德·萨瑟兰/希拉丽·梅森/克莱利娅·马塔尼亚/马西姆·塞拉托,剧情/悬疑/恐怖,英国/意大利,英语/意大利语,1973,110分钟,(全部707条),(全部14条)
杂家小子,https://movie.douban.com/subject/1304401/,7.2,2223,洪金宝,黄启基,元彪/洪金宝/梁家仁/刘家荣/麦嘉/林正英,喜剧/动作,香港,粤语,1979,92分钟,(全部350条),(全部5条)
第二十二条军规,https://movie.douban.com/subject/1293510/,7.4,2263,迈克·尼科尔斯,约瑟夫·海勒,艾伦·阿金/马丁·鲍尔萨姆/理查德·本杰明/阿特·加芬克尔/杰克·吉尔福德/巴克·亨利/鲍勃·纽哈特/安东尼·博金斯/宝拉·普林蒂丝/马丁·辛/强·沃特/奥逊·威尔斯/鲍勃·巴拉班/苏珊·本顿/诺曼·费尔/查尔斯·格罗丁/奥斯汀·潘德尔顿/彼得·博内兹,喜剧/战争,美国,英语,1970,122分钟,(全部303条),(全部13条)
扎布里斯基角,https://movie.douban.com/subject/1293623/,8.1,2090,米开朗基罗·安东尼奥尼,米开朗基罗·安东尼奥尼,马克·弗雷切特/达莉娅·哈普林/保罗·菲克斯/G·D·斯普拉德林/比尔·格拉维/凯瑟琳·克利弗/罗德·泰勒,剧情,美国,英语,1970,113分钟,(全部599条),(全部22条)
绝唱,https://movie.douban.com/subject/1291862/,7.8,2057,西河克己,西河克己,山口百惠/三浦友和/辰巳柳太郎/吉田義夫/菅井琴/大坂志郎/初井言荣/花泽德卫/有崎由見子/大和田伸也/中村伸郎/木内绿,剧情/爱情,日本,日语,1975,96分钟,(全部391条),(全部15条)
电车狂,https://movie.douban.com/subject/1303077/,8.1,2146,黑泽明,黑泽明,头师佳孝/菅井琴/伴淳三郎/田中邦卫/井川比佐志/芥川比吕志,剧情,日本,日语,1970,140分钟,(全部684条),(全部26条)
天外来客,https://movie.douban.com/subject/1293443/,7.3,2037,尼古拉斯·罗伊格,保罗·梅尔斯贝格,大卫·鲍伊/雷普·汤恩/坎迪·克拉克/巴克·亨利/伯尼·凯西/里克·里卡尔多/托尼·马夏/艾德丽安·拉鲁萨/彼得·普劳塞,剧情/科幻,英国,英语,1976,139分钟,(全部704条),(全部12条)
满城风雨,https://movie.douban.com/subject/1294418/,8.4,2257,比利·怀德,比利·怀德,杰克·莱蒙/沃尔特·马修/苏珊·萨兰登/文森特·加迪尼亚/大卫·韦恩/艾伦·加菲尔德/奥斯汀·潘德尔顿/查尔斯·德恩/赫布·埃德尔曼/马丁·加贝尔/海尔德·高德/克利夫·奥斯蒙德/迪克·奥尼尔/JonKorkes/洛乌·弗里泽尔/卡罗尔·博内特,剧情/喜剧/爱情,美国,英语,1974,105分钟,(全部753条),(全部9条)
龙拳,https://movie.douban.com/subject/1299487/,6.3,1878,罗维,王中平,成龙/田俊/苗可秀,剧情/动作,香港/台湾,汉语普通话,1979,Argentina:80分钟,(全部126条),(全部1条)
我是一片雲,https://movie.douban.com/subject/1962684/,6.6,1895,陈鸿烈,琼瑶,秦汉/林青霞/欧阳莎菲/秦祥林/胡因梦/葛香亭,剧情/爱情,台湾,汉语普通话,1977,96分钟,(全部493条),(全部16条)
史楚锡流浪记,https://movie.douban.com/subject/1306027/,8.5,2038,沃纳·赫尔佐格,沃纳·赫尔佐格,布鲁诺·斯列斯坦/埃娃·马特斯/ClemensScheitz,剧情/喜剧,西德,英语/德语,1977,115分钟,(全部551条),(全部24条)
爱情狂奔,https://movie.douban.com/subject/1300067/,7.9,1843,弗朗索瓦·特吕弗,弗朗索瓦·特吕弗,让-皮埃尔·利奥德/玛丽-弗朗丝·皮西尔/克洛德·雅德/Dani/多萝泰/丹尼尔·梅斯吉什/朱利安·贝尔托/罗茜·瓦尔特,剧情/喜剧/爱情,法国,法语,1979,94分钟,(全部511条),(全部8条)
报仇,https://movie.douban.com/subject/1306890/,7.8,2138,张彻,张彻,姜大卫/狄龙/汪萍/冯克安/谷峰,剧情/动作/爱情,香港,汉语普通话/粤语,1970,HongKong:98分钟,(全部647条),(全部26条)
命运的捉弄,https://movie.douban.com/subject/1296936/,8.5,2083,埃利达尔·梁赞诺夫,埃米尔·布拉金斯基,安德烈·米亚赫科夫/芭芭拉·布雷尔斯卡/尤里·雅科夫列夫,喜剧/爱情,苏联,俄语,1975,184分钟,(全部566条),(全部24条)
午夜快车,https://movie.douban.com/subject/1296827/,7.8,1970,艾伦·帕克,奥利佛·斯通,布拉德·戴维斯/艾琳·米拉科/博·霍普金斯/保罗·博纳切利/约翰·赫特,剧情/惊悚/传记/犯罪,英国/美国,英语/马尔他语/法语,1978,121分钟,(全部493条),(全部10条)
冲突,https://movie.douban.com/subject/1292857/,7.7,1969,西德尼·吕美特,瓦尔度·绍特,阿尔·帕西诺/约翰·兰道夫/杰克·基欧/比夫·麦奎尔/艾伦·瑞奇,剧情/传记/犯罪,意大利/美国,英语/西班牙语/意大利语,1973,130分钟,(全部438条),(全部13条)
对一个不容怀疑的公民的调查,https://movie.douban.com/subject/1303078/,7.8,2019,埃里奥·贝多利,埃里奥·贝多利,吉安·玛丽亚·沃隆特/弗洛琳达·布尔康/詹尼·圣图乔/奥拉齐奥·奥兰多/ArturoDominici/阿勒卡·柏热/维托里奥·度瑟/萨尔沃·兰多纳/FilippoDeGara,剧情/犯罪,意大利,意大利语,1970,112分钟,(全部540条),(全部11条)
汪洋中的一条船,https://movie.douban.com/subject/1419294/,7.4,1752,李行,张永祥,秦汉/林凤娇/葛香亭/郎雄/欧弟,剧情,台湾,汉语普通话,1978,110分钟,(全部360条),(全部11条)
新精武门,https://movie.douban.com/subject/2154245/,6.2,1653,罗维,罗维,成龙/苗可秀/罗维/陈星/蒋金,剧情/动作,香港/台湾,汉语普通话,1976,114分钟,(全部112条),(全部3条)
流星蝴蝶剑,https://movie.douban.com/subject/1301180/,7.6,1926,楚原,倪匡,岳华/井莉/宗华/凌云/陈萍/王侠/林伟图/罗烈/谷峰/井淼/杨志卿/王钟/李修贤/顾冠忠/郑康业/艾飞/詹森/强汉/徐少强,剧情/动作/武侠/古装,香港,汉语普通话,1976,91分钟,(全部526条),(全部8条)
麦克白,https://movie.douban.com/subject/1437096/,7.8,1867,罗曼·波兰斯基,罗曼·波兰斯基,乔·芬奇/弗兰西丝卡·安妮丝/马丁·肖/特伦斯·贝勒/约翰·斯特赖德/尼古拉斯·塞尔比/斯蒂芬·蔡斯,剧情,美国,英语,1971,140分钟,(全部569条),(全部13条)
瓦莱莉和她的奇迹一周,https://movie.douban.com/subject/1437094/,7.7,1715,亚罗米尔·伊雷什,亚罗米尔·伊雷什,雅罗斯拉娃·莎勒洛娃/HelenaAnýzová/PetrKopriva/JiríPrýmek,恐怖/奇幻,捷克斯洛伐克,捷克语,1970,77分钟,(全部509条),(全部8条)
忠烈图,https://movie.douban.com/subject/1296161/,8.0,1905,胡金铨,胡金铨,徐枫/白鹰/乔宏/韩英杰/洪金宝,动作/武侠/古装,香港,汉语普通话,1975,102分钟,(全部593条),(全部9条)
三女性,https://movie.douban.com/subject/1293599/,8.0,1763,罗伯特·奥特曼,罗伯特·奥特曼,谢莉·杜瓦尔/茜茜·斯派塞克/简妮丝·鲁尔/罗伯特·福捷,剧情,美国,英语,1977,USA:124分钟,(全部536条),(全部21条)
好奇心,https://movie.douban.com/subject/1297201/,7.9,1637,路易·马勒,路易·马勒,贝努阿·费雷/蕾雅·马萨利/丹尼尔·盖林/迈克尔·朗斯代尔,剧情,法国/意大利/西德,法语/意大利语,1971,USA:118分钟,(全部369条),(全部13条)
火烧摩天楼,https://movie.douban.com/subject/1298056/,7.6,1829,约翰·吉勒明,斯特林·西利芬特,史蒂夫·麦奎因/保罗·纽曼/威廉·霍尔登/费·唐纳薇/弗雷德·阿斯泰尔/罗伯特·沃恩,动作/惊悚/灾难,美国,英语,1974,165分钟,(全部350条),(全部14条)
食人鱼,https://movie.douban.com/subject/1293081/,6.2,1736,乔·丹特,约翰·塞尔斯,布拉福德·迪尔曼/凯文·麦卡锡/基南·怀恩,喜剧/科幻/恐怖,美国,英语,1978,94分钟,(全部332条),(全部3条)
福尔摩斯秘史,https://movie.douban.com/subject/1298013/,7.6,1926,比利·怀德,比利·怀德,罗伯特·斯蒂芬斯/科林·布莱克利/吉内瓦维·佩吉/克里斯托弗·李,喜剧/爱情/悬疑/惊悚/犯罪/冒险,英国,英语/俄语/法语,1970,125分钟,(全部757条),(全部10条)
流浪艺人,https://movie.douban.com/subject/1295759/,8.7,1535,西奥·安哲罗普洛斯,西奥·安哲罗普洛斯,伊娃·科塔曼尼多/AlikiGeorgouli/StratosPahis/VangelisKazan/MariaVassiliou,剧情/历史/战争,希腊,希腊语,1975,230分钟,(全部367条),(全部23条)
纳什维尔,https://movie.douban.com/subject/1293037/,8.2,1703,罗伯特·奥特曼,琼·图克斯伯里,大卫·阿金/芭芭拉·巴斯里/尼德·巴蒂/凯伦·布莱克/罗尼·布莱克利/蒂莫西·布朗/基思·卡拉丹/杰拉丁·卓别林/罗伯特·多奎/谢莉·杜瓦尔/艾伦·加菲尔德/亨利·吉布森/斯科特·格伦/杰夫·高布伦/芭芭拉·哈里斯/莉莉·汤姆林,剧情/音乐,美国,英语,1975,159分钟,(全部573条),(全部13条)
我们不能白头到老,https://movie.douban.com/subject/1305619/,7.5,1576,莫里斯·皮亚拉,莫里斯·皮亚拉,玛尔琳·若贝尔/让·雅南/克里斯蒂娜·法布雷加,剧情,法国/意大利,法语,1972,103分钟,(全部540条),(全部14条)
首演之夜,https://movie.douban.com/subject/1292768/,8.4,1626,约翰·卡萨维蒂,约翰·卡萨维蒂,吉娜·罗兰兹/约翰·卡萨维蒂/本·戈扎那,剧情,美国,英语,1977,144分钟,(全部491条),(全部4条)
无仁义之战,https://movie.douban.com/subject/1394518/,7.9,1746,深作欣二,笠原和夫,菅原文太/梅宫辰夫/松方弘树/金子信雄/中村英子,剧情/犯罪,日本,日语,1973,99分钟,(全部493条),(全部11条)
我心深处,https://movie.douban.com/subject/1294745/,7.9,1622,伍迪·艾伦,伍迪·艾伦,杰拉丹·佩姬/黛安·基顿/玛丽·贝丝·赫特/玛伦·斯塔普莱顿/萨姆·沃特森,剧情,美国,英语,1978,93分钟,(全部548条),(全部10条)
稻草人,https://movie.douban.com/subject/1303512/,8.0,1630,杰瑞·沙茨伯格,Garry Michael White,吉恩·哈克曼/阿尔·帕西诺/多萝西·特里斯坦/艾琳·布伦南,剧情,美国,英语,1973,112分钟,(全部417条),(全部17条)
夏洛的网,https://movie.douban.com/subject/1304558/,8.2,1892,Charles A. Nichols/Iwao Takamoto,埃尔文·布鲁克斯·怀特,PaulLynde/AgnesMoorehead/DebbieReynolds,动画/歌舞/家庭,美国,英语,1973,94分钟,(全部83条),(全部8条)
罗宾汉,https://movie.douban.com/subject/1300863/,8.1,1599,沃夫冈·雷瑟曼,Ken Anderson,BrianBedford/彼得·乌斯蒂诺夫/菲尔·哈里斯/卡罗尔·谢利/安迪·德怀恩,爱情/动画/家庭/冒险,美国,英语,1973,83分钟,(全部263条),(全部2条)
拳精,https://movie.douban.com/subject/1308308/,6.4,1590,罗维,潘垒,成龙/田俊/石天/武文秀/李桐春/方秀一/王清/王光裕/李文泰/李海龙/高强/李昆/李清富/谢铭文/彭贤章/王耀烜/武德山/江志平/徐沅,动作,香港,粤语,1978,UK:94分钟,(全部178条),(全部4条)
新科学怪人,https://movie.douban.com/subject/1293782/,7.6,1657,梅尔·布鲁克斯,吉恩·怀尔德,吉恩·怀尔德/彼得·博伊尔/马蒂·费德曼/克萝丽丝·利奇曼/特瑞·加尔,喜剧/科幻,美国,英语/德语,1974,106分钟,(全部377条),(全部4条)
纽约，纽约,https://movie.douban.com/subject/1292878/,7.7,1483,马丁·斯科塞斯,Earl Mac Rauch,丽莎·明奈利/罗伯特·德尼罗/莱昂内尔·斯坦德/巴里·普赖默斯/玛丽·凯·普莱斯,剧情/爱情/音乐/歌舞,美国,英语,1977,155分钟,(全部368条),(全部18条)
一招半式闯江湖,https://movie.douban.com/subject/1292967/,6.2,1486,陈志华,汤明智,成龙/龙君儿/石天/田俊/午马,喜剧/动作,香港,粤语,1978,94分钟,(全部163条),(全部1条)
血溅十三号警署,https://movie.douban.com/subject/1292669/,7.2,1612,约翰·卡朋特,约翰·卡朋特,AustinStoker/DarwinJoston/LaurieZimmer/MartinWest/托尼·伯顿/CharlesCyphers,动作/悬疑/惊悚/犯罪,美国,英语,1976,91分钟,(全部448条),(全部6条)
大决斗,https://movie.douban.com/subject/1305042/,7.7,1854,张彻,邱刚健,姜大卫/狄龙/谷峰/汪萍/虞慧,剧情/动作,香港,汉语普通话,1971,WestGermany:113分钟,(全部398条),(全部15条)
林世荣,https://movie.douban.com/subject/1306258/,6.7,1527,袁和平,王晶,洪金宝/元彪/樊梅生/韦白/陈琪琪/关德兴/钟发/林正英,喜剧/动作,香港,粤语,1979,108分钟,(全部237条),(全部2条)
瑞典爱情故事,https://movie.douban.com/subject/1463934/,7.6,1547,罗伊·安德森,罗伊·安德森,安-索菲耶·许林/罗尔夫·索尔曼/阿妮塔·林德布卢姆/贝蒂尔·诺斯特伦/LennartTellfelt/玛格丽特·韦弗斯/阿尔内·安德松/莫德·巴克乌斯/韦尔纳·埃德贝里/ElsieHolm/汤米·尼尔松/贡纳尔·奥西安德/GunvorTännérus/伦纳特·托伦/伯恩·安德森,剧情/爱情,瑞典,瑞典语/西班牙语,1970,115分钟,(全部503条),(全部14条)
三十九级台阶,https://movie.douban.com/subject/1302597/,7.7,1519,唐·夏普,Michael Robson,罗伯特·鲍威尔/大卫·沃纳/埃里克·波特/卡伦·多里斯/约翰·米尔斯,悬疑/惊悚/犯罪,英国,英语,1978,102分钟,(全部271条),(全部7条)
小姐弟荒原历险,https://movie.douban.com/subject/1295835/,7.8,1531,尼古拉斯·罗伊格,爱德华·邦德,珍妮·艾加特/卢克·罗伊格/大卫·古皮利/约翰·梅永/罗伯特·麦克达拉/PeterCarver/JohnIllingsworth/希拉丽·班伯格/BarryDonnelly/诺埃利纳·布朗,剧情/冒险,英国/澳大利亚,英语/土著语/捷克语/法语,1971,100分钟,(全部418条),(全部18条)
油鬼子,https://movie.douban.com/subject/1304510/,5.5,1829,何梦华,蔡澜,李修贤/陈萍/李丽丽,恐怖,香港,汉语普通话,1976,84分钟,(全部147条),(全部2条)
阿凡提,https://movie.douban.com/subject/1304513/,7.6,1781,肖朗,王玉胡,吐依贡·阿合买德/古扎丽努尔/沙甫尔,喜剧,中国大陆,汉语普通话,1979,96分钟,(全部70条),(全部1条)
丁丁历险记之太阳神的囚徒,https://movie.douban.com/subject/2084510/,8.7,1430,Raymond Leblanc,Michel Regnier,PhilippeOgouz/ClaudeBertrand/JacquesBalutin,动画/悬疑/冒险,法国/比利时/瑞士,法语,1969,77分钟,(全部138条),(全部0条)
受影响的女人,https://movie.douban.com/subject/1293525/,8.2,1474,约翰·卡萨维蒂,约翰·卡萨维蒂,彼得·法尔克/吉娜·罗兰兹/弗雷德·德雷珀,剧情/爱情,美国,英语/意大利语,1974,155分钟,(全部455条),(全部12条)
法国贩毒网2,https://movie.douban.com/subject/1304579/,6.6,1818,约翰·弗兰克海默,亚历山大·雅各布斯,吉恩·哈克曼/费尔南多·雷伊/贝尔纳·弗雷松/菲利普·莱奥塔尔,剧情/动作/惊悚/犯罪,美国,英语/法语,1975,119分钟,(全部106条),(全部3条)
砂制时镜下的疗养院,https://movie.douban.com/subject/1302272/,8.3,1370,沃伊切赫·哈斯,沃伊切赫·哈斯,扬·诺维茨基/塔德乌什·孔德拉特/伊雷娜·奥斯卡/哈利娜·科瓦尔斯卡/格斯塔·霍洛贝克,剧情/奇幻,波兰,波兰语,1973,124分钟,(全部507条),(全部14条)
银河铁道999,https://movie.douban.com/subject/1477924/,8.6,1451,林太郎,市川昆,野泽雅子/池田昌子/麻上洋子/麻生美代子/藤田淑子/银河万丈/久松保夫/井上真树夫,科幻/动画/奇幻/冒险,日本,英语/日语,1979,128分钟,(全部273条),(全部14条)
路德维希,https://movie.douban.com/subject/1428007/,8.4,1374,卢基诺·维斯康蒂,卢基诺·维斯康蒂,赫尔穆特·贝格/TrevorHoward/西尔瓦娜·曼加诺/罗密·施奈德,剧情/传记/历史,意大利/法国/西德,意大利语/德语/法语,1972,235分钟,(全部356条),(全部20条)
勃朗特姐妹,https://movie.douban.com/subject/1782984/,7.5,1399,安德烈·泰希内,帕斯卡尔·博尼策尔,伊莎贝尔·阿佳妮/玛丽-弗朗丝·皮西尔/伊莎贝尔·于佩尔/帕斯卡尔·格雷戈里/罗兰·伯汀,剧情/传记,法国,法语,1979,120分钟,(全部475条),(全部10条)
谁能杀死孩子？,https://movie.douban.com/subject/2146591/,7.1,1435,纳西索·伊班内兹·塞拉多尔,Juan José Plans,LewisFiander/普鲁内拉·兰塞姆,悬疑/惊悚/恐怖,西班牙,英语/西班牙语,1976,Argentina:107分钟,(全部440条),(全部14条)
白玉老虎,https://movie.douban.com/subject/1307286/,7.5,1531,楚原,楚原,狄龙/谷峰/李丽丽/萧瑶/樊梅生/罗烈/尔冬升/岳华/施思/艾飞/陈国权/詹森/姜南/Chih-HungChang/张照,动作/冒险/武侠/古装,香港,汉语普通话,1977,100分钟,(全部470条),(全部20条)
编织的女孩,https://movie.douban.com/subject/1295785/,8.2,1483,克洛德·果雷塔,克洛德·果雷塔,伊莎贝尔·于佩尔/YvesBeneyton/弗洛伦斯·焦尔杰蒂/安娜玛丽·杜林格/萨宾·阿泽玛,剧情/爱情,法国/瑞士/原西德,法语,1977,107分钟,(全部507条),(全部19条)
中国轮盘,https://movie.douban.com/subject/1300050/,8.0,1356,赖纳·维尔纳·法斯宾德,赖纳·维尔纳·法斯宾德,安娜·卡里娜/玛吉特·卡斯滕森/布里吉特·米拉/尤利·隆美尔/亚历山大·阿勒森/福尔克·施彭勒/安德里亚·舒伯/玛莎·梅赫勒,剧情/惊悚,法国/西德,德语,1976,86分钟,(全部384条),(全部11条)
爱德华·蒙克,https://movie.douban.com/subject/1439463/,8.6,1171,彼得·沃特金,彼得·沃特金,GeirWestby/GroFraas/KerstiiAllum,剧情/传记,瑞典/挪威,法语/英语/挪威语/德语/瑞典语/丹麦语,1974,210分钟,(全部283条),(全部14条)
犬神家族,https://movie.douban.com/subject/1729037/,7.7,1452,市川昆,长田纪生,石坂浩二/岛田阳子/青井辉彦/高峰三枝子/草笛光子/三条美纪/AkiraKawaguchi/坂口良子/地井武男/川口恒/小林昭二/三谷升/寺田稔/辻万长/HiroyaMorita,剧情/悬疑/恐怖,日本,日语,1976,146分钟,(全部350条),(全部11条)
小王子,https://movie.douban.com/subject/1294885/,8.2,1294,斯坦利·多南,艾伦·杰伊·勒纳 Alan Jay Lerner,理查德·基利/鲍勃·福斯/StevenWarner,科幻/歌舞,英国/美国,英语,1974,88分钟,(全部295条),(全部11条)
O侯爵夫人,https://movie.douban.com/subject/1293264/,7.3,1407,埃里克·侯麦,埃里克·侯麦,埃迪特·克莱韦/布鲁诺·甘茨/埃达赛裴尔/彼得·吕尔/奥托·山德尔/EduardLinkers/露特·德雷克塞尔/BernhardFrey/HessoHuber/ErichSchachinger/福尔克尔·普雷希特尔/埃里克·侯麦,剧情/历史,法国/西德,德语,1976,Germany:102分钟,(全部319条),(全部10条)
欢乐糖果屋,https://movie.douban.com/subject/1293209/,7.8,1485,梅尔·斯图尔特,David Seltzer,吉恩·怀尔德/彼得·奥斯图姆,歌舞/家庭/奇幻,美国,英语/法语/德语,1971,100分钟,(全部286条),(全部5条)
冷血十三鹰,https://movie.douban.com/subject/1305608/,7.0,1359,孙仲,倪匡,狄龙/傅声/谷峰/施思/高雄,动作/冒险/武侠/古装,香港,粤语,1978,87分钟,(全部233条),(全部12条)
解放,https://movie.douban.com/subject/1440040/,8.6,1418,尤里·奥泽洛夫,尤里·邦达列夫,米哈伊尔·诺日金/尼古拉·奥利亚宁/米哈伊尔·乌里扬诺夫/拉里莎·戈卢布金娜/BukhutiZakariadze/瓦西里·舒克申/尼古拉·雷布尼科夫/弗拉季斯拉夫·斯特尔热利奇克/YevgeniBurenkov/阿纳托利·罗马申/彼得·谢尔巴科夫/伊万·彼列维捷夫/弗拉德连·达维多夫/谢尔盖·哈钦科/德米特里·弗兰科/TõnuAav/FredAlexander/IngridAndrina/维克多·阿夫久什科/IrenAzer/ViktorBajkov/MarthaBeschort-Diez/NikolaiBogolyubov/ViktorBortsov/芭芭拉·布雷尔斯卡/格奥尔基·布尔科夫/OttoDierichs/FritzDiez/维尔纳·迪塞尔/尤里·杜布罗温/扬·恩格莱特/尼古拉·叶廖缅科/OlevEskola/FritzErnstFechner/伊沃·加拉尼/ErichGerberding/HorstGiese/阿列克谢·格拉济林/彼得·格列博夫/韦恩泽斯洛·格林斯基/米哈伊尔·格鲁兹斯基/汉约·哈塞/GerdMichaelHenneberg/YuriKamornyj/ArtyomKarapetyan/弗拉基米尔·卡什普尔/RomanKhomyatov/尤里·基列耶夫/SeppKlose/米哈伊尔·科克舍诺夫/弗拉基米尔·科列涅夫/Hans-HartmutKrüger/列昂尼德·库拉夫廖夫/亚历山大·库兹涅佐夫/阿纳托利·库兹涅佐夫/HerbertKörbs/HansUlrichLaufer/彼得·柳别什金/IgnacyMachowski/FredMahr/HeinoMandri/PeterMarx/GrigoryMikhaylov/IvanMikolajchuk/尤里·纳扎罗夫/谢尔盖·尼科年科/ValeriNosik/达尼尔·奥勒布里斯基/维尔弗里德·奥特曼/弗洛林·彼耶尔西克/列夫·波利亚科夫,剧情/爱情/战争,苏联/东德/波兰,俄语/德语/意大利语/波兰语/英语/法语,1969,487分钟,(全部301条),(全部8条)
有机体的秘密,https://movie.douban.com/subject/1845260/,7.6,1162,杜尚·马卡维耶夫,杜尚·马卡维耶夫,米莲娜·德拉维奇/IvicaVidovic/贾戈达·卡洛珀/TuliKupferberg/ZoranRadmilovic,剧情/喜剧/奇幻,西德/南斯拉夫,塞尔维亚-克罗地亚语/英语/俄语/德语,1971,84分钟,(全部270条),(全部8条)
力争上游,https://movie.douban.com/subject/1303289/,8.3,1411,詹姆斯·布里奇斯,詹姆斯·布里奇斯,蒂姆斯·伯特姆斯/林赛·瓦格纳/詹姆斯·诺顿/爱德华·赫曼/大卫·科列侬/约翰·豪斯曼/格拉汉姆·贝克尔/克雷格·理查德·纳尔逊/RobertLydiard/伦尼·贝克/莉贾娜·芭芙/布莱尔·布朗,剧情,美国,英语,1973,113分钟,(全部496条),(全部18条)
苦恼人的笑,https://movie.douban.com/subject/1304143/,7.6,1596,杨延晋/邓一民,薛靖,乔奇/潘虹/秦怡/李志舆,剧情,中国大陆,汉语普通话,1979,90分钟,(全部253条),(全部6条)
卡萨诺瓦,https://movie.douban.com/subject/1301917/,7.4,1172,费德里科·费里尼,费德里科·费里尼,唐纳德·萨瑟兰/蒂娜·奥蒙特/CicelyBrowne/卡门·斯卡尔佩特/ClaraAlgranti/DanielaGatti,剧情/爱情/传记/历史,意大利/美国,意大利语/法语/德语/英语/捷克语/拉丁语/匈牙利语,1976,155分钟,(全部278条),(全部8条)
十三个月亮,https://movie.douban.com/subject/1300323/,8.1,1183,赖纳·维尔纳·法斯宾德,赖纳·维尔纳·法斯宾德,VolkerSpengler/英格丽·卡文/高夫莱德·约翰/伊丽莎白·特里斯纳/埃娃·马特斯,剧情/同性,西德,德语,1978,124分钟,(全部277条),(全部15条)
四季商人,https://movie.douban.com/subject/1298863/,7.9,1253,赖纳·维尔纳·法斯宾德,赖纳·维尔纳·法斯宾德,汉斯·希尔斯缪勒/伊尔姆·赫尔曼/汉娜·许古拉/安德里亚·舒伯/克劳斯·洛维奇/库尔特·拉布/英格丽·卡文/埃尔·赫迪·本·萨利姆/GustiKreissl/KarlScheydt/HeideSimon/彼得·沙泰勒/ElgaSorbas/LiloPempeit/WalterSedlmayr,剧情,西德,德语/阿拉伯语,1972,88分钟,(全部333条),(全部11条)
疯狂的贵族,https://movie.douban.com/subject/1475805/,7.9,1328,热拉尔·乌里,热拉尔·乌里,路易·德·菲奈斯/伊夫·蒙当/爱丽丝·萨卜特叙/卡琳·舒伯特/阿尔维托·德·门多萨/唐·海米·德·莫拉-阿郎戈/爱德华多·法哈多/安东尼奥·皮卡/华金·索利斯/韦朗第洛·维朗迪尼/加布里埃莱·丁蒂/保罗·普雷博伊斯特/萨尔瓦托雷·博尔盖塞/阿斯特丽德·弗兰克/罗贝尔·勒贝亚尔/克莱芒·米许/拉波拉卡/莱奥波多·特里耶斯泰,喜剧/历史,法国/西班牙/意大利/西德,法语/德语,1971,108分钟,(全部254条),(全部1条)
大黎明,https://movie.douban.com/subject/1301658/,7.6,1341,让-皮埃尔·梅尔维尔,让-皮埃尔·梅尔维尔,阿兰·德龙/理查德·克里纳/凯瑟琳·德纳芙/里卡多·库乔拉/迈克尔·康拉德/保罗·克罗谢/SimoneValère/AndréPousse/让·德赛利/ValérieWilson/HenriMarteau/JacquesGalland,剧情/动作/犯罪,法国/意大利,法语,1972,98分钟,(全部414条),(全部7条)
漫长的告别,https://movie.douban.com/subject/1299236/,7.3,1345,罗伯特·奥特曼,利·布拉克特,埃利奥特·古尔德/妮娜·范·帕朗特/斯特林·海登/马克·雷戴尔/亨利·吉布森/阿诺·施瓦辛格,剧情/悬疑/惊悚/犯罪,美国,英语,1973,112分钟,(全部505条),(全部13条)
勾魂游戏,https://movie.douban.com/subject/1304901/,7.7,1539,赫伯特·罗斯,安东尼·博金斯,理查德·本杰明/黛恩·坎农/詹姆斯·柯本/拉蔻儿·薇芝,剧情/悬疑/惊悚/犯罪,美国,英语/法语,1973,120分钟,(全部268条),(全部5条)
大巧局,https://movie.douban.com/subject/1298371/,7.0,1352,阿尔弗雷德·希区柯克,恩斯特·莱赫曼,凯伦·布莱克/布鲁斯·邓恩/芭芭拉·哈里斯/威廉姆·德瓦内,喜剧/惊悚/犯罪,美国,英语,1976,121分钟,(全部295条),(全部5条)
水浒传,https://movie.douban.com/subject/1307010/,6.9,1334,张彻/鲍学礼/午马,倪匡,姜大卫/王钟/狄龙/谷峰/陈观泰/丹波哲郎/何莉莉,剧情/动作/武侠/古装,香港,汉语普通话,1972,80分钟,(全部362条),(全部17条)
野兽,https://movie.douban.com/subject/1437107/,5.8,1183,瓦莱利安·博罗夫奇克,瓦莱利安·博罗夫奇克,SirpaLane/LisbethHummel/ElisabethKaza,剧情/爱情/悬疑/恐怖/奇幻,法国,法语/意大利语,1975,93分钟,(全部351条),(全部10条)
很可能是魔鬼,https://movie.douban.com/subject/1294782/,7.7,1170,罗伯特·布列松,罗伯特·布列松,AntoineMonnier/TinaIrissari/HenrideMaublanc,剧情,法国,法语,1977,95分钟,(全部330条),(全部10条)
特丽丝塔娜,https://movie.douban.com/subject/1301655/,7.7,1268,路易斯·布努埃尔,贝尼托·佩雷斯·加尔多斯,凯瑟琳·德纳芙/费尔南多·雷伊/弗兰科·内罗,剧情,法国/意大利/西班牙,西班牙语,1970,95分钟,(全部402条),(全部6条)
黑神驹,https://movie.douban.com/subject/1303287/,8.4,1339,卡罗尔·巴拉德,瓦尔特·法利,凯利·雷诺/米基·鲁尼/特瑞·加尔/克拉伦斯·缪斯/霍伊特·阿克斯顿,家庭/冒险/运动,美国,英语/阿拉伯语/意大利语,1979,118分钟,(全部374条),(全部3条)
五虎将,https://movie.douban.com/subject/1302170/,7.5,1346,张彻,张彻,狄龙/姜大卫/陈观泰/李修贤/王钟,剧情/动作/冒险/武侠/古装,香港,汉语普通话,1974,91分钟,(全部392条),(全部9条)
