name,movie_url,rate,rating_people,director,writer,actor,genre,place,language,year,movietime,comment,review
豹,https://movie.douban.com/subject/1293146/,8.8,8898,卢基诺·维斯康蒂,苏索·切基·达米科,伯特·兰卡斯特/克劳迪娅·卡汀娜/阿兰·德龙/保罗·斯陶帕/里娜·莫雷利,剧情/爱情/历史/战争,意大利/法国,意大利语/拉丁语,1963,187分钟,(全部2486条),(全部68条)
水中刀,https://movie.douban.com/subject/1303086/,8.2,7353,罗曼·波兰斯基,杰库·戈德堡,里昂·尼梅兹科/乔兰塔·乌梅卡/兹古蒙特·马拉诺维兹奇,剧情/惊悚,波兰,波兰语,1962,94分钟,(全部1917条),(全部37条)
奇遇,https://movie.douban.com/subject/1389923/,8.3,7094,米开朗基罗·安东尼奥尼,米开朗基罗·安东尼奥尼,加布里埃尔·费泽蒂/莫尼卡·维蒂/蕾雅·马萨利/多米尼克布兰查德/伦佐·里奇/詹姆斯·亚当斯/多萝西德珀莉洛/莱里奥鲁塔兹/乔万尼·贝特鲁奇/埃斯梅拉达露丝珀丽,剧情/悬疑,意大利/法国,意大利语/英语/希腊语,1960,143分钟,(全部2047条),(全部61条)
女人步上楼梯时,https://movie.douban.com/subject/1419479/,9.1,8033,成濑巳喜男,菊岛隆三,高峰秀子/森雅之/团令子/仲代达矢/加东大介/中村雁治郎/小泽荣太郎,剧情,日本,日语,1960,111分钟,(全部2592条),(全部55条)
玉女风流,https://movie.douban.com/subject/1298241/,8.9,8115,比利·怀德,比利·怀德,詹姆斯·卡格尼/霍斯特·布赫霍尔茨/帕梅拉·蒂芬/艾琳·弗朗西斯/霍华德·圣约翰/HannsLothar/LeonAskin/劳夫·沃尔特/卡尔·莱芬/休伯特·冯·麦瑞肯/LoïsBolton/PeterCapell/TilKiwe/HenningSchlüter/KarlLudwigLindt,喜剧,美国,英语/德语/俄语,1961,115分钟,(全部2879条),(全部17条)
瑟堡的雨伞,https://movie.douban.com/subject/1301646/,7.8,7140,雅克·德米,雅克·德米,凯瑟琳·德纳芙/尼诺·卡斯泰尔诺沃/安妮·维尔侬/马克·米歇尔/埃朗·法尔内/米雷珀雷/让·尚皮翁/皮埃尔·卡登/让-皮埃尔·多拉/贝尔纳·弗拉代/米歇尔·伯努瓦/菲利普·迪马/多萝泰·布兰克/雅内·卡拉/哈拉尔德·沃尔夫/吉赛勒·格兰普雷/保罗·帕维尔/罗萨丽·瓦尔达/米歇尔·勒格朗,剧情/爱情/歌舞,法国/西德,法语,1964,91分钟,(全部2678条),(全部41条)
夜,https://movie.douban.com/subject/1361252/,8.8,6929,米开朗基罗·安东尼奥尼,米开朗基罗·安东尼奥尼,马塞洛·马斯楚安尼/让娜·莫罗/莫尼卡·维蒂/伯恩哈德·维基/罗西·马扎库拉蒂/玛丽亚·皮亚·卢齐/圭多·A·马尔桑/维托里奥·贝尔托尼/温琴佐·科尔贝拉/乌戈·福图纳蒂/吉特·马格里尼/乔治·内格罗/罗伯塔·斯佩罗尼/翁贝托·埃科,剧情/爱情,意大利/法国,意大利语/法语,1961,122分钟,(全部2242条),(全部54条)
西区故事,https://movie.douban.com/subject/1295225/,7.6,6203,杰罗姆·罗宾斯/罗伯特·怀斯,恩斯特·莱赫曼,娜塔莉·伍德/理查德·贝梅尔/拉斯·坦布林/丽塔·莫雷诺/乔治·查金思,剧情/爱情/歌舞/犯罪,美国,英语/西班牙语,1961,152分钟,(全部1568条),(全部39条)
犹在镜中,https://movie.douban.com/subject/1302488/,8.4,6219,英格玛·伯格曼,英格玛·伯格曼,哈里特·安德森/古纳尔·布约恩施特兰德/马克斯·冯·叙多夫,剧情,瑞典,瑞典语,1961,89分钟,(全部1997条),(全部57条)
007之霹雳弹,https://movie.douban.com/subject/1292638/,6.9,5107,特伦斯·杨,理查德·麦鲍姆,肖恩·康纳利/克劳迪娜·奥格尔/阿道弗·切利/卢仙娜·帕鲁兹/里克·范纳特/盖·唐尔曼,动作/惊悚/冒险,英国,英语/法语,1965,130分钟,(全部637条),(全部8条)
007之雷霆谷,https://movie.douban.com/subject/1297050/,6.9,4931,刘易斯·吉尔伯特,罗尔德·达尔,肖恩·康纳利/若林映子/滨美枝/丹波哲郎/岛田/卡琳·多/唐纳德·普利森斯,动作/科幻/惊悚/冒险,英国,英语/日语/俄语,1967,117分钟,(全部643条),(全部9条)
大逃亡,https://movie.douban.com/subject/1294947/,8.4,6127,约翰·斯特奇斯,詹姆斯·克拉韦尔,史蒂夫·麦奎因/詹姆斯·加纳/理查德·阿滕伯勒/詹姆斯·唐纳德/查尔斯·布朗森/唐纳德·普利森斯/詹姆斯·柯本,剧情/历史/冒险,美国,英语/德语/法语/俄语,1963,172分钟,(全部1243条),(全部20条)
活死人之夜,https://movie.douban.com/subject/1297996/,7.4,5674,乔治·A·罗梅罗,乔治·A·罗梅罗,杜安·琼斯/朱迪丝·奥迪娅/卡尔·哈德曼/MarilynEastman/基思·韦恩/JudithRidley/凯拉·舍恩,悬疑/恐怖,美国,英语,1968,96分钟,(全部1300条),(全部22条)
大菩萨岭,https://movie.douban.com/subject/1440164/,8.6,6469,冈本喜八,桥本忍,仲代达矢/新珠三千代/内藤洋子/加山雄三/三船敏郎,剧情/动作,日本,日语,1966,120分钟,(全部1782条),(全部36条)
一个男人和一个女人,https://movie.douban.com/subject/1297606/,8.4,5847,克洛德·勒卢什,克洛德·勒卢什,阿努克·艾梅/让-路易·特兰蒂尼昂/皮埃尔·巴鲁/瓦勒瑞·拉格兰,剧情/爱情,法国,法语,1966,102分钟,(全部1805条),(全部53条)
五至七时的克莱奥,https://movie.douban.com/subject/1294565/,8.6,6156,阿涅斯·瓦尔达,阿涅斯·瓦尔达,科琳娜·马尔尚/安托万·布尔塞耶/多米妮克·达夫雷/多萝泰·布兰克/米歇尔·勒格朗/约瑟·路易斯·德·维拉龙卡/卢瓦·帕扬/RenéeDuchateau/吕西安娜·马尔尚/塞吉·科波尔/让-吕克·戈达尔/安娜·卡里娜,剧情/喜剧/音乐,法国/意大利,法语,1962,90分钟,(全部2039条),(全部44条)
007之女王密使,https://movie.douban.com/subject/1293345/,6.7,5265,彼特·R·亨特,理查德·麦鲍姆,乔治·拉扎贝/黛安娜·里格/特利·萨瓦拉斯/加布里埃尔·费泽蒂/伊尔莎·斯特帕特,动作/爱情/惊悚/冒险,英国,英语/德语,1969,142分钟,(全部713条),(全部17条)
砂之女,https://movie.douban.com/subject/1295812/,8.5,5666,敕使河原宏,安部公房,冈田英次/岸田今日子/三井弘次,剧情/惊悚,日本,日语,1964,123分钟,(全部1492条),(全部45条)
压路机和小提琴,https://movie.douban.com/subject/1308609/,8.5,5718,安德烈·塔可夫斯基,安德烈·塔可夫斯基,伊戈尔·福姆琴科/弗拉基米尔·扎曼斯基/玛丽娜·阿朱别伊/柳德米拉·谢苗诺娃/安东宁娜·马克西莫娃,剧情,苏联,俄语,1961,46分钟,(全部1433条),(全部34条)
兰闺惊变,https://movie.douban.com/subject/1292597/,8.1,6177,罗伯特·奥尔德里奇,卢卡斯·海勒,贝蒂·戴维斯/琼·克劳馥/维克多·布鲁诺/韦斯利·阿迪/安妮·巴顿/玛乔丽·本尼特/伯特·弗里德/安娜·李/梅迪·诺曼/戴夫·威洛克,剧情/惊悚,美国,英语,1962,134分钟,(全部2024条),(全部29条)
青春残酷物语,https://movie.douban.com/subject/1303691/,7.3,5209,大岛渚,大岛渚,桑野美雪/川津祐介/久我美子,剧情,日本,日语,1960,96分钟,(全部1411条),(全部39条)
大醉侠,https://movie.douban.com/subject/1301946/,7.5,5204,胡金铨,胡金铨,郑佩佩/岳华/杨志卿/陈鸿烈/韩英杰/沈涝/林健全/谷峰/李允中,动作/武侠/古装,香港,汉语普通话,1966,95分钟,(全部1370条),(全部29条)
日落黄沙,https://movie.douban.com/subject/1296963/,8.3,5663,萨姆·佩金帕,沃伦·格林,威廉·霍尔登/欧内斯特·博格宁/罗伯特·瑞安/艾德蒙·奥布莱恩/沃伦·奥茨,动作/西部,美国,英语/德语/西班牙语,1969,144分钟,(全部1272条),(全部41条)
十一罗汉,https://movie.douban.com/subject/1306762/,7.9,4563,刘易斯·迈尔斯通,哈利·布朗,弗兰克·辛纳特拉/雪莉·麦克雷恩/安吉·迪金森/迪恩·马丁/小萨米·戴维斯/安吉·迪金森,喜剧/音乐/犯罪,美国,英语,1960,127分钟,(全部330条),(全部4条)
欢乐满人间,https://movie.douban.com/subject/1292658/,8.1,5517,罗伯特·斯蒂文森,比尔·沃尔什,朱莉·安德鲁斯/迪克·范·戴克/大卫·汤姆林森/格莱妮丝·约翰斯/赫敏·巴德利/雷塔·肖/卡伦·多里斯/马修·加伯/爱尔莎·兰切斯特/阿瑟·特雷彻/雷吉纳德·欧文/埃德·温/简·达威尔/阿瑟·马利特,喜剧/歌舞/奇幻,美国,英语,1964,139分钟,(全部1789条),(全部23条)
爱比死更冷,https://movie.douban.com/subject/1307684/,7.3,4469,赖纳·维尔纳·法斯宾德,赖纳·维尔纳·法斯宾德,尤利·隆美尔/汉娜·许古拉/UrsulaSträtz/LizSoellner/赖纳·维尔纳·法斯宾德,喜剧/爱情/犯罪,西德,德语,1969,88分钟,(全部1218条),(全部42条)
石榴的颜色,https://movie.douban.com/subject/1303542/,8.7,4795,谢尔盖·帕拉杰诺夫,Sayat Nova,索菲柯·齐阿乌列里/米尔克·阿尔克桑亚/维勒·加尔斯特亚/高吉·格吉奇科里/SpartakBagashvili/MedeaDjaparidze/HovhannesMinasyan/OnikMinasyan/YuriAmiryan/I.Babayan,剧情/音乐/传记,苏联,亚美尼亚语,1969,79分钟,(全部1721条),(全部35条)
情迷意乱,https://movie.douban.com/subject/1422091/,9.1,5534,成濑巳喜男,松山善三,高峰秀子/加山雄三/草笛光子/白川由美/三益爱子/滨美枝/藤木悠/北村和夫/十朱久雄,剧情/爱情/家庭,日本,日语,1964,98分钟,(全部2026条),(全部36条)
早春二月,https://movie.douban.com/subject/1401269/,8.2,4821,谢铁骊,谢铁骊,孙道临/谢芳/上官云珠/高博/韩焱/俞平/范雪朋,剧情/爱情,中国大陆,汉语普通话,1963,108分钟,(全部1294条),(全部45条)
蔑视,https://movie.douban.com/subject/1303555/,7.8,4648,让-吕克·戈达尔,让-吕克·戈达尔,碧姬·芭铎/米歇尔·皮科利/杰克·帕兰斯/弗里茨·朗,剧情/爱情,法国/意大利,法语/英语/德语/意大利语,1963,103分钟,(全部1438条),(全部30条)
慕德家一夜,https://movie.douban.com/subject/1296283/,8.4,4677,埃里克·侯麦,埃里克·侯麦,让-路易·特兰蒂尼昂/弗兰西丝·法比安/玛丽-克里斯汀·巴洛特,剧情/爱情,法国,法语,1969,110分钟,(全部1352条),(全部41条)
阿诗玛,https://movie.douban.com/subject/1437857/,7.8,3452,刘琼,葛炎,杨丽坤/包斯尔/韩非,爱情/歌舞/奇幻,中国大陆,汉语普通话,1964,88分钟,(全部509条),(全部16条)
大李小李和老李,https://movie.douban.com/subject/1424631/,8.2,4211,谢晋,于伶,刘侠声/范哈哈/姚德冰/关宏达/尤嘉/文彬彬/俞祥明/张小玲/嫩娘/王子平/汪宗良/蒋天流/任正佳/王小刚/石小满/傅明正/孙文铮,喜剧,中国大陆,汉语普通话,1962,82分钟,(全部913条),(全部18条)
女收藏家,https://movie.douban.com/subject/1297344/,7.9,4452,埃里克·侯麦,埃里克·侯麦,帕特里克·波查/哈蒂·波丽托弗/DanielPommereulle/AlainJouffroy,剧情/喜剧/爱情,法国,法语/英语,1967,89分钟,(全部1176条),(全部38条)
没有面孔的眼睛,https://movie.douban.com/subject/1297735/,7.5,4645,乔治·弗朗叙,克洛德·苏台,皮埃尔·布拉瑟/阿莉达·瓦利/朱丽叶特·麦涅勒/亚历山大·里尼奥/贝亚特丽斯·阿尔塔里巴/夏尔·布拉韦特/克洛德·布拉瑟/米歇尔·埃切韦里/伊薇特·埃蒂耶旺/勒内·热南/吕西安·于贝尔/马塞尔·佩雷斯/弗朗索瓦·介朗/爱迪丝·斯考博,剧情/恐怖,法国/意大利,法语,1960,88分钟,(全部1181条),(全部21条)
艳贼,https://movie.douban.com/subject/1298442/,7.3,4619,阿尔弗雷德·希区柯克,温斯顿·格雷汉姆,蒂比·海德莉/肖恩·康纳利/黛安·贝克/马丁·加贝尔/LouiseLatham/鲍勃·斯威尼/米尔顿·塞勒泽/阿兰·纳皮尔/亨利·贝克曼/伊迪丝·埃文森/玛丽特·哈莉/布鲁斯·邓恩/S·约翰·劳纳/梅格·怀利,剧情/爱情/悬疑,美国,英语,1964,130分钟,(全部1155条),(全部27条)
独臂刀,https://movie.douban.com/subject/1297979/,7.4,4221,张彻,张彻,王羽/潘迎紫/焦姣/田丰/陈燕燕,剧情/动作/武侠/古装,香港,汉语普通话,1967,111分钟,(全部963条),(全部28条)
女人就是女人,https://movie.douban.com/subject/1293849/,7.9,4325,让-吕克·戈达尔,让-吕克·戈达尔,让-克洛德·布里亚利/安娜·卡里娜/让-保罗·贝尔蒙多/玛丽·杜布瓦/让娜·莫罗,剧情/喜剧/爱情/歌舞,法国/意大利,法语,1961,85分钟,(全部1306条),(全部22条)
小孩与鹰,https://movie.douban.com/subject/1297920/,8.6,4837,肯·洛奇,Barry Hines,大卫·布拉德利/FreddieFletcher/琳内·佩里/科林·韦兰/布莱恩·格洛弗/BobBowes,剧情,英国,英语,1969,110分钟,(全部1486条),(全部25条)
秋日和,https://movie.douban.com/subject/1401843/,8.5,4447,小津安二郎,小津安二郎,原节子/司叶子/冈田茉莉子/笠智众/佐田启二/桑野美雪/三上真一郎/中村伸郎/三宅邦子/泽村贞子,剧情/家庭,日本,日语,1960,128分钟,(全部1281条),(全部28条)
红胡子,https://movie.douban.com/subject/1296679/,8.6,4371,黑泽明,井手雅人,三船敏郎/加山雄三/山崎努/团令子/香川京子/笠智众/田中绢代/三井弘次,剧情,日本,日语,1965,185分钟,(全部1097条),(全部37条)
冷血惊魂,https://movie.douban.com/subject/1301647/,7.7,4254,罗曼·波兰斯基,罗曼·波兰斯基,凯瑟琳·德纳芙/伊恩·亨德里/约翰·弗拉瑟/伊冯·弗奴克丝/帕特里克·怀马克,剧情/惊悚,英国,英语,1965,105分钟,(全部1237条),(全部23条)
雏菊,https://movie.douban.com/subject/1296500/,8.3,3785,维拉·希蒂洛娃,维拉·希蒂洛娃,伊特卡·采尔霍娃/伊万娜·卡尔班诺娃/JuliusAlbert,剧情/喜剧,捷克斯洛伐克,捷克语,1966,74分钟,(全部1350条),(全部28条)
黑郁金香,https://movie.douban.com/subject/1307836/,7.8,3773,克里斯蒂昂-雅克,克里斯蒂昂-雅克,AlainDelon/VirnaLisi,喜剧/动作/冒险,法国/意大利/西班牙,法语,1964,115分钟,(全部570条),(全部6条)
阿尔及尔之战,https://movie.douban.com/subject/1419005/,8.5,4509,吉洛·彭泰科沃,弗兰科·索利纳斯,BrahimHadjadj/让·马丹/YacefSaadi,剧情/历史/战争,意大利/阿尔及利亚,法语/英语/意大利语/阿拉伯语,1966,121分钟,(全部1408条),(全部40条)
阿尔法城,https://movie.douban.com/subject/1316524/,7.7,3937,让-吕克·戈达尔,让-吕克·戈达尔,埃迪·康斯坦丁/安娜·卡里娜/阿基姆·坦米罗夫/让-皮埃尔·利奥德,剧情/科幻/悬疑,法国/意大利,法语,1965,99分钟,(全部1294条),(全部34条)
纽伦堡的审判,https://movie.douban.com/subject/1292589/,9.0,4172,斯坦利·克雷默,阿比·曼,斯宾塞·屈塞/伯特·兰卡斯特/理查德·威德马克/玛琳·黛德丽/马克西米连·谢尔/朱迪·加兰/蒙哥马利·克利夫特/维尔纳·克伦佩雷尔,剧情/历史,美国,英语/德语,1961,186分钟,(全部1064条),(全部45条)
战争与和平,https://movie.douban.com/subject/1307067/,9.1,3721,谢尔盖·邦达尔丘克,谢尔盖·邦达尔丘克,谢尔盖·邦达尔丘克/柳德米拉·萨维里耶娃/维亚切斯拉夫·吉洪诺夫/安娜斯塔西亚·维尔金斯卡娅/AntoninaShuranova/BorisZakhava/AnatoliKtorov/奥列格·塔巴科夫/ViktorStanitsyn/伊琳娜·斯科布采娃/瓦西里·兰诺沃依/KiraGolovko/IrinaGubanova/亚历山大·费·鲍里索夫/奥列格·叶甫列莫夫/GiuliChokhonelidze/弗拉季斯拉夫·斯特尔热利奇克/AngelinaStepanova/尼古拉·特罗菲莫夫/尼古拉·雷布尼科夫/EduardMartsevich/YelenaTyapkina/诺娜·莫尔久科娃/PyotrSavin/SemyonSvashenko/谢尔盖·尼科年科/DaniilNetrebin/阿列克谢·格拉济林/IvanZhevago/GalinaKravchenko/尼古拉·格林科/斯坦尼斯拉夫·切坎/列夫·波利亚科夫/DzhemmaFirsova/安德烈·斯米尔诺夫/AleksandrSmirnov/NikolaiBubnov/格奥尔基·米利亚尔/RodionAleksandrov/伊娅·阿列比娜/MariyaKapnist/尼古拉·库图佐夫,剧情/爱情/历史/战争,苏联,俄语/德语/法语,1966,401分钟,(全部927条),(全部33条)
天国与地狱,https://movie.douban.com/subject/1293663/,8.6,4367,黑泽明,黑泽明,三船敏郎/仲代达矢/香川京子/三桥达也/木村功/石山健二郎/加藤武/志村乔/田崎润/中村伸郎/伊藤雄之助/山崎努/千秋实/东野英治郎/清水将夫,剧情/惊悚/犯罪,日本,日语,1963,143分钟,(全部1215条),(全部26条)
夺命剑,https://movie.douban.com/subject/1300738/,8.9,4452,小林正树,桥本忍,三船敏郎/仲代达矢/司叶子/加藤刚/大塚道子,剧情,日本,日语,1967,128分钟,(全部1221条),(全部34条)
穆谢特,https://movie.douban.com/subject/1302413/,8.5,3886,罗伯特·布列松,罗伯特·布列松,NadineNortier/Jean-ClaudeGuilbert/MarieCardinal/PaulHebert,剧情,法国,法语,1967,78分钟,(全部1074条),(全部38条)
影子部队,https://movie.douban.com/subject/1466419/,8.6,3846,让-皮埃尔·梅尔维尔,让-皮埃尔·梅尔维尔,利诺·文图拉/保罗·默里斯/让-皮埃尔·卡塞尔/西蒙·西涅莱/克洛德·曼/塞尔日·雷吉亚尼,剧情/战争,法国/意大利,法语/德语/英语,1969,Spain:140分钟,(全部1080条),(全部26条)
沉默,https://movie.douban.com/subject/1300958/,8.4,3672,英格玛·伯格曼,英格玛·伯格曼,英格丽·图林/古内尔·林德布洛姆/比耶·马尔姆斯滕/霍坎·扬贝里/约根·林德斯特伦,剧情,瑞典,瑞典语/英语/德语/法语,1963,96分钟,(全部1054条),(全部26条)
偷窥狂,https://movie.douban.com/subject/1299665/,7.7,3899,迈克尔·鲍威尔,里奥·马克思,卡尔海因茨·伯姆/莫伊拉·希勒/安娜·玛西/玛克辛·奥德丽/布伦达·布鲁斯,剧情/惊悚/犯罪,英国,英语,1960,101分钟,(全部1044条),(全部23条)
等明天,https://movie.douban.com/subject/2244584/,8.0,2924,胡雄华,钟子芒,,动画,中国大陆,汉语普通话,1962,15分钟,(全部221条),(全部2条)
飞行器里的好小伙，或我是怎样花25小时11分从伦敦飞到巴黎,https://movie.douban.com/subject/1441189/,8.4,3849,肯·安纳金,肯·安纳金,StuartWhitman/SarahMiles/JamesFox/AlbertoSordi/RobertMorley,喜剧/动作/冒险,英国,英语/法语/德语/意大利语/日语,1965,138分钟,(全部1268条),(全部11条)
冬日之光,https://movie.douban.com/subject/1296792/,8.3,3551,英格玛·伯格曼,英格玛·伯格曼,古纳尔·布约恩施特兰德/马克斯·冯·叙多夫/英格丽·图林/古内尔·林德布洛姆,剧情,瑞典,瑞典语,1963,81分钟,(全部1014条),(全部35条)
怒海沉尸,https://movie.douban.com/subject/1305080/,8.1,3872,雷内·克莱芒,雷内·克莱芒,阿兰·德龙/莫里斯·罗内/玛丽·拉福莱/埃诺·克里萨/弗兰克·拉铁摩尔/罗密·施奈德,剧情/惊悚/犯罪,法国/意大利,法语/意大利语/英语,1960,118分钟,(全部1118条),(全部18条)
石中剑,https://movie.douban.com/subject/1306873/,7.8,2980,沃夫冈·雷瑟曼,比尔·皮特,塞巴斯蒂安·卡伯特/KarlSwenson/RickieSorensen,动画/家庭/荒诞,美国,英语,1963,80分钟,(全部395条),(全部2条)
丽人行,https://movie.douban.com/subject/1293489/,8.1,4024,斯坦利·多南,弗雷德里克·拉菲尔,奥黛丽·赫本/阿尔伯特·芬尼/伊莲诺·布罗/杰奎琳·比塞特/朱迪·康韦尔,剧情/喜剧/爱情,英国,英语/法语,1967,111分钟,(全部879条),(全部22条)
驴子巴特萨,https://movie.douban.com/subject/1401619/,8.3,3489,罗伯特·布列松,罗伯特·布列松,安妮·维亚泽姆斯基/WalterGreen/FrançoisLafarge/PhilippeAsselin,剧情/犯罪,法国/瑞典,法语,1966,95分钟,(全部986条),(全部32条)
铁窗喋血,https://movie.douban.com/subject/1293698/,8.1,3891,斯图尔特·罗森博格,唐·皮尔斯,保罗·纽曼/乔治·肯尼迪/J·D·坎农/卢·安东尼奥/罗伯特·德莱瓦斯,剧情/犯罪,美国,英语,1967,126分钟,(全部928条),(全部29条)
射杀钢琴师,https://movie.douban.com/subject/1298095/,8.0,3342,弗朗索瓦·特吕弗,弗朗索瓦·特吕弗,夏尔·阿兹纳夫/玛丽·杜布瓦/妮科尔·贝尔热/米歇尔·梅奇,剧情/爱情/惊悚/犯罪,法国,法语,1960,UK:80分钟,(全部745条),(全部20条)
严密监视的列车,https://movie.douban.com/subject/1303081/,8.2,3562,伊利·曼佐,博胡米尔·赫拉巴尔,瓦茨拉夫·内茨卡/约瑟夫·索姆尔/伏拉基米尔·布劳德斯基/VladimírValenta/AloisVachek,剧情/喜剧/战争,捷克斯洛伐克,捷克语/德语,1966,93分钟,(全部1007条),(全部25条)
维莉蒂安娜,https://movie.douban.com/subject/1303557/,8.6,3640,路易斯·布努埃尔,路易斯·布努埃尔,西尔维娅·皮纳尔/弗朗西斯科·拉瓦尔/费尔南多·雷伊/何塞·卡尔沃/玛加丽塔·洛扎诺,剧情,西班牙/墨西哥,西班牙语,1961,91分钟,(全部1144条),(全部40条)
如果,https://movie.douban.com/subject/1307973/,8.1,3278,林赛·安德森,大卫·舍温,马尔科姆·麦克道威尔/大卫·伍德/理查德·沃里克/ChristineNoonan,剧情,英国,英语/拉丁语,1968,111分钟,(全部926条),(全部24条)
烈火中永生,https://movie.douban.com/subject/1807966/,7.6,2569,水华,夏衍,赵丹/于蓝/张平/项堃/方舒,剧情,中国大陆,汉语普通话,1965,138分钟,(全部292条),(全部5条)
苏姗娜的故事,https://movie.douban.com/subject/1293030/,7.4,3112,埃里克·侯麦,埃里克·侯麦,CatherineSée/PhilippeBeuzen/ChristianCharrière/DianeWilkinson,剧情/爱情,法国,法语,1963,54分钟,(全部742条),(全部6条)
森林王子,https://movie.douban.com/subject/1293426/,7.8,3079,沃夫冈·雷瑟曼,拉里·克莱蒙斯,菲尔·哈里斯/塞巴斯蒂安·卡伯特/布鲁斯·赖特曼/乔治·桑德斯/斯特灵·哈洛威/路易斯·普瑞玛,动画/歌舞/家庭/冒险,美国,英语,1967,78分钟,(全部402条),(全部2条)
小铃铛,https://movie.douban.com/subject/1482691/,8.1,2530,谢添/陈方千,谢添,石小满/马佳/关维吉/关剑青/冷福记/李乾元/窦玉如,喜剧/儿童,中国大陆,汉语普通话,1963,67分钟,(全部391条),(全部2条)
傻瓜入狱记,https://movie.douban.com/subject/1298191/,7.9,3465,伍迪·艾伦,米基·罗斯,伍迪·艾伦/珍妮特·玛戈林/马塞尔·希莱尔,喜剧/犯罪,美国,英语,1969,85分钟,(全部920条),(全部8条)
伦敦上空的鹰,https://movie.douban.com/subject/1307405/,7.7,3389,恩佐·卡斯特拉里,蒂托·卡尔皮,弗雷德里克·斯坦福德/范·强生/弗朗西斯科·拉瓦尔/伊妲·伽利/路易吉·皮斯蒂利/伦佐·帕尔梅/刘易斯·达维拉/克里斯蒂安·艾/雅克·贝尔捷/特雷莎·希梅拉/乔治·里戈/爱德华多·法哈多/乌戈·阿迪诺尔菲/翁贝托·迪格拉齐亚/里卡多·巴列/埃迪·比亚杰蒂/安赫尔·德尔波佐/阿尔弗雷多·马约/瓦尔特·帕特里亚尔卡/阿方索·罗哈斯,剧情/战争,意大利/法国/西班牙,英语/意大利语,1969,110分钟,(全部381条),(全部11条)
林海雪原,https://movie.douban.com/subject/1916282/,7.6,2246,刘沛然,刘沛然,张勇手/王润身/梁志鹏/崔荣久/张良/师伟/王毅/王连海/张驰/李力/桑平/曲云/毕钰/刘季云/杨成轩/孟庆芳/里坡/姜湘臣/张怀志/马晨曦,动作/战争,中国大陆,汉语普通话,1960,116分钟,(全部287条),(全部5条)
他人之颜,https://movie.douban.com/subject/1432779/,8.3,3286,敕使河原宏,安部公房,仲代达矢/京町子/平干二朗/岸田今日子/冈田英次/入江美树,剧情/科幻,日本,日语,1966,124分钟,(全部885条),(全部29条)
雾都孤儿,https://movie.douban.com/subject/1293219/,8.1,3038,卡罗尔·里德,Vernon Harris,马克·莱斯特/朗·穆迪/姗妮·沃利斯/奥列佛·里德/杰克·瓦尔德,剧情/歌舞/家庭/犯罪,英国,英语,1968,153分钟,(全部470条),(全部13条)
大饭店,https://movie.douban.com/subject/1474788/,8.1,3032,雅克斯·波斯纳德,,路易·德·菲奈斯/贝尔纳·布里埃/韦朗第洛·维朗迪尼,喜剧/动作,法国,法语/德语,1966,Germany:82分钟,(全部453条),(全部4条)
鬼婆,https://movie.douban.com/subject/1308657/,8.1,3278,新藤兼人,新藤兼人,乙羽信子/宇野重吉/佐藤庆/吉村实子/殿山泰司,剧情/恐怖,日本,日语,1964,103分钟,(全部867条),(全部27条)
灵欲春宵,https://movie.douban.com/subject/1295137/,7.9,3218,迈克·尼科尔斯,恩斯特·莱赫曼,伊丽莎白·泰勒/理查德·伯顿/乔治·席格/桑迪·丹尼斯,剧情,美国,英语/拉丁语/西班牙语,1966,131分钟,(全部1071条),(全部31条)
一夜狂欢,https://movie.douban.com/subject/1298566/,8.5,3238,理查德·莱斯特,阿伦·欧文,约翰·列侬/保罗·麦卡特尼/乔治·哈里逊/林哥·斯塔尔,喜剧/音乐,英国,英语/德语,1964,87分钟,(全部999条),(全部24条)
偷吻,https://movie.douban.com/subject/1298197/,7.8,2969,弗朗索瓦·特吕弗,弗朗索瓦·特吕弗,让-皮埃尔·利奥德/德菲因·塞里格/克洛德·雅德/迈克尔·朗斯代尔,剧情/喜剧/爱情,法国,法语,1968,90分钟,(全部723条),(全部14条)
豪勇七蛟龙,https://movie.douban.com/subject/1303373/,7.5,2940,约翰·斯特奇斯,威廉·罗伯茨,尤·伯连纳/埃里·瓦拉赫/史蒂夫·麦奎因/查尔斯·布朗森/罗伯特·沃恩/布拉德·德克斯特/詹姆斯·柯本/霍斯特·布赫霍尔茨,动作/西部,美国,英语/西班牙语,1960,128分钟,(全部762条),(全部16条)
小早川家之秋,https://movie.douban.com/subject/1306069/,8.4,3027,小津安二郎,野田高梧,中村雁治郎/原节子/司叶子/新珠三千代/小林桂树/岛津雅彦/森繁久弥/浪花千荣子/杉村春子/加东大介/笠智众,剧情,日本,日语/英语,1961,103分钟,(全部712条),(全部19条)
我是古巴,https://movie.douban.com/subject/1432669/,9.0,3290,米哈依尔·卡拉托佐夫,Enrique Pineda Barnet,塞吉欧·柯瑞里/SalvadorWood/JoséGallardo,剧情,苏联/古巴,西班牙语/英语,1964,141分钟,(全部1350条),(全部24条)
意大利式离婚,https://movie.douban.com/subject/1303186/,8.4,3273,皮亚托·杰米,恩尼奥·德·孔奇尼,马塞洛·马斯楚安尼/达尼埃拉·罗卡/斯特法尼娅·桑德雷利,喜剧,意大利,意大利语,1961,105分钟,(全部978条),(全部29条)
