name,url,rate,box,director,writer,actor,genre,place,language,releasedate,movietime
反贪风暴,https://movie.douban.com/subject/25792690/,5.7,94460000,林德禄,黄浩华,古天乐/林家栋/陈静/夏嫣/王敏德/卢海鹏/欧锦棠/曾国祥/张兆辉/骆应钧/廖启智/姜皓文/何华超/张松枝/田学维/徐靖雯/王澜霏/吕珊/张坚庭/罗冠兰/方平/张同祖,剧情/动作/犯罪,香港/中国大陆,汉语普通话/粤语,2014-08-16,93
绣春刀,https://movie.douban.com/subject/24745500/,7.5,92670000,路阳,陈舒,张震/刘诗诗/王千源/李东学/聂远/金士杰/叶青/周一围/朱丹/赵立新/叶相明,剧情/动作/武侠/古装,中国大陆,汉语普通话/蒙古语,2014-08-07,111
喜羊羊与灰太狼之飞马奇遇记,https://movie.douban.com/subject/24751765/,4.7,83420000,简耀宗,王舒,祖晴/张琳/白百何/郑恺/邓玉婷/赵娜/梁颖/刘红韵/高全胜,喜剧/动画/家庭/奇幻/冒险,中国大陆,汉语普通话/粤语,2014-01-16,83
整容日记,https://movie.douban.com/subject/11614603/,4.6,83010000,林爱华,林爱华,白百何/郑中基/张瑶/郭京飞/金尤美/王宇媛/李潇潇/周艳平/万薇,喜剧/爱情,中国大陆/香港,汉语普通话,2014-04-04,84
宙斯之子：赫拉克勒斯,https://movie.douban.com/subject/3157583/,6.0,81480000,布莱特·拉特纳,莱恩·康道尔,道恩·强森/伊恩·麦柯肖恩/约翰·赫特/卢夫斯·塞维尔/阿卡塞尔·亨涅/英格丽德·波尔索·贝达尔/瑞斯·里奇/约瑟夫·费因斯/托拜厄斯·桑特尔曼/彼得·穆兰/丽贝卡·弗格森/艾萨克·安德鲁斯/乔·安德森/斯蒂芬·皮科克/尼古拉斯·莫斯,动作/冒险,美国,英语,2014-10-21,101
六福喜事,https://movie.douban.com/subject/25728590/,5.2,79030000,谷德昭,谷德昭,黄百鸣/曾志伟/吴君如/郑中基/薛凯琪/吴千语/林德信/熊黛林/于波/夏春秋/林德荣/谷德昭/张达明/方力申/李灿森/方皓玟/谷祖琳/大鹏/林海峰/林二汶/陈辉虹/邓丽欣/杨爱瑾/杨千嬅/林盛斌/林峯/古天乐,喜剧/爱情,中国大陆/香港,汉语普通话/粤语,2014-01-11,93
分歧者：异类觉醒,https://movie.douban.com/subject/6424814/,6.5,76600000,尼尔·博格,埃文·达赫迪,谢琳·伍德蕾/提奥·詹姆斯/艾什莉·贾德/杰·科特尼/雷·史蒂文森/佐伊·克罗维兹/迈尔斯·特勒/托尼·戈德温/安塞尔·艾尔高特/李美琪/梅奇·费法/凯特·温丝莱特/本·劳埃德-休斯/克里斯蒂安·马德森,动作/科幻/冒险,美国,英语,2014-09-08,140
触不可及,https://movie.douban.com/subject/25789352/,5.4,76000000,赵宝刚,高璇,孙红雷/桂纶镁/方中信/徐静蕾/黄磊/蒋勤勤/蔡少芬/奚美娟/方俊/端木崇慧/李婳/谭凯,爱情/战争,中国大陆,汉语普通话,2014-09-19,100
救火英雄,https://movie.douban.com/subject/20443013/,7.2,72740000,郭子健,梁礼彦,谢霆锋/余文乐/任达华/胡军/白冰/陈伟霆/安志杰/谭耀文/廖启智/吴浩康/卫诗雅/关智斌/洛诗/刘伟强/邵音音/冼色丽/洪卓立/刘洵,动作/灾难,香港/中国大陆,粤语/汉语普通话,2014-01-03,115
英雄之战,https://movie.douban.com/subject/25723081/,3.1,72160000,虞军豪,虞军豪,陆毅/何润东/魏伊/张志康/侯勇/午马/翁虹/林威/李舒燃/章小军,动作/爱情,中国大陆,汉语普通话,2014-03-21,90
雪国列车,https://movie.douban.com/subject/3071441/,7.3,68070000,奉俊昊,奉俊昊,克里斯·埃文斯/杰米·贝尔/宋康昊/蒂尔达·斯文顿/艾德·哈里斯/约翰·赫特/奥克塔维亚·斯宾瑟/艾文·布莱纳/高雅星/艾丽森·皮尔/卢克·帕斯夸尼洛/弗拉德·伊凡诺夫,剧情/动作/科幻/灾难,韩国/捷克/美国/法国,英语/韩语/日语/法语/捷克语,2014-03-17,125
露水红颜,https://movie.douban.com/subject/25831308/,4.8,64280000,高希希,王九九,刘亦菲/郑智薰/王学兵/陈冲/邵峰/唐嫣/安志杰/孙海英/林依轮/董勇,爱情,中国大陆,汉语普通话/英语,2014-11-07,98
盗马记,https://movie.douban.com/subject/25713336/,5.0,61500000,李志毅,李志毅,梁家辉/郑伊健/陈慧琳/曾志伟/王祖蓝/王紫逸/王槊/刘碧丽/廖启智/车婉婉/黎芷珊/陈滢,喜剧/动作/爱情/悬疑,中国大陆/香港,汉语普通话/粤语,2014-03-21,105
神秘世界历险记2,https://movie.douban.com/subject/21340775/,6.2,61200000,王云飞,王云飞,刘校妤/孟泉霖/陆揆/林强/杨天翔/图特哈蒙/宋明,动画/家庭/冒险,中国大陆,汉语普通话,2014-08-08,80
赛尔号大电影4：圣魔之战,https://movie.douban.com/subject/25845586/,4.8,60650000,王章俊,王章俊,杨鸥/张安琪/樊俊航/孟祥龙/游君/袁国庆/苏鑫/贾志超/夏磊/刘钦/杨梦露,剧情/动画/儿童/冒险,中国大陆,汉语普通话,2014-07-10,86
神笔马良,https://movie.douban.com/subject/25832758/,5.6,57170000,钟智行,秦浩,邵亦琛/孟祥龙/洪海天/吴磊/郭易峰/吴文伦,动画/奇幻,中国大陆,汉语普通话/山东方言,2014-07-25,87
秦时明月之龙腾万里,https://movie.douban.com/subject/6721670/,6.8,57100000,沈乐平,沈乐平,冯骏骅/季冠霖/沈达威/刘钦/吴磊/张嘉译/王肖兵/黄莺/程玉珠/樊俊航,动画/奇幻/冒险/武侠,中国大陆,汉语普通话/陕西方言,2014-08-08,98
龙之谷：破晓奇兵,https://movie.douban.com/subject/11443316/,7.5,56610000,宋岳峰,卓然,胡歌/景甜/徐娇/夏梓桐/沈达威/孙晔/季冠霖/孟祥龙/商虹/黄莺,动画/奇幻/冒险,中国大陆,汉语普通话/粤语,2014-07-31,88
别惹我,https://movie.douban.com/subject/10766459/,7.1,55390000,吕克·贝松,吕克·贝松,罗伯特·德尼罗/米歇尔·菲佛/迪安娜·阿格隆/约翰·德利奥/汤米·李·琼斯/吉米·帕伦博/多米尼克·隆巴多兹/斯坦·卡普/维森特·帕斯托雷/乔恩·弗雷达/小迈克尔·J·帕尼凯利/保罗·鲍格才/安东尼·德西奥/特德·阿尔奇迪/大卫·贝利,喜剧/动作/惊悚/犯罪,法国/美国,英语/法语,2014-03-07,111
脱轨时代,https://movie.douban.com/subject/21724200/,6.1,54090000,五百,高雅楠,张静初/潘粤明/吴克群/朱珠/班嘉佳,喜剧/爱情,中国大陆,汉语普通话,2014-03-07,101
火鸡总动员,https://movie.douban.com/subject/5154496/,6.0,49070000,吉米·海沃德,吉米·海沃德,欧文·威尔逊/伍迪·哈里森/艾米·波勒/武井乔治/科尔姆·米尼/凯斯·大卫/丹·福勒/吉米·海沃德/凯特林·马希尔/卡洛斯·阿拉斯拉奇/杰夫·比安卡拉纳/丹尼·凯里/卡洛斯·庞丝/罗伯特·贝尔特兰/莱斯利·尼科尔,喜剧/动画/冒险,美国,英语,2014-03-07,91
黄金时代,https://movie.douban.com/subject/10545939/,7.2,48760000,许鞍华,李樯,汤唯/冯绍峰/王志文/朱亚文/黄轩/郝蕾/袁泉/田沅/丁嘉丽/王千源/沙溢/祖峰/张译/冯雷/袁文康/陈月末/王紫逸/张嘉译/王景春/杨雪/焦刚/张博/张瑶/唐艺昕,剧情/爱情/传记,中国大陆/香港,汉语普通话/粤语/上海话/武汉话/四川话/俄语/日语,2014-10-01,179
笔仙3,https://movie.douban.com/subject/24859034/,4.2,48600000,安兵基,李顺安,江一燕/焦俊艳/王龙华/董子健/徐昂/赵紫萱/荣益,悬疑/惊悚,中国大陆,汉语普通话,2014-07-04,100
盟军夺宝队,https://movie.douban.com/subject/10456894/,5.5,46690000,乔治·克鲁尼,乔治·克鲁尼,乔治·克鲁尼/马特·达蒙/比尔·默瑞/凯特·布兰切特/约翰·古德曼/让·杜雅尔丹/休·博纳维尔/鲍勃·巴拉班/迪米特里·列奥尼达斯/尤斯图斯·冯·多赫纳尼/扎哈利·巴哈罗夫/迈克尔·布兰德纳/山姆·哈兹尔丁/迈尔斯·贾普/亚历山大·德斯普拉/迪尔梅德·默塔/塞尔奇·哈赛纳维奇/吕克·费特/格兰特·赫斯洛夫,剧情/传记/历史/战争,美国/德国,英语/德语/俄语/法语/弗拉芒语,2014-03-28,118
洛克王国3：圣龙的守护,https://movie.douban.com/subject/25895278/,4.9,46100000,龚宾四,黄伟健,杨莹/阎萌萌/皇贞季/山新/唐小喜/张磊/高增志/赵树仁/郭政建/赵震/郭盛/班闯,动画/奇幻/冒险,中国大陆,汉语普通话,2014-07-10,85
潜艇总动员4：章鱼奇遇记,https://movie.douban.com/subject/25804446/,3.9,45630000,何子力,何子力,蒋可/王晓彤/李晔/孙宁芳/范楚绒/洪海天/谢元真/胡谦/刘北辰/周南飞/严丽祯/谭满堂/翟巍,喜剧/动画/冒险,中国大陆,汉语普通话,2014-05-30,80
冰川时代2：融冰之灾,https://movie.douban.com/subject/1437342/,8.0,43270000,卡洛斯·沙尔丹哈,彼得·高尔克,雷·罗马诺/约翰·雷吉扎莫/丹尼斯·利瑞/西恩·威廉·斯科特/乔希·佩克/奎恩·拉提法/威尔·阿奈特/杰·雷诺/克里斯·韦奇/彼得·阿克曼/约瑟夫·博洛尼亚/彼得·德塞夫,喜剧/动画/冒险,美国,英语,2006-06-09,91
铠甲勇士之雅塔莱斯,https://movie.douban.com/subject/24372055/,5.5,42810000,郑国伟,杨东,许峰/曹曦月/曾祥程/李欣泽/朱佳琦/李宏磊/龙女/严洪雨/贾玉婷/沈渤/吴永淦/耿懿,剧情/动作/科幻,中国大陆,汉语普通话,2014-10-01,92
麦兜我和我妈妈,https://movie.douban.com/subject/25884416/,8.4,42120000,谢立文,谢立文,黄磊/吴君如/张正中/黄秋生/蔡明丽/蔡瀚亿/李云迪,喜剧/动画/家庭,香港/中国大陆,汉语普通话/粤语,2014-10-01,81
猪猪侠之勇闯巨人岛,https://movie.douban.com/subject/25884865/,3.7,41160000,古志斌,王晓莉,陆双/祖晴/陈志荣/徐经纬,喜剧/动画/冒险,中国大陆,汉语普通话,2014-05-31,88
新大头儿子和小头爸爸之秘密计划,https://movie.douban.com/subject/25966045/,4.4,40220000,何澄,于洪洋,刘纯燕/董浩/鞠萍/耿晨晨/陈苏/霍小雷,动画/家庭/儿童,中国大陆,汉语普通话,2014-09-26,80
斑马总动员,https://movie.douban.com/subject/3927761/,5.7,39450000,安东尼·希尔瓦斯顿,拉菲艾拉·德尔·多恩,杰克·T·奥斯汀/史蒂夫·布西密/洛雷塔·迪瓦恩/劳伦斯·菲什伯恩/理查德·E·格兰特/阿尼卡·诺尼·罗斯/安娜索菲亚·罗伯/凯瑟琳·塔特/连姆·尼森/查尔斯·阿德勒/迪·布拉雷·贝克尔/杰夫·贝内特/汉尼斯·布鲁默/罗埃尔·贝克斯,动画/家庭/冒险,南非,英语,2014-12-31,86
甜蜜杀机,https://movie.douban.com/subject/21765841/,6.0,36560000,连奕琦,于尚民,苏有朋/林依晨/吴中天/雷洪/郎祖筠/马念先/林暐恒/朱芷莹/高盟杰/林柏宏/杜妍,喜剧/爱情/犯罪,台湾,汉语普通话,2014-03-07,101
抢劫坚果店,https://movie.douban.com/subject/21340202/,6.3,36210000,彼得·莱佩尼奥蒂斯,罗恩·卡梅伦,威尔·阿奈特/布兰登·费舍/连姆·尼森/凯瑟琳·海格尔/史蒂芬·朗/玛娅·鲁道夫/杰夫·唐纳姆/加布里埃尔·伊格莱西亚斯/莎拉·加顿/詹姆斯·兰金/斯科特·雅菲/乔·平格/安妮可·奥冯萨温/朱莉·勒米厄/罗伯特·丁克勒/斯科特·麦克科德,喜剧/动画/冒险,加拿大/韩国/美国,英语/荷兰语,2014-12-26,86
全城通缉,https://movie.douban.com/subject/25849599/,4.5,34410000,汪涛,陈渐,刘烨/赵文卓/秋瓷炫/古力娜扎/薛皓文/辉灿/马浴柯/吴佩柔/李依馨,剧情/悬疑,中国大陆,汉语普通话,2014-11-06,104
笔仙惊魂3,https://movie.douban.com/subject/25828701/,3.2,34030000,关尔,梁潇潇,余心恬/郭艳/郭鑫/郎鹏/付曼/薛斐/吴云飞/嘉熙/卡卡/郑惠馨,悬疑/惊悚/恐怖,中国大陆,汉语普通话,2014-04-04,93
绝命航班,https://movie.douban.com/subject/25715111/,3.4,33150000,周文武贝,周文武贝,爱德·维斯特维克/朱珠/艾米丽·桑斯芮/辜承/亚历山大·威特斯/约翰·哈尔夫/江琳琳/伊娜/李晨浩,动作/惊悚/灾难,中国大陆,英语/汉语普通话,2014-03-21,86
蜂鸟特攻,https://movie.douban.com/subject/10487568/,6.3,32020000,斯蒂文·奈特,斯蒂文·奈特,杰森·斯坦森/阿加塔·布泽克/薇琪·麦克卢尔/黄凯旋/盖·莱恩/优素福·凯尔科尔/AnthonyMorris/VictoriaBewick/克里斯蒂安·布拉辛顿/丹尼·韦伯/SangLui/BruceWang/大卫·布拉德利/希欧布罕·休莱特/StevenBeard/杰森·王/艾德·高根/伊恩·皮里/Sheng-ChienTsai/约瑟夫·阿尔京/LeeShunWen/约瑟夫·朗/AndrewEllis/李·阿斯奎斯-柯/保罗·布莱克维尔/史蒂文·博里/蒂利亚纳·布克丽瓦/贝恩·科拉科/克里斯·考林/李·尼古拉斯·哈里斯/理查德·赫德曼/李镇男/马汀·麦格/丹尼斯·圣图奇/森内姆·特米兹,剧情/动作/惊悚/犯罪,英国/美国,英语/波兰语/粤语/意大利语,2014-05-09,90
家园防线,https://movie.douban.com/subject/11601131/,6.3,31990000,加里·弗莱德,西尔维斯特·史泰龙,杰森·斯坦森/詹姆斯·弗兰科/伊扎贝拉·维多维奇/凯特·波茨沃斯/马库斯·赫斯特/克兰西·布朗/薇诺娜·瑞德/奥玛·本森·米勒/蕾切尔·勒费夫尔/弗兰克·格里罗/查克·齐托/普路特·泰勒·文斯,动作/惊悚/犯罪,美国,英语,2014-03-14,92
王牌,https://movie.douban.com/subject/25743807/,4.6,31290000,范建浍,远浍,林志玲/梁家辉/钟欣潼/蒙亭宜/邬君梅/李铭顺/郑则仕/苏瑾/刘璐佳/吕聿来,剧情/悬疑,中国大陆,汉语普通话,2014-12-31,90
天河,https://movie.douban.com/subject/25972494/,4.5,28810000,宁海强,柳建伟,李幼斌/俞飞鸿/段奕宏/王若心/赵有亮/黄梅莹/高明/宋春丽/林妙可/吴军/林永健/濮存昕/姜昆/小香玉/陈宝国/侯世甲/江平,剧情,中国大陆,汉语普通话/英语,2014-11-15,98
昆虫总动员,https://movie.douban.com/subject/23048775/,8.2,28780000,海琳·吉罗,托马斯·绍博,,动画/冒险,法国/比利时,无对白,2014-08-22,89
完美假妻168,https://movie.douban.com/subject/24752702/,4.9,28480000,刘镇伟,刘镇伟,徐若瑄/何炅/王学兵/蒋梦婕/惠英红/陈勋奇/李菁/杨诗敏/吴宸臣/陈柏霖/陈妍希,喜剧/爱情/悬疑,中国大陆,汉语普通话,2014-03-04,93
考拉大冒险,https://movie.douban.com/subject/7057975/,5.4,28380000,李景浩,斯科特·克莱文杰,查理·比尤利/利尔·托娃·布林克夫/艾伦·卡明/蒂姆·克里/克里斯·埃杰利/埃里克·洛佩斯/诺曼·麦克唐纳徳/布雷特·麦肯齐/诺兰·诺斯/菲尔·普洛克特/珍妮·普罗斯/内尔·洛斯/罗伯·施奈德/伊冯娜·斯特拉霍夫斯基,动画/家庭/冒险,韩国/美国,英语/韩语,2014-05-01,85
圣杯神器：骸骨之城,https://movie.douban.com/subject/4126925/,5.4,28190000,哈罗德·兹瓦特,杰西卡·波斯蒂戈,莉莉·柯林斯/杰米·坎贝尔·鲍尔/凯文·席格斯/杰迈玛·韦斯特/罗伯特·席安/罗伯特·梅耶/凯文·杜兰/高以翔/琳娜·海蒂/哈里·范·戈库姆/希·庞德/杰瑞德·哈里斯/乔纳森·莱斯·梅耶斯/艾丹·特纳/斯蒂芬·R·哈特/查德·康奈尔/克里斯·拉茨/埃利亚斯·穆巴里克,动作/奇幻/冒险,美国/德国/加拿大,英语,2014-01-03,130
大话天仙,https://movie.douban.com/subject/4913222/,3.1,28050000,刘镇伟,刘镇伟,孙俪/郑中基/郑伊健/方力申/郭德纲/于谦/林更新/黄奕/谭耀文/林雪/蔡少芬/李健仁/胡歌/雷凯欣,喜剧/奇幻/古装,中国大陆/香港,汉语普通话/粤语,2014-02-02,91
开心超人2：启源星之战,https://movie.douban.com/subject/25858762/,6.0,27500000,黄伟明,黄伟明,祖晴/高全胜/刘红韵/邓玉婷/严彦子/李团/张琳,动画/冒险,中国大陆,汉语普通话,2014-07-18,85
疯狂72小时,https://movie.douban.com/subject/24873473/,4.6,26130000,李继贤,李青阳,闫妮/耿乐/邵兵/包贝尔/李菁/乔任梁/李佳璇/冯馨瑶,喜剧,中国大陆,汉语普通话,2014-06-06,99
怨灵人偶,https://movie.douban.com/subject/21967905/,2.9,25610000,石井辉仪,钱海毅,汪东城/周奇奇/李逸朗/蒋婧/虞朗,惊悚/恐怖,中国大陆,汉语普通话,2014-12-31,84
大力神,https://movie.douban.com/subject/24859795/,4.8,25160000,雷尼·哈林,希恩·胡德,凯南·鲁兹/盖亚·维斯/斯科特·阿金斯/罗姗妮·麦琪/利亚姆·加里根/连姆·麦肯泰尔/拉德·舍博德兹加/乔纳森·斯卡奇/卢克·纽伯里/肯尼思·库兰汉姆/玛丽亚·盖尔/萨拉·吉瓦蒂/迪米特尔·多切诺夫/尼古拉·索蒂罗夫/拉多斯拉夫·巴瓦诺夫,动作/冒险,美国,英语,2014-04-11,99
摩纳哥王妃,https://movie.douban.com/subject/10450713/,6.7,25080000,奥利维埃·达昂,阿拉什·阿梅尔,妮可·基德曼/帕斯·贝加/米洛·文堤米利亚/蒂姆·罗斯/帕克·波西/杰拉丁·萨莫维尔/德里克·雅各比/弗兰克·兰格拉/罗杰·阿什顿-格里菲斯/尼古拉斯·法瑞尔/罗伯特·林德森/奥利维尔·雷堡汀/让娜·巴利巴尔,剧情/爱情/传记,法国/美国/比利时/意大利/瑞士,英语/法语/意大利语,2014-06-20,103
辛巴达历险记2,https://movie.douban.com/subject/25844367/,4.0,24780000,顾培欣,顾培欣,杨鸥/黄莺/杨梦露/谢添天/夏磊,喜剧/动画/冒险,中国大陆,汉语普通话,2014-05-30,88
鸣梁海战,https://movie.douban.com/subject/7065161/,7.1,24430000,金韩民,全哲洪,崔岷植/柳承龙/赵震雄/晋久/李贞贤/权律/大谷亮平/李成俊/金明坤/鲁敏宇/金太勋/朴宝剑,剧情/动作/传记/战争,韩国,韩语,2014-12-12,109
百变爱人,https://movie.douban.com/subject/22300822/,4.5,23740000,叶念琛,叶念琛,王祖蓝/王菀之/许冠文/王敏德/元秋/薛家燕/庄思敏/龙小菌/方力申/郭伟亮/蔡瀚亿/王李丹妮,喜剧/爱情,香港/中国大陆,汉语普通话/粤语,2014-04-11,101
魁拔Ⅲ战神崛起,https://movie.douban.com/subject/24723061/,8.2,23500000,王川,王鹏展,刘婧荦/姚姝/王宇腾/杨晨/刘校妤/王凯/敖磊/石困困/宋明/马海峰/杨凝/阿杰/范哲琛/图特哈蒙/姜广涛,动作/动画/奇幻/冒险,中国大陆,汉语普通话,2014-10-01,90
极地大冒险2,https://movie.douban.com/subject/10511636/,5.9,22900000,卡里·尤索宁,马丁内·托雷松,卡里·希耶塔拉赫蒂/沃科·霍瓦塔/尤哈·韦约宁/埃里克·卡尔森/艾丽娜·克尼赫蒂莱/艾伦·凯伦/卡里·凯托宁/里库·涅米宁/里斯托·卡斯基拉赫蒂/尤卡·拉西拉/亚科·萨里洛马/佩尔蒂·科伊武拉/尤哈娜·瓦伊蒂宁/米卡·阿拉-帕努拉/米克·基维宁,剧情/喜剧/动画/冒险,芬兰/德国/丹麦/爱尔兰,芬兰语,2014-02-02,77
夜莺,https://movie.douban.com/subject/19962587/,6.5,21090000,费利普·弥勒,费利普·弥勒,李保田/杨心仪/李小冉/秦昊,剧情/家庭,中国大陆/法国,汉语普通话/广西方言/法语,2014-10-31,92
谁说我们不会爱,https://movie.douban.com/subject/20426975/,3.5,20990000,刘宝贤,许莎朗,杜淳/颖儿/陈廷嘉/高虎/海鸣威/高健/王妍/于宇昂/汪洋,爱情,中国大陆,汉语普通话,2014-02-14,96
食人虫,https://movie.douban.com/subject/25958914/,3.0,20710000,严嘉,,夏梓桐/张梓琳/王传君/丁春诚,科幻/惊悚/灾难,中国大陆,汉语普通话/英语,2014-10-10,82
我在路上最爱你,https://movie.douban.com/subject/6147308/,3.5,20600000,金丰起,金丰起,黄圣依/池珍熙/车秀妍/文章/张少华/翟子陌,剧情/爱情,中国大陆/韩国,汉语普通话/韩语,2014-03-28,94
机器纪元,https://movie.douban.com/subject/6873819/,6.2,20420000,加贝·伊班内兹,加贝·伊班内兹,安东尼奥·班德拉斯/迪伦·麦克德莫特/梅兰尼·格里菲斯/比吉特·约尔特·索伦森/罗伯特·福斯特/蒂姆·麦克纳尼/安迪·尼曼/大卫·莱尔/安德鲁·蒂曼/克里斯蒂娜·坎贝尔/克里斯蒂娜·谭/丹尼·基兰/菲利普·罗施/哈维尔·巴登/哈里·阿尼奇金,科幻/惊悚,西班牙/保加利亚,英语,2014-11-28,93
魔幻仙踪,https://movie.douban.com/subject/25820625/,4.4,20200000,吴建荣,于洪洋,伊一/葛钰莹/杨莹/铃涓/张璐/郭政建/林强/笑谈/张美娟/王冠南,动画/奇幻/冒险,中国大陆,汉语普通话,2014-05-30,90
美国骗局,https://movie.douban.com/subject/6873657/,6.7,19650000,大卫·O·拉塞尔,埃里克·辛格尔,克里斯蒂安·贝尔/布莱德利·库珀/艾米·亚当斯/杰瑞米·雷纳/詹妮弗·劳伦斯/路易·C·K/杰克·休斯顿/迈克尔·佩纳/谢伊·惠格姆/亚历桑德罗·尼沃拉/伊丽莎白·霍尔姆/保罗·赫尔曼/萨伊德·塔格马奥/马修·拉塞尔/托马斯·马修,剧情/犯罪,美国,英语/阿拉伯语,2014-07-04,103
幻影车神：魔盗激情,https://movie.douban.com/subject/6558262/,7.2,19270000,维贾伊·克利须那·阿查里雅,维贾伊·克利须那·阿查里雅,阿米尔·汗/卡特莉娜·卡芙/塔布莱特·贝赛尔/阿布舍克·巴强/杰奇·史洛夫/金·德吉泽斯/尤代·乔普拉,动作/惊悚/犯罪,印度,印地语/英语/泰米尔语/泰卢固语,2014-07-25,133
丛林之王,https://movie.douban.com/subject/10738133/,5.8,18670000,莱因哈德·克洛斯,莱因哈德·克洛斯,凯南·鲁兹/罗伯特·卡普荣/史宾塞·洛克/杰米·雷·纽曼/布莱恩·布鲁姆/马克·迪克林/布莱恩·赫斯基/特雷弗·圣约翰/塞西莉·费伊/乔·奥斯蒙德/丽贝卡·雷尼/安东·塞特霍尔姆/安迪·韦勒姆/克雷格·加纳/杰夫·伯勒尔,动作/动画/冒险,德国,英语,2014-08-21,95
怨灵,https://movie.douban.com/subject/26051798/,3.9,18310000,佟亦坚,红娘子,洪秀儿/姜潮/倪慕斯/彭凌/谈莉娜/高泰宇/徐悦,惊悚/恐怖,中国大陆/韩国,汉语普通话,2014-11-13,90
81号农场之疯狂的麦咭,https://movie.douban.com/subject/25926925/,4.4,18200000,徐克,徐克,沈达威/冯骏骅/醋醋/刘雨轩/杨梦露/夏磊/谢添天/苏鑫/倪康/王宇航/杨鸥/海帆,喜剧/动画/家庭/冒险,中国大陆,汉语普通话,2014-10-01,80
巴啦啦小魔仙之魔法的考验,https://movie.douban.com/subject/25791073/,3.6,18110000,于人,齐圆,陈雨薇/赵今麦/刘黛希/王慧/徐可/崔倓,儿童/奇幻/冒险,中国大陆,汉语普通话,2014-01-23,90
碟仙诡谭,https://movie.douban.com/subject/20451334/,3.0,18000000,王熠,王熠,方力申/刘小佳/洪乙心/韩雪薇/陈俏/姚宜艾/尹姗姗/刘凌/孙建/刘向京/马恺曼,惊悚,中国大陆,汉语普通话,2014-08-08,95
夺命地铁,https://movie.douban.com/subject/20497633/,6.9,17380000,安东·梅格尔季切夫,丹尼斯·库雷舍夫,谢尔盖·普斯科帕里斯/阿纳托利·比利/斯维特拉纳·库德钦科娃/安菲萨·梅德韦迭娃/亚力克萨·巴杜科夫/凯特丽娜·斯皮茨/叶莲娜·维克托罗夫娜·帕诺娃/斯坦尼斯拉夫·杜任科夫/基里尔·普雷特涅夫/伊万·马卡列维奇,剧情/惊悚/灾难,俄罗斯,俄语,2014-01-10,107
白雪公主之矮人力量,https://movie.douban.com/subject/25918626/,3.3,17350000,邱浩强,陈晴,刘小翠/李旭乔,喜剧/动画/奇幻/冒险,中国大陆,汉语普通话/英语,2014-08-21,84
不能说的夏天,https://movie.douban.com/subject/25743833/,6.9,16450000,王维明,徐琨华,徐若瑄/郭采洁/贾静雯/戴立忍/周幼婷/黄远/柯素云/夏宇童/赖琳恩/傅小芸,剧情,台湾/中国大陆,汉语普通话,2014-10-24,110
末日浩劫,https://movie.douban.com/subject/19976260/,5.7,16360000,大卫·帕斯特尔,大卫·帕斯特尔,基姆·古铁雷斯/何塞·科罗纳多/玛尔塔·埃图拉/拉蒂西亚·多瑞拉/米克尔·伊格莱西亚斯/伊万·马萨戈/佩雷·文图拉/路易斯·索莱尔/阿卜杜勒拉蒂夫·哈威达尔/法拉·哈米德/莉莉·莫雷特/伊萨克·费里/佩雷·布拉索/莫莫·巴列斯特罗斯/阿尔伯特·普拉特,科幻/惊悚/冒险/灾难,西班牙/法国,西班牙语/加泰罗尼亚语,2014-12-26,102
美女与野兽,https://movie.douban.com/subject/10562987/,6.4,16260000,克里斯多夫·甘斯,桑德拉·沃安,文森特·卡索/蕾雅·赛杜/安德烈·杜索里埃/爱德华多·诺列加/米丽娅姆·沙琳斯/奥黛丽·拉米/萨拉·吉罗多/乔纳森·德缪杰/尼古拉斯·高布/卢卡·梅利亚瓦/伊冯娜·卡特菲德/德扬·布钦/沃尔夫冈·梅纳迪/米基·哈特/阿瑟·多普勒,爱情/奇幻,法国/德国,法语,2014-09-12,112
床下有人2,https://movie.douban.com/subject/25910152/,2.7,14760000,袁杰,张兴杰,殷果儿/李鹤楠/陈圆/宋伟/陈嘉敏/孙心娅/李卓远/钟超,悬疑/惊悚,中国大陆,汉语普通话,2014-08-22,88
人间·小团圆,https://movie.douban.com/subject/24736526/,5.4,14140000,彭浩翔,彭浩翔,古天乐/曾志伟/杨千嬅/梁咏琪/吴孟达/吴家丽/蔡洁/李汶桂/余文乐/杜汶泽/陈静/郑希怡,剧情,香港/中国大陆,汉语普通话/粤语,2014-05-08,93
大话西游之大圣娶亲,https://movie.douban.com/subject/1292213/,9.2,14040000,刘镇伟,刘镇伟,周星驰/吴孟达/朱茵/蔡少芬/蓝洁瑛/莫文蔚/罗家英/刘镇伟/陆树铭/李健仁,喜剧/爱情/奇幻/古装,香港/中国大陆,粤语/汉语普通话,2014-10-24,95
过界男女,https://movie.douban.com/subject/19944289/,5.7,14030000,刘韵文,刘韵文,刘嘉玲/陈坤/田沅/车婉婉/郑丹瑞,剧情/爱情,香港,粤语/汉语普通话/英语,2014-02-14,94
男人不可以穷,https://movie.douban.com/subject/25824741/,6.0,13560000,钟澍佳,郭建乐,黄宗泽/陈伟霆/谢天华/金刚/邓丽欣/赵荣/陈嘉桓/洪天明/廖启智/龚慈恩/卢宛茵/关宝慧/许绍雄/郑诗君/陆永/周定宇/徐伟栋/吴浩康/邱晔,剧情/喜剧,香港/中国大陆,汉语普通话/粤语,2014-12-24,104
