name,rate,rating_people,director,year,movietime,main_country,main_language,main_genre,second_genre,main_actor,second_actor
西葫芦的生活,8.4,14966,克洛德·巴拉斯,2016,66,瑞士,法语,剧情,动画,加斯帕德·施拉特,西斯汀·穆拉特
偷书贼,7.8,22981,布莱恩·派西维尔,2013,131,美国,英语,剧情,战争,杰弗里·拉什,艾米丽·沃森
自由坠落,7.7,14267,斯蒂芬·拉坎特,2013,100,德国,德语,剧情,爱情,汉诺·科夫勒,马克思·雷迈特
捍卫者,7.5,8081,廖希,2017,109,中国大陆,汉语普通话,剧情,历史,白恩,吕星辰
橘色奇迹,6.8,13827,桥本光二郎,2015,139,日本,日语,剧情,爱情,土屋太凤,山崎贤人
时间怪客,6.3,1199,安德鲁·鲍勒,2018,104,美国,英语,喜剧,爱情,阿萨·巴特菲尔德,苏菲·特纳
韩赛尔与格蕾特：女巫猎人,6.0,18034,托米·维尔科拉,2013,88,德国,英语,动作,恐怖,杰瑞米·雷纳,杰玛·阿特登
那年夏天你去了哪里,4.7,15564,周隼,2016,89,中国大陆,汉语普通话,悬疑,悬疑,宋佳,林家栋
绣花鞋,4.4,13673,叶伟民,2012,86,中国大陆,汉语普通话,剧情,恐怖,林心如,莫小棋
吸血鬼生活,7.9,22588,杰梅奈·克莱门特,2014,86,新西兰,英语,喜剧,恐怖,杰梅奈·克莱门特,塔伊加·维迪提
功夫小蝇,7.4,29905,S·S·拉贾穆里,2012,134,印度,泰卢固语,喜剧,动作,纳尼,萨曼莎·鲁斯·帕布
宙斯之子：赫拉克勒斯,6.0,19998,布莱特·拉特纳,2014,101,美国,英语,动作,冒险,道恩·强森,伊恩·麦柯肖恩
弯刀杀戮,5.7,10984,罗伯特·罗德里格兹,2013,107,美国,英语,动作,惊悚,丹尼·特雷霍,米歇尔·罗德里格兹
曼蒂,5.4,10350,帕诺斯·科斯马图斯,2018,121,美国,英语,动作,恐怖,尼古拉斯·凯奇,安德丽亚·瑞斯波罗格
求求你爱上我,4.8,1701,董春泽,2018,104,中国大陆,汉语普通话,剧情,喜剧,姜涛,钱冬旎
阿修罗,3.0,15168,张鹏,2018,141,中国大陆,汉语普通话,动作,爱情,吴磊,梁家辉
爱在罗马,7.6,56664,伍迪·艾伦,2012,112,美国,英语,喜剧,爱情,杰西·艾森伯格,艾伦·佩吉
幸运钥匙,7.3,12252,李桂碧,2016,112,韩国,韩语,喜剧,喜剧,柳海真,李准
中国城,7.1,11644,韩俊熙,2015,110,韩国,韩语,剧情,剧情,金惠秀,金高银
恩娇,6.7,14400,郑址宇,2012,129,韩国,韩语,剧情,爱情,朴海日,金武烈
一切都好,6.4,12612,张猛,2016,105,中国大陆,汉语普通话,剧情,家庭,张国立,姚晨
德古拉元年,6.1,20061,盖瑞·肖,2014,92,美国,英语,剧情,动作,卢克·伊万斯,莎拉·加顿
宿主,6.0,14754,安德鲁·尼科尔,2013,125,美国,英语,动作,爱情,西尔莎·罗南,马克斯·艾恩斯
好命先生,3.9,10431,韩兆,2014,91,中国大陆,汉语普通话,喜剧,爱情,陈小春,安以轩
反叛的童谣,8.6,10096,扬·拉豪尔,2016,57,英国,英语,动画,动画,罗伯·布莱顿,露丝·莱斯利
诗,8.4,20329,李沧东,2010,139,韩国,韩语,剧情,剧情,尹静姬,李大为
哥,7.4,13474,全秀庆,2016,110,韩国,韩语,剧情,剧情,都暻秀,曹政奭
坚不可摧,6.8,22224,安吉丽娜·朱莉,2014,138,美国,英语,剧情,传记,杰克·奥康奈尔,多姆纳尔·格里森
12勇士,6.7,12482,尼科莱·弗格西格,2018,130,美国,英语,剧情,历史,克里斯·海姆斯沃斯,迈克尔·珊农
追爱大布局,5.9,19833,赖俊羽,2013,101,台湾,汉语普通话,喜剧,爱情,陈柏霖,陈意涵
驯龙骑士,5.8,8232,曼努埃尔·西西里阿,2013,90,西班牙,英语,动画,冒险,安东尼奥·班德拉斯,詹姆斯·卡沙莫
暴走神探,5.3,13193,罗卓瑶,2015,123,中国大陆,汉语普通话,喜剧,动作,阮经天,周冬雨
中二病也要谈恋爱！剧场版,8.4,2720,石原立也,2018,94,日本,日语,喜剧,爱情,福山润,内田真礼
你好，陌生人,7.7,67832,班庄·比辛达拿刚,2010,130,泰国,泰语,喜剧,爱情,辰塔维·塔纳西维,能提妲·索彭
死于明日,7.4,2410,纳瓦彭·坦荣瓜塔纳利,2017,75,泰国,泰语,剧情,剧情,桑尼·苏瓦美塔农,帕查·朋皮雷亚
我的见鬼女友,6.7,21689,黄仁镐,2011,114,韩国,韩语,喜剧,爱情,孙艺珍,李民基
深夜前的五分钟,6.0,18039,行定勋,2014,127,中国大陆,汉语普通话,爱情,悬疑,刘诗诗,三浦春马
最终幻想女孩,7.4,10661,大九明子,2017,117,日本,日语,爱情,爱情,松冈茉优,渡边大知
耐撕侦探,7.0,25360,沙恩·布莱克,2016,116,美国,英语,喜剧,动作,罗素·克劳,瑞恩·高斯林
救命解药,7.0,13025,戈尔·维宾斯基,2016,146,美国,英语,悬疑,惊悚,戴恩·德哈恩,詹森·艾萨克
高手们,6.4,13812,金泓善,2014,116,韩国,韩语,动作,犯罪,金宇彬,李玹雨
战斗民族养成记,4.7,3436,阿卡季·萨赫拉什维利,2019,93,中国大陆,汉语普通话,喜剧,爱情,董畅,伊丽莎维塔·科诺诺娃
疯岳撬佳人,3.3,8450,钟少雄,2017,94,中国大陆,汉语普通话,喜剧,爱情,岳云鹏,袁姗姗
自闭历程,8.8,45697,米克·杰克逊,2010,107,美国,英语,剧情,传记,克莱尔·丹妮丝,朱莉娅·奥蒙德
轻松自由,8.4,5867,本杰明·格德杰,2014,93,法国,法语,喜剧,喜剧,巴普蒂斯特·勒卡普兰,夏洛特·勒·邦
追捕野蛮人,8.1,31405,塔伊加·维迪提,2016,101,新西兰,英语,剧情,喜剧,朱利安·迪尼森,山姆·尼尔
浪客剑心：传说的完结篇,7.8,24202,大友启史,2014,134,日本,日语,剧情,动作,佐藤健,武井咲
盒子怪,7.7,20832,格雷厄姆·安纳布尔,2014,96,美国,英语,喜剧,动画,本·金斯利,艾丽·范宁
死亡实验,7.3,30731,Paul Scheuring,2010,96,美国,英语,剧情,惊悚,艾德里安·布洛迪,福里斯特·惠特克
窗台上的男人,7.2,19164,阿斯各·莱斯,2012,102,美国,英语,惊悚,犯罪,萨姆·沃辛顿,伊丽莎白·班克斯
三笑之才子佳人,3.9,13521,郭德纲,2010,96,中国大陆,汉语普通话,喜剧,古装,郭德纲,姚笛
一纸婚约,2.8,5477,张辉,2017,93,中国大陆,汉语普通话,剧情,爱情,刘熙阳,张辉
诈欺游戏,7.9,24592,松山博昭,2010,133,日本,日语,剧情,惊悚,户田惠梨香,松田翔太
我的小公主,7.3,13857,伊娃·爱洛尼斯科,2011,105,法国,法语,剧情,剧情,伊莎贝尔·于佩尔,德尼·拉旺
花牌情缘,7.2,7642,小泉德宏,2016,103,日本,日语,剧情,喜剧,广濑铃,野村周平
飞虎出征,6.6,23938,麦咏麟,2013,95,香港,粤语,喜剧,情色,余文乐,杜汶泽
猫与桃花源,6.2,4611,王微,2018,105,中国大陆,汉语普通话,动画,家庭,李宇峰,杨砚铎
乔布斯,6.0,25771,乔舒亚·迈克尔·斯坦,2013,128,美国,英语,剧情,传记,阿什顿·库彻,德蒙特·莫罗尼
隐婚男女,5.6,46938,叶念琛,2011,100,中国大陆,汉语普通话,剧情,爱情,陈奕迅,刘若英
家庭作业,6.9,25391,加文·维森,2011,84,美国,英语,爱情,爱情,弗莱迪·海默,艾玛·罗伯茨
我唾弃你的坟墓2,6.2,13686,史蒂文·R·蒙若尔,2013,106,美国,英语,惊悚,恐怖,杰玛·达兰德,乔·阿布索隆
牛仔和外星人,5.7,15672,乔恩·费儒,2011,118,美国,英语,动作,科幻,丹尼尔·克雷格,哈里森·福特
爱，简单,8.2,21621,丹尼尔·里贝罗,2014,95,巴西,葡萄牙语,剧情,爱情,吉列尔梅·路宝,法比欧·奥迪
卖房子的女人：回来了,7.6,3815,猪股隆一,2017,114,日本,日语,剧情,喜剧,北川景子,千叶雄大
随波逐流,7.2,50221,丹尼斯·杜根,2011,117,美国,英语,喜剧,爱情,亚当·桑德勒,詹妮弗·安妮斯顿
神探亨特张,6.9,35206,高群书,2012,118,中国大陆,汉语普通话,动作,犯罪,张立宪,史航
西小河的夏天,6.7,9410,周全,2017,102,中国大陆,汉语普通话,剧情,家庭,张颂文,谭卓
隔绝,6.6,18895,泽维尔·吉恩斯,2011,110,德国,英语,科幻,悬疑,劳伦·日尔曼,迈克尔·比恩
光灵,6.3,10259,大卫·阿耶,2017,117,美国,英语,动作,犯罪,威尔·史密斯,乔尔·埃哲顿
黑执事：大西洋之书,8.3,5387,阿部记之,2017,100,日本,日语,剧情,动画,小野大辅,坂本真绫
恶老板,7.0,46534,赛斯·戈登,2011,98,美国,英语,喜剧,犯罪,杰森·贝特曼,查理·戴
夺命地铁,6.9,12122,安东·梅格尔季切夫,2013,107,俄罗斯,俄语,剧情,惊悚,谢尔盖·普斯科帕里斯,阿纳托利·比利
死亡飞车2,6.2,12191,罗伊·雷内,2010,100,南非,英语,动作,科幻,鲁克·高斯,劳伦·科汉
推理笔记,4.5,5869,张天辉,2017,90,中国大陆,汉语普通话,剧情,悬疑,陈都灵,林柏宏
焦土之城,8.6,22535,丹尼斯·维伦纽瓦,2010,131,加拿大,法语,剧情,悬疑,雷米·吉拉德,梅丽莎·德索蒙斯-波林
盛夏,7.8,5499,基里尔·谢列布连尼科夫,2018,126,俄罗斯,俄语,音乐,传记,刘太旿,伊琳娜·斯达申鲍姆
书店,7.7,6744,伊莎贝尔·科赛特,2017,113,英国,英语,剧情,剧情,艾米莉·莫迪默,比尔·奈伊
蝙蝠侠：致命玩笑,6.6,6467,刘山姆,2016,76,美国,英语,动画,犯罪,凯文·康瑞,马克·哈米尔
驱魔者,5.9,19158,斯科特·查尔斯·斯图瓦特,2011,87,美国,英语,动作,科幻,保罗·贝坦尼,凯姆·吉甘戴
海滩游侠,5.6,9902,赛斯·戈登,2017,116,美国,英语,喜剧,动作,道恩·强森,扎克·埃夫隆
岳父岳母真难当,8.0,34930,菲利普∙德∙肖伏隆,2014,97,法国,法语,喜剧,家庭,克里斯蒂昂·克拉维埃,尚塔尔·罗比
蓝色骨头,6.8,21368,崔健,2013,100,中国大陆,汉语普通话,剧情,音乐,赵有亮,倪虹洁
年鉴计划,6.6,12273,迪恩·以色列特,2014,106,美国,英语,科幻,惊悚,乔尼·维斯顿,索菲亚·布莱克-德埃利亚
我老公不靠谱,6.5,38756,阮世生,2012,106,香港,粤语,喜剧,爱情,蔡卓妍,郑伊健
命运速递,6.4,5124,李非,2015,90,中国大陆,汉语普通话,剧情,喜剧,赵炳锐,吕晓霖
愤怒的黄牛,6.2,4861,金旻昊,2018,115,韩国,韩语,动作,犯罪,马东锡,宋智孝
戒烟不戒酒,6.1,14074,朱时茂,2011,90,中国大陆,汉语普通话,剧情,喜剧,朱时茂,刘雅瑟
偶滴神啊,8.4,47462,Umesh Shukla,2012,125,印度,印地语,剧情,喜剧,阿克谢·库玛尔,帕莱什·拉瓦尔
捕蝇纸,7.8,34995,罗伯·明可夫,2011,87,美国,英语,喜剧,犯罪,帕特里克·德姆西,艾什莉·贾德
毕业会考,7.7,18276,克里斯蒂安·蒙吉,2016,128,罗马尼亚,罗马尼亚语,剧情,家庭,阿德里安·蒂蒂耶尼,玛丽亚·德拉格斯
怪兽在巴黎,7.6,15407,毕鲍·鲍格朗,2011,90,法国,法语,喜剧,动画,丹尼·赫斯顿,凯瑟琳·欧哈拉
孩子们,7.4,17592,李圭满,2011,132,韩国,韩语,悬疑,惊悚,朴勇宇,柳承龙
跨越8年的新娘,7.0,5936,濑濑敬久,2017,119,日本,日语,剧情,爱情,佐藤健,土屋太凤
女巫,6.8,16845,罗伯特·艾格斯,2015,92,美国,英语,剧情,恐怖,安雅·泰勒-乔伊,拉尔夫·尹爱森
真心话大冒险,6.0,6024,杰夫·瓦德洛,2018,100,美国,英语,惊悚,恐怖,露西·海尔,泰勒·珀西
境·界,4.9,6127,佐藤信介,2018,108,日本,日语,动作,奇幻,福士苍汰,杉咲花
山炮进城,3.9,6480,崔俊杰,2015,93,中国大陆,汉语普通话,喜剧,喜剧,程野,宋晓峰
得闲炒饭,7.1,52602,许鞍华,2010,105,香港,粤语,剧情,爱情,周慧敏,吴君如
生死之墙,7.0,6643,道格·里曼,2017,90,美国,英语,剧情,惊悚,亚伦·泰勒-约翰逊,约翰·塞纳
提着心吊着胆,6.8,24960,李雨禾,2016,97,中国大陆,汉语普通话,剧情,喜剧,陈玺旭,高叶
亲吻亭,6.6,4872,文斯·马塞洛,2018,105,英国,英语,喜剧,爱情,乔伊·金,乔尔·考特尼
人狼大战,6.5,23837,乔·卡纳汉,2011,96,美国,英语,剧情,动作,连姆·尼森,达拉斯·罗伯特斯
老男孩,6.4,10676,斯派克·李,2013,104,美国,英语,剧情,动作,乔什·布洛林,伊丽莎白·奥尔森
皮囊之下,6.2,30064,乔纳森·格雷泽,2013,107,英国,英语,科幻,恐怖,斯嘉丽·约翰逊,杰里米·麦克威廉姆斯
花漾,5.7,18950,周美玲,2012,96,中国大陆,汉语普通话,剧情,爱情,陈意涵,陈妍希
时间陷阱,6.9,5313,马克·丹尼斯,2017,87,美国,英语,动作,科幻,安德鲁·威尔逊,卡西迪·吉福德
两男变错身,6.7,30494,大卫·道金,2011,112,美国,英语,喜剧,喜剧,瑞恩·雷诺兹,杰森·贝特曼
塔巴德,7.4,3629,拉希·阿尼尔·巴夫,2018,104,印度,印地语,剧情,惊悚,索姆·沙,田蒂·马舍
军火贩,7.2,20359,托德·菲利普斯,2016,114,美国,英语,剧情,喜剧,乔纳·希尔,迈尔斯·特勒
分手信,7.0,78279,拉斯·霍尔斯道姆,2010,108,美国,英语,剧情,爱情,阿曼达·塞弗里德,查宁·塔图姆
江南1970,6.5,14812,庾河,2015,141,韩国,韩语,剧情,动作,李敏镐,金来沅
蜡笔小新：超级美味B级美食大逃亡,7.9,6367,桥本昌和,2013,95,日本,日语,动画,动画,矢岛晶子,楢桥美纪
兵临城下之决战要塞,7.7,10973,亚历山大·科特,2010,138,俄罗斯,俄语,剧情,动作,安德烈·梅尔兹利金,叶甫盖尼·齐加诺夫
托尼·厄德曼,7.6,16898,玛伦·阿德,2016,162,德国,德语,剧情,喜剧,彼得·西蒙尼舍克,桑德拉·惠勒
恋爱的温度,7.4,20928,鲁德,2013,112,韩国,韩语,剧情,爱情,李民基,金敏喜
胡佛,7.1,35484,克林特·伊斯特伍德,2011,137,美国,英语,剧情,同性,莱昂纳多·迪卡普里奥,娜奥米·沃茨
我爱HK,7.0,37194,钟澍佳,2011,104,香港,粤语,剧情,喜剧,曾志伟,梁家辉
最美的时候遇见你,6.1,5873,吴娜,2014,89,中国大陆,贵州话,爱情,爱情,谭松韵,罗云熙
蜘蛛网中的女孩,6.1,2659,费德·阿尔瓦雷兹,2018,117,英国,英语,剧情,惊悚,克莱尔·芙伊,斯瓦利尔·古德纳松
亚人1：冲动,8.6,7599,濑下宽之,2015,106,日本,日语,剧情,动画,宫野真守,细谷佳正
世上最美的离别,8.4,23471,闵奎东,2011,125,韩国,韩语,剧情,家庭,徐英姬,金甲洙
华尔街：金钱永不眠,6.4,42652,奥利佛·斯通,2010,133,美国,英语,剧情,犯罪,迈克尔·道格拉斯,希亚·拉博夫
贼王,5.5,1419,詹姆斯·马什,2018,108,英国,英语,剧情,动作,迈克尔·凯恩,查理·考克斯
饮食男女-好远又好近,5.3,11416,曹瑞原,2012,107,中国大陆,汉语普通话,剧情,喜剧,霍思燕,蓝正龙
我们的世界,8.4,15054,允佳恩,2016,95,韩国,韩语,剧情,儿童,崔秀英,薛惠茵
你好布拉德,7.7,8071,麦克·怀特,2017,102,美国,英语,剧情,喜剧,本·斯蒂勒,奥斯汀·艾布拉姆斯
歪小子斯科特对抗全世界,7.1,30628,埃德加·赖特,2010,112,美国,英语,喜剧,动作,迈克尔·塞拉,玛丽·伊丽莎白·温斯特德
传奇,6.6,11419,布莱恩·海尔格兰德,2015,131,英国,英语,剧情,传记,汤姆·哈迪,艾米莉·布朗宁
匿名者,6.3,5439,安德鲁·尼科尔,2018,100,德国,英语,科幻,惊悚,克里夫·欧文,阿曼达·塞弗里德
坏姐姐之拆婚联盟,4.5,8583,金泰均,2014,108,中国大陆,汉语普通话,喜剧,爱情,陈意涵,池珍熙
神探驾到,4.4,12699,黄百鸣,2015,92,香港,汉语普通话,喜剧,爱情,古天乐,张翰
一代巨星桑杰君,7.6,1043,拉吉库马尔·希拉尼,2018,155,印度,印地语,剧情,传记,兰比尔·卡普尔,帕莱什·拉瓦尔
破碎人生,7.4,21901,让-马克·瓦雷,2015,101,美国,英语,剧情,剧情,杰克·吉伦哈尔,娜奥米·沃茨
阿黛拉的非凡冒险,6.8,62706,吕克·贝松,2010,107,法国,法语,喜剧,奇幻,露易丝·布尔昆,马修·阿马立克
天生爱情狂,5.8,20707,叶念琛,2012,106,香港,粤语,喜剧,爱情,张智霖,刘心悠
冬荫功2：拳霸天下,5.5,6045,普拉奇亚·平克尧,2013,99,泰国,泰语,动作,犯罪,托尼·贾,罗伯特·菲茨杰拉德·迪格斯
冲天火,3.6,10662,林岭东,2016,100,中国大陆,汉语普通话,动作,悬疑,吴彦祖,张若昀
寂静人生,8.7,1568,乌贝托·帕索里尼,2013,87,英国,英语,剧情,剧情,埃迪·马森,琼安·弗洛加特
唯爱永生,7.5,27226,吉姆·贾木许,2013,122,德国,英语,剧情,爱情,蒂尔达·斯文顿,汤姆·希德勒斯顿
在路上,7.0,25409,沃尔特·塞勒斯,2012,124,美国,英语,剧情,冒险,萨姆·赖利,加内特·赫德兰
忧郁症,6.9,22462,拉斯·冯·提尔,2011,136,丹麦,英语,剧情,科幻,克斯汀·邓斯特,夏洛特·甘斯布
龙之战,6.5,5954,高峰,2017,112,中国大陆,汉语普通话,动作,历史,刘佩琦,曹云金
回到爱开始的地方,6.4,15901,林孝谦,2013,94,中国大陆,汉语普通话,剧情,爱情,周渝民,刘诗诗
恶女,6.3,9776,郑秉吉,2017,123,韩国,韩语,剧情,动作,金玉彬,申河均
百星酒店,5.7,19312,谷德昭,2013,94,中国大陆,汉语普通话,喜剧,爱情,郑中基,黄百鸣
惊声尖笑5,5.4,13740,马尔科姆·D·李,2013,86,美国,英语,喜剧,喜剧,西蒙·雷克斯,阿什丽·提斯代尔
盗马记,5.0,15562,李志毅,2014,105,中国大陆,汉语普通话,喜剧,动作,梁家辉,郑伊健
一路向前,4.2,6936,侯亮,2015,90,中国大陆,汉语普通话,喜剧,喜剧,陈赫,姚星彤
艾特熊和赛娜鼠,8.8,29156,斯特凡·奥比尔,2012,80,法国,法语,动画,动画,朗贝尔·维尔森,波利娜·布伦纳
24帧,8.2,3656,阿巴斯·基亚罗斯塔米,2017,114,伊朗,无对白,剧情,剧情,无,无
野马,7.9,18019,蒂尼斯·艾葛温,2015,97,土耳其,土耳其语,剧情,剧情,艾贝尔克·佩克詹,布拉克·伊依特
少年犯,7.8,6272,彼得·福特,2016,83,爱尔兰,英语,喜剧,犯罪,亚历克斯·墨菲,克里斯·瓦利
春梦,7.5,3740,张律,2016,101,韩国,韩语,剧情,剧情,梁益准,尹钟彬
凭空而来,7.4,10177,法提赫·阿金,2017,106,德国,德语,剧情,犯罪,黛安·克鲁格,丹尼斯·莫斯奇托
火影忍者剧场版：血狱,6.6,5694,村田雅彦,2011,108,日本,日语,动画,动画,竹内顺子,园崎未惠
红衣小女孩2,6.5,7872,程伟豪,2017,108,台湾,汉语普通话,惊悚,恐怖,杨丞琳,许玮甯
汉娜,6.1,20696,乔·赖特,2011,111,美国,英语,动作,悬疑,西尔莎·罗南,凯特·布兰切特
斯大林格勒,6.1,15384,费奥多尔·邦达尔丘克,2013,130,俄罗斯,俄语,动作,战争,彼得·费奥多罗夫,托马斯·克莱舒曼
魔女嘉莉,5.9,27567,金伯莉·皮尔斯,2013,92,美国,英语,剧情,恐怖,科洛·莫瑞兹,朱迪·格雷尔
我的战争,4.9,19602,彭顺,2016,124,中国大陆,汉语普通话,剧情,历史,刘烨,王珞丹
食人鱼3DD,4.5,12049,约翰·古拉格,2012,83,美国,英语,喜剧,惊悚,丹妮尔·帕娜贝克,马特·布什
一江春水向东流,8.4,7502,蔡楚生,1947,192,中国大陆,汉语普通话,剧情,剧情,白杨,陶金
眩：北斋之女,8.4,3818,加藤拓,2017,73,日本,日语,剧情,历史,宫崎葵,松田龙平
危情三日,8.0,63368,保罗·哈吉斯,2010,133,美国,英语,剧情,动作,罗素·克劳,伊丽莎白·班克斯
尊严殖民地,7.7,15033,佛罗瑞·加仑伯格,2015,110,德国,英语,剧情,爱情,艾玛·沃森,丹尼尔·布鲁尔
特别响，非常近,7.6,26381,史蒂芬·戴德利,2011,129,美国,英语,剧情,悬疑,桑德拉·布洛克,汤姆·汉克斯
勇者行动,7.6,26140,迈克·麦科伊,2012,110,美国,英语,剧情,动作,罗塞莉·桑切斯,埃米里奥·瑞弗拉
帕克,6.4,26155,泰勒·海克福德,2013,118,美国,英语,动作,惊悚,杰森·斯坦森,詹妮弗·洛佩兹
付出与收获,6.4,15920,迈克尔·贝,2013,129,美国,英语,喜剧,动作,马克·沃尔伯格,道恩·强森
暗杀教室,6.4,11823,羽住英一郎,2015,110,日本,日语,剧情,动作,山田凉介,菅田将晖
白狐,3.3,9295,牛朝阳,2013,135,中国大陆,汉语普通话,动作,爱情,钟欣潼,张智霖
怪形前传,6.7,16066,Matthijs van Heijningen Jr.,2011,102,美国,英语,科幻,悬疑,玛丽·伊丽莎白·温斯特德,乔尔·埃哲顿
抢劫坚果店,6.3,9146,彼得·莱佩尼奥蒂斯,2014,86,加拿大,英语,喜剧,动画,威尔·阿奈特,布兰登·费舍
睡美人,5.6,14038,茱莉亚·李,2011,101,澳大利亚,英语,剧情,剧情,艾米莉·布朗宁,迈克尔·多曼
有钱男与贫穷女：纽约篇,7.6,16540,西村正記,2013,121,日本,日语,剧情,爱情,小栗旬,石原里美
分手说爱你,7.4,74686,黄真真,2010,104,香港,粤语,剧情,喜剧,房祖名,薛凯琪
一日情人,7.4,7843,菲利普·加瑞尔,2017,76,法国,法语,剧情,爱情,埃里克·卡拉瓦卡,艾斯特·加瑞尔
法外之王,7.4,4233,大卫·马肯兹,2018,121,英国,英语,剧情,动作,克里斯·派恩,斯蒂芬·迪兰
龙珠Z：神与神,7.2,10071,细田雅弘,2013,85,日本,日语,动画,动画,野泽雅子,堀川亮
世界末日,6.8,38549,塞斯·罗根,2013,107,美国,英语,喜剧,奇幻,塞斯·罗根,詹姆斯·弗兰科
单身指南,6.8,19635,克利斯汀·迪特,2016,110,美国,英语,喜剧,爱情,达科塔·约翰逊,蕾蓓尔·威尔森
月满轩尼诗,6.7,77987,岸西,2010,105,香港,粤语,喜剧,爱情,张学友,汤唯
铁血精英,6.5,23349,加里·麦肯德莱,2011,116,美国,英语,动作,惊悚,杰森·斯坦森,克里夫·欧文
报告老师！怪怪怪怪物！,6.5,9990,九把刀,2017,112,台湾,汉语普通话,剧情,恐怖,邓育凯,蔡凡熙
同等族群,6.2,10905,德雷克·多雷穆斯,2015,101,美国,英语,剧情,爱情,克里斯汀·斯图尔特,尼古拉斯·霍尔特
基督再临,5.1,12173,Scott Charles Stewart,2010,100,美国,英语,动作,惊悚,保罗·贝坦尼,丹尼斯·奎德
一周的朋友,6.6,5203,村上正典,2017,120,日本,日语,剧情,爱情,川口春奈,山崎贤人
收割伊丽莎白,5.8,1641,塞巴斯蒂安·古提耶雷兹,2018,105,美国,英语,科幻,惊悚,阿比·丽,卡拉·古奇诺
12金鸭,5.2,16690,邹凯光,2015,84,香港,粤语,喜剧,喜剧,吴君如,古天乐
东京家族,8.7,29589,山田洋次,2013,146,日本,日语,剧情,家庭,桥爪功,吉行和子
卡推女王,7.6,1940,米拉·奈尔,2016,124,美国,英语,剧情,传记,马蒂亚·纳尔万加,大卫·奥伊罗
副作用,7.4,38655,史蒂文·索德伯格,2013,106,美国,英语,剧情,惊悚,裘德·洛,鲁妮·玛拉
致命急件,7.0,29121,大卫·凯普,2012,91,美国,英语,动作,惊悚,约瑟夫·高登-莱维特,迈克尔·珊农
罗宾汉,5.4,2632,奥图·巴瑟赫斯特,2018,116,美国,英语,动作,冒险,塔伦·埃格顿,杰米·福克斯
儿童法案,7.7,3755,理查德·艾尔,2017,105,英国,英语,剧情,剧情,菲恩·怀特海德,艾玛·汤普森
无理之人,7.3,24658,伍迪·艾伦,2015,96,美国,英语,剧情,剧情,艾玛·斯通,杰昆·菲尼克斯
纯情,7.3,7954,李恩熙,2016,113,韩国,韩语,剧情,爱情,都暻秀,金所泫
入侵华尔街,6.5,10321,乌维·鲍尔,2013,97,加拿大,英语,剧情,惊悚,爱德华·福隆,多米尼克·珀塞尔
布拉芙夫人,5.8,10675,任弼星,2014,113,韩国,韩语,爱情,惊悚,郑雨盛,李絮
奋斗,5.0,24183,马伟豪,2011,95,中国大陆,汉语普通话,剧情,喜剧,李晨,董璇
巴啦啦小魔仙,3.5,6848,李欣,2013,85,中国大陆,汉语普通话,儿童,奇幻,廖景萱,袁奇峰
大而不倒,8.2,13080,柯蒂斯·汉森,2011,98,美国,英语,剧情,传记,詹姆斯·伍兹,约翰·赫德
爸妈不在家,7.9,17814,陈哲艺,2013,99,新加坡,汉语普通话,剧情,家庭,杨雁雁,陈天文
忽然七日,6.5,7670,莱·拉索-扬,2017,99,美国,英语,剧情,悬疑,佐伊·达奇,豪斯顿·塞奇
拜见岳父大人3,6.3,15779,保罗·韦兹,2010,98,美国,英语,喜剧,喜剧,罗伯特·德尼罗,本·斯蒂勒
一座城池,5.3,25098,孙渤涵,2013,98,中国大陆,汉语普通话,剧情,喜剧,房祖名,王太利
沃伦,8.3,12939,沃伊切赫·斯玛若夫斯基,2016,150,波兰,乌克兰语,剧情,历史,米卡丽娜·拉巴克斯,阿尔卡迪乌什·雅库比克
雪路,8.2,5812,李娜静,2015,122,韩国,韩语,剧情,历史,金香起,金赛纶
八月：奥色治郡,8.0,31661,约翰·威尔斯,2013,121,美国,英语,剧情,家庭,朱莉娅·罗伯茨,梅丽尔·斯特里普
唐顿庄园：2012圣诞特别篇,8.0,24662,安迪·戈达德,2012,93,英国,英语,剧情,剧情,休·博纳维尔,米歇尔·道克瑞
同船爱歌,7.6,5491,奥利维耶·杜卡斯泰尔,2016,97,法国,法语,剧情,情色,杰弗瑞·古艾,弗朗索瓦·纳伯
境界的彼方,7.6,3144,石立太一,2015,90,日本,日语,动画,奇幻,种田梨沙,大桥贤一郎
无处可逃,7.2,13718,约翰·埃里克·道达尔,2015,103,美国,英语,动作,惊悚,欧文·威尔逊,蕾克·贝尔
女蛹,6.5,18552,邱处机,2013,94,中国大陆,汉语普通话,爱情,悬疑,张榕容,任泉
萧红,6.4,10305,霍建起,2012,120,中国大陆,汉语普通话,剧情,传记,宋佳,黄觉
古剑奇谭之流月昭明,4.4,6837,雷尼·哈林,2018,105,中国大陆,汉语普通话,动作,奇幻,王力宏,宋茜
笔仙惊魂,3.4,5468,关尔,2012,92,中国大陆,汉语普通话,悬疑,惊悚,何杜娟,翟子陌
命运石之门剧场版：负荷领域的既视感,8.7,10662,佐藤卓哉,2013,90,日本,日语,动画,动画,宫野真守,今井麻美
蔚蓝深海,7.1,13431,特伦斯·戴维斯,2011,98,英国,英语,剧情,爱情,蕾切尔·薇兹,汤姆·希德勒斯顿
野性,6.9,2546,卡米尔·维达-那克,2018,99,法国,法语,剧情,情色,费利克斯·马利陶德,埃里克·伯纳德
姐姐,5.9,1641,林京泽,2019,92,韩国,韩语,动作,动作,李诗英,朴世婉
